entity,time,treated,post,treat_post,outcome,event_time,event_tm5,event_tm4,event_tm3,event_tm2,event_tm1
18,9,1,0,0,3.513592953661846,-11,0,0,0,0,0
18,10,1,0,0,-3.2780204032640676,-10,0,0,0,0,0
18,11,1,0,0,-4.625334380519484,-9,0,0,0,0,0
18,12,1,0,0,-3.95368718471896,-8,0,0,0,0,0
18,13,1,0,0,-2.9644983821010813,-7,0,0,0,0,0
18,14,1,0,0,0.36739466963412615,-6,0,0,0,0,0
18,15,1,0,0,-2.0229270450115484,-5,1,0,0,0,0
18,16,1,0,0,-1.9379329559392624,-4,0,1,0,0,0
18,17,1,0,0,-6.0217507982525404,-3,0,0,1,0,0
18,18,1,0,0,-1.4657133571213503,-2,0,0,0,1,0
18,19,1,0,0,-3.754385364288075,-1,0,0,0,0,1
18,20,1,1,1,0.789464227026571,0,0,0,0,0,0
18,21,1,1,1,-0.26349854313874,1,0,0,0,0,0
18,22,1,1,1,1.7670844479388896,2,0,0,0,0,0
18,23,1,1,1,1.0812659425997597,3,0,0,0,0,0
19,0,1,0,0,-3.3063983781824895,-20,0,0,0,0,0
19,1,1,0,0,-5.3379650249738475,-19,0,0,0,0,0
19,2,1,0,0,-1.952072461248572,-18,0,0,0,0,0
19,3,1,0,0,-4.441448603955325,-17,0,0,0,0,0
19,4,1,0,0,-6.880498637040379,-16,0,0,0,0,0
19,5,1,0,0,-4.066460931191793,-15,0,0,0,0,0
19,6,1,0,0,-5.485661196438022,-14,0,0,0,0,0
19,7,1,0,0,-4.775530375172125,-13,0,0,0,0,0
19,8,1,0,0,-1.4611771357032401,-12,0,0,0,0,0
19,9,1,0,0,-5.487071886524788,-11,0,0,0,0,0
19,10,1,0,0,-1.8331832287633345,-10,0,0,0,0,0
19,11,1,0,0,-6.320651128467459,-9,0,0,0,0,0
19,12,1,0,0,-3.4339104492161896,-8,0,0,0,0,0
19,13,1,0,0,-3.9495681428105134,-7,0,0,0,0,0
19,14,1,0,0,-0.3342422000177063,-6,0,0,0,0,0
19,15,1,0,0,-6.209879110422513,-5,1,0,0,0,0
19,16,1,0,0,-7.953723918772342,-4,0,1,0,0,0
19,17,1,0,0,-4.872191491010431,-3,0,0,1,0,0
19,18,1,0,0,-7.8946417955354224,-2,0,0,0,1,0
19,19,1,0,0,-4.982237364332769,-1,0,0,0,0,1
19,20,1,1,1,0.849649081101668,0,0,0,0,0,0
19,21,1,1,1,-2.389699346211795,1,0,0,0,0,0
19,22,1,1,1,1.3548121553956844,2,0,0,0,0,0
19,23,1,1,1,0.17497717581221095,3,0,0,0,0,0
20,0,1,0,0,3.100688558809334,-20,0,0,0,0,0
20,1,1,0,0,2.1484448519681103,-19,0,0,0,0,0
20,2,1,0,0,6.941602651038941,-18,0,0,0,0,0
20,3,1,0,0,5.331974456082451,-17,0,0,0,0,0
20,4,1,0,0,1.7242710077436567,-16,0,0,0,0,0
20,5,1,0,0,3.7329041749372,-15,0,0,0,0,0
20,6,1,0,0,3.0262224361806997,-14,0,0,0,0,0
20,7,1,0,0,3.8071694806569036,-13,0,0,0,0,0
20,8,1,0,0,7.491289467293985,-12,0,0,0,0,0
20,9,1,0,0,7.907828363695949,-11,0,0,0,0,0
20,10,1,0,0,6.382588851726256,-10,0,0,0,0,0
20,11,1,0,0,1.9874187244376635,-9,0,0,0,0,0
20,12,1,0,0,4.384252393081191,-8,0,0,0,0,0
20,13,1,0,0,3.4223875136315844,-7,0,0,0,0,0
20,14,1,0,0,5.12253440211804,-6,0,0,0,0,0
20,15,1,0,0,5.703254799763518,-5,1,0,0,0,0
20,16,1,0,0,4.628680073507411,-4,0,1,0,0,0
20,17,1,0,0,1.6629862580931736,-3,0,0,1,0,0
20,18,1,0,0,3.2482410854812236,-2,0,0,0,1,0
20,19,1,0,0,7.9524603973274495,-1,0,0,0,0,1
20,20,1,1,1,8.792470026537847,0,0,0,0,0,0
20,21,1,1,1,5.961814149929782,1,0,0,0,0,0
20,22,1,1,1,7.925043442528202,2,0,0,0,0,0
20,23,1,1,1,8.915993834932973,3,0,0,0,0,0
21,0,1,0,0,-0.6566811469688381,-20,0,0,0,0,0
21,1,1,0,0,0.4802485385574662,-19,0,0,0,0,0
21,2,1,0,0,2.9498199757514785,-18,0,0,0,0,0
21,3,1,0,0,-2.4384194414654625,-17,0,0,0,0,0
21,4,1,0,0,-3.7819627308077757,-16,0,0,0,0,0
21,5,1,0,0,-1.6167390669405952,-15,0,0,0,0,0
21,6,1,0,0,-2.2168650247493633,-14,0,0,0,0,0
21,7,1,0,0,-1.7752815967002293,-13,0,0,0,0,0
21,8,1,0,0,1.7993717737469845,-12,0,0,0,0,0
21,9,1,0,0,0.04840512985567824,-11,0,0,0,0,0
21,10,1,0,0,-2.301848155405812,-10,0,0,0,0,0
21,11,1,0,0,-2.084967685196737,-9,0,0,0,0,0
21,12,1,0,0,2.6696037219357898,-8,0,0,0,0,0
21,13,1,0,0,-0.3190713681577078,-7,0,0,0,0,0
21,14,1,0,0,1.3441345052104994,-6,0,0,0,0,0
21,15,1,0,0,1.037568050653931,-5,1,0,0,0,0
21,16,1,0,0,-0.16323492619455893,-4,0,1,0,0,0
21,17,1,0,0,-2.564707293997256,-3,0,0,1,0,0
21,18,1,0,0,-2.4065671516507394,-2,0,0,0,1,0
21,19,1,0,0,1.3230886421892618,-1,0,0,0,0,1
21,20,1,1,1,2.6755195134469796,0,0,0,0,0,0
21,21,1,1,1,-0.4835168813198212,1,0,0,0,0,0
21,22,1,1,1,6.509979062510796,2,0,0,0,0,0
21,23,1,1,1,2.671768176493398,3,0,0,0,0,0
22,0,0,0,0,-1.0869606388560984,0,0,0,0,0,0
22,1,0,0,0,-0.8540344239401181,0,0,0,0,0,0
22,2,0,0,0,3.488438967926282,0,0,0,0,0,0
22,3,0,0,0,4.697857845806924,0,0,0,0,0,0
22,4,0,0,0,-2.5375666960000056,0,0,0,0,0,0
22,5,0,0,0,-0.031377686618467626,0,0,0,0,0,0
22,6,0,0,0,-0.7676812336061777,0,0,0,0,0,0
22,7,0,0,0,0.4552353142597365,0,0,0,0,0,0
22,8,0,0,0,0.5517362896260108,0,0,0,0,0,0
22,9,0,0,0,3.542953392601076,0,0,0,0,0,0
22,10,0,0,0,-1.415961208671027,0,0,0,0,0,0
22,11,0,0,0,-1.8206697895510857,0,0,0,0,0,0
22,12,0,0,0,0.5263698825823464,0,0,0,0,0,0
22,13,0,0,0,2.7702997967344727,0,0,0,0,0,0
22,14,0,0,0,0.9259635427449033,0,0,0,0,0,0
22,15,0,0,0,-3.0099113880727137,0,0,0,0,0,0
22,16,0,0,0,-0.5598360866015911,0,0,0,0,0,0
22,17,0,0,0,-3.6982138455686178,0,0,0,0,0,0
22,18,0,0,0,-2.413383634191865,0,0,0,0,0,0
22,19,0,0,0,1.8176560769053114,0,0,0,0,0,0
22,20,0,1,0,0.9363471034025004,0,0,0,0,0,0
22,21,0,1,0,1.2652230360694015,0,0,0,0,0,0
22,22,0,1,0,1.9738295698011434,0,0,0,0,0,0
22,23,0,1,0,2.5465464676670644,0,0,0,0,0,0
23,0,1,0,0,-8.481290835873928,-20,0,0,0,0,0
23,1,1,0,0,-6.721310356378032,-19,0,0,0,0,0
23,2,1,0,0,-1.384996143230355,-18,0,0,0,0,0
23,3,1,0,0,-4.7856738357413455,-17,0,0,0,0,0
23,4,1,0,0,-8.047128356440384,-16,0,0,0,0,0
23,5,1,0,0,-3.625027943515019,-15,0,0,0,0,0
23,6,1,0,0,-4.8070251480429524,-14,0,0,0,0,0
23,7,1,0,0,-6.644437878352848,-13,0,0,0,0,0
23,8,1,0,0,-2.826962135749919,-12,0,0,0,0,0
23,9,1,0,0,-3.386061071500189,-11,0,0,0,0,0
23,10,1,0,0,-1.4002636172878107,-10,0,0,0,0,0
23,11,1,0,0,-6.124945634310183,-9,0,0,0,0,0
23,12,1,0,0,-4.660114374949522,-8,0,0,0,0,0
23,13,1,0,0,0.2431725637022577,-7,0,0,0,0,0
23,14,1,0,0,-3.9838109862956848,-6,0,0,0,0,0
23,15,1,0,0,-3.149719630770519,-5,1,0,0,0,0
23,16,1,0,0,-8.634589547542063,-4,0,1,0,0,0
23,17,1,0,0,-9.604479489030842,-3,0,0,1,0,0
23,18,1,0,0,-8.527617923333068,-2,0,0,0,1,0
23,19,1,0,0,-4.41548546176438,-1,0,0,0,0,1
23,20,1,1,1,1.0937881957095494,0,0,0,0,0,0
23,21,1,1,1,-1.6335014055483368,1,0,0,0,0,0
23,22,1,1,1,-0.29941066541486927,2,0,0,0,0,0
23,23,1,1,1,-1.4257894586887951,3,0,0,0,0,0
24,0,1,0,0,-2.281189448967474,-20,0,0,0,0,0
24,1,1,0,0,-1.3045898990640103,-19,0,0,0,0,0
24,2,1,0,0,-1.508712245302355,-18,0,0,0,0,0
24,3,1,0,0,-1.4887480512881308,-17,0,0,0,0,0
24,4,1,0,0,-5.263613218670531,-16,0,0,0,0,0
24,5,1,0,0,-0.25700623994527816,-15,0,0,0,0,0
24,6,1,0,0,-3.5623134478183873,-14,0,0,0,0,0
24,7,1,0,0,-3.1208239375779705,-13,0,0,0,0,0
24,8,1,0,0,-0.3648201441030755,-12,0,0,0,0,0
24,9,1,0,0,-0.6278542837729408,-11,0,0,0,0,0
24,10,1,0,0,-0.8630606602649797,-10,0,0,0,0,0
24,11,1,0,0,-3.163464553564823,-9,0,0,0,0,0
24,12,1,0,0,-2.4470906442587896,-8,0,0,0,0,0
24,13,1,0,0,-0.21990503163747177,-7,0,0,0,0,0
24,14,1,0,0,-1.2619460002983238,-6,0,0,0,0,0
24,15,1,0,0,-3.1175189410843087,-5,1,0,0,0,0
24,16,1,0,0,-2.34829020423357,-4,0,1,0,0,0
24,17,1,0,0,-2.625022259402196,-3,0,0,1,0,0
24,18,1,0,0,-5.4361820835887436,-2,0,0,0,1,0
24,19,1,0,0,0.3438814789454775,-1,0,0,0,0,1
24,20,1,1,1,3.808465144872928,0,0,0,0,0,0
24,21,1,1,1,3.0424274472837443,1,0,0,0,0,0
24,22,1,1,1,1.213283575749109,2,0,0,0,0,0
24,23,1,1,1,0.4542738993434796,3,0,0,0,0,0
25,0,0,0,0,-2.5129541709948002,0,0,0,0,0,0
25,1,0,0,0,-3.0931785308925765,0,0,0,0,0,0
25,2,0,0,0,5.094042622961508,0,0,0,0,0,0
25,3,0,0,0,-0.8422474981571626,0,0,0,0,0,0
25,4,0,0,0,-4.417770655178138,0,0,0,0,0,0
25,5,0,0,0,2.954585470342428,0,0,0,0,0,0
25,6,0,0,0,-3.067057362110358,0,0,0,0,0,0
25,7,0,0,0,0.11345112244875288,0,0,0,0,0,0
25,8,0,0,0,-0.5634161712013321,0,0,0,0,0,0
25,9,0,0,0,4.264808918915881,0,0,0,0,0,0
25,10,0,0,0,-1.0594885231992923,0,0,0,0,0,0
25,11,0,0,0,-3.9758714016916725,0,0,0,0,0,0
25,12,0,0,0,-1.103040335011194,0,0,0,0,0,0
25,13,0,0,0,2.4530286671958295,0,0,0,0,0,0
25,14,0,0,0,2.2374206474194565,0,0,0,0,0,0
25,15,0,0,0,-1.129153315890838,0,0,0,0,0,0
25,16,0,0,0,1.9805161269990397,0,0,0,0,0,0
25,17,0,0,0,1.3529571287671516,0,0,0,0,0,0
25,18,0,0,0,-1.051259552411085,0,0,0,0,0,0
25,19,0,0,0,1.0235376592660692,0,0,0,0,0,0
25,20,0,1,0,2.4180332752573364,0,0,0,0,0,0
25,21,0,1,0,-1.7439235436670566,0,0,0,0,0,0
25,22,0,1,0,2.491059698294725,0,0,0,0,0,0
25,23,0,1,0,-1.3883496597396243,0,0,0,0,0,0
26,0,0,0,0,-4.064873666092075,0,0,0,0,0,0
26,1,0,0,0,-1.3658972057265535,0,0,0,0,0,0
26,2,0,0,0,-0.26234891013950223,0,0,0,0,0,0
26,3,0,0,0,-3.4694657334223877,0,0,0,0,0,0
26,4,0,0,0,-6.188654924044691,0,0,0,0,0,0
26,5,0,0,0,-0.37401262572850325,0,0,0,0,0,0
26,6,0,0,0,-1.8674033402078334,0,0,0,0,0,0
26,7,0,0,0,-6.312461570223881,0,0,0,0,0,0
26,8,0,0,0,-1.464183570211688,0,0,0,0,0,0
26,9,0,0,0,-1.6281339223803046,0,0,0,0,0,0
26,10,0,0,0,-0.3805306221639815,0,0,0,0,0,0
26,11,0,0,0,-4.55599484798703,0,0,0,0,0,0
26,12,0,0,0,-7.625987598196009,0,0,0,0,0,0
26,13,0,0,0,-3.3124734989050393,0,0,0,0,0,0
26,14,0,0,0,-1.2040529336777526,0,0,0,0,0,0
26,15,0,0,0,-6.562876658695757,0,0,0,0,0,0
26,16,0,0,0,-2.9527656707955643,0,0,0,0,0,0
26,17,0,0,0,-7.951673542869511,0,0,0,0,0,0
26,18,0,0,0,-7.0430525515538305,0,0,0,0,0,0
26,19,0,0,0,0.18403879207168927,0,0,0,0,0,0
26,20,0,1,0,-2.0661673584216658,0,0,0,0,0,0
26,21,0,1,0,-2.736050536625063,0,0,0,0,0,0
26,22,0,1,0,-4.076275513345891,0,0,0,0,0,0
26,23,0,1,0,0.39226330297607204,0,0,0,0,0,0
27,0,1,0,0,-0.7694248194832876,-20,0,0,0,0,0
27,1,1,0,0,0.34879772353901956,-19,0,0,0,0,0
27,2,1,0,0,3.509893702298295,-18,0,0,0,0,0
27,3,1,0,0,2.7256809306709764,-17,0,0,0,0,0
27,4,1,0,0,-4.677756230167717,-16,0,0,0,0,0
27,5,1,0,0,1.767257287571611,-15,0,0,0,0,0
27,6,1,0,0,-0.6312237444676522,-14,0,0,0,0,0
27,7,1,0,0,-2.761085784692307,-13,0,0,0,0,0
27,8,1,0,0,3.831129932911817,-12,0,0,0,0,0
27,9,1,0,0,2.660833624629532,-11,0,0,0,0,0
27,10,1,0,0,3.3534349316881924,-10,0,0,0,0,0
27,11,1,0,0,-0.2815728633161726,-9,0,0,0,0,0
27,12,1,0,0,0.006390894770416766,-8,0,0,0,0,0
27,13,1,0,0,4.752161948290316,-7,0,0,0,0,0
27,14,1,0,0,3.00728733033822,-6,0,0,0,0,0
27,15,1,0,0,-2.168182897168566,-5,1,0,0,0,0
27,16,1,0,0,0.15520406143440468,-4,0,1,0,0,0
27,17,1,0,0,-0.3359694628068751,-3,0,0,1,0,0
27,18,1,0,0,-0.46642652906849924,-2,0,0,0,1,0
27,19,1,0,0,1.1204742969327692,-1,0,0,0,0,1
27,20,1,1,1,7.583797873195816,0,0,0,0,0,0
27,21,1,1,1,0.688773418569788,1,0,0,0,0,0
27,22,1,1,1,7.200362654745692,2,0,0,0,0,0
27,23,1,1,1,2.221344271426176,3,0,0,0,0,0
28,0,1,0,0,-3.5809723150588466,-20,0,0,0,0,0
28,1,1,0,0,-1.1263405946359404,-19,0,0,0,0,0
28,2,1,0,0,0.4917368860120207,-18,0,0,0,0,0
28,3,1,0,0,0.11036828595086279,-17,0,0,0,0,0
28,4,1,0,0,-4.400003440916985,-16,0,0,0,0,0
28,5,1,0,0,0.7756547891400767,-15,0,0,0,0,0
28,6,1,0,0,-0.9787658542184807,-14,0,0,0,0,0
28,7,1,0,0,-3.836376533172995,-13,0,0,0,0,0
28,8,1,0,0,0.3708489586155186,-12,0,0,0,0,0
28,9,1,0,0,-2.0297448173111325,-11,0,0,0,0,0
28,10,1,0,0,-0.02621319253069515,-10,0,0,0,0,0
28,11,1,0,0,-2.2526240142438825,-9,0,0,0,0,0
28,12,1,0,0,-2.219569340089844,-8,0,0,0,0,0
28,13,1,0,0,-0.4694296096736583,-7,0,0,0,0,0
28,14,1,0,0,-0.17073437946038372,-6,0,0,0,0,0
28,15,1,0,0,-1.066660389144281,-5,1,0,0,0,0
28,16,1,0,0,-2.293857683647538,-4,0,1,0,0,0
28,17,1,0,0,-4.712761291374552,-3,0,0,1,0,0
28,18,1,0,0,-2.8645531990641753,-2,0,0,0,1,0
28,19,1,0,0,-2.2846043085147087,-1,0,0,0,0,1
28,20,1,1,1,4.0121140026612485,0,0,0,0,0,0
28,21,1,1,1,-1.1596636242577905,1,0,0,0,0,0
28,22,1,1,1,4.472039969884881,2,0,0,0,0,0
28,23,1,1,1,0.8798151004686603,3,0,0,0,0,0
29,0,0,0,0,-2.112292584939715,0,0,0,0,0,0
29,1,0,0,0,-1.1775031963332214,0,0,0,0,0,0
29,2,0,0,0,-1.655363691413235,0,0,0,0,0,0
29,3,0,0,0,-1.1637219325781927,0,0,0,0,0,0
29,4,0,0,0,-2.835842696175468,0,0,0,0,0,0
29,5,0,0,0,1.0747342256660923,0,0,0,0,0,0
29,6,0,0,0,-1.220697502119639,0,0,0,0,0,0
29,7,0,0,0,-4.2531206071300325,0,0,0,0,0,0
29,8,0,0,0,1.226526519589774,0,0,0,0,0,0
29,9,0,0,0,2.25701718092024,0,0,0,0,0,0
29,10,0,0,0,1.0580048085381843,0,0,0,0,0,0
29,11,0,0,0,-0.7187598699379218,0,0,0,0,0,0
29,12,0,0,0,-2.5186536862774442,0,0,0,0,0,0
29,13,0,0,0,-0.9773407528226647,0,0,0,0,0,0
29,14,0,0,0,-2.6509083637638335,0,0,0,0,0,0
29,15,0,0,0,-0.4536884598489148,0,0,0,0,0,0
29,16,0,0,0,-0.7756062575022633,0,0,0,0,0,0
29,17,0,0,0,-5.610481685091731,0,0,0,0,0,0
29,18,0,0,0,-5.9053929975323936,0,0,0,0,0,0
29,19,0,0,0,-0.5589755456479504,0,0,0,0,0,0
29,20,0,1,0,3.0278857207323457,0,0,0,0,0,0
29,21,0,1,0,-1.4696422246734409,0,0,0,0,0,0
29,22,0,1,0,-0.07519582858626928,0,0,0,0,0,0
29,23,0,1,0,-1.660983038909806,0,0,0,0,0,0
30,0,1,0,0,-4.821176190219888,-20,0,0,0,0,0
30,1,1,0,0,-5.626914830269106,-19,0,0,0,0,0
30,2,1,0,0,-1.5019691317199209,-18,0,0,0,0,0
30,3,1,0,0,-2.723750377067019,-17,0,0,0,0,0
30,4,1,0,0,-4.30726529272794,-16,0,0,0,0,0
30,5,1,0,0,-1.4055364776185233,-15,0,0,0,0,0
30,6,1,0,0,-3.813661662047015,-14,0,0,0,0,0
30,7,1,0,0,0.30562029580917205,-13,0,0,0,0,0
30,8,1,0,0,-1.5776126293264534,-12,0,0,0,0,0
30,9,1,0,0,2.007533579879165,-11,0,0,0,0,0
30,10,1,0,0,2.4891032382257796,-10,0,0,0,0,0
30,11,1,0,0,-5.838495389619482,-9,0,0,0,0,0
30,12,1,0,0,-2.312600142280268,-8,0,0,0,0,0
30,13,1,0,0,-1.918893450243399,-7,0,0,0,0,0
30,14,1,0,0,-0.7524161772824758,-6,0,0,0,0,0
30,15,1,0,0,-1.9304030871684084,-5,1,0,0,0,0
30,16,1,0,0,-3.1107435346507506,-4,0,1,0,0,0
30,17,1,0,0,-4.761743354189953,-3,0,0,1,0,0
30,18,1,0,0,-4.449705428287472,-2,0,0,0,1,0
30,19,1,0,0,-0.7401670944646487,-1,0,0,0,0,1
30,20,1,1,1,1.4970049099352676,0,0,0,0,0,0
30,21,1,1,1,1.5947196774223529,1,0,0,0,0,0
30,22,1,1,1,4.124742366857259,2,0,0,0,0,0
30,23,1,1,1,1.7835800977099039,3,0,0,0,0,0
31,0,0,0,0,3.552317160203997,0,0,0,0,0,0
31,1,0,0,0,3.5777409071125668,0,0,0,0,0,0
31,2,0,0,0,6.615648911574975,0,0,0,0,0,0
31,3,0,0,0,9.780135680212798,0,0,0,0,0,0
31,4,0,0,0,3.4375116951513114,0,0,0,0,0,0
31,5,0,0,0,4.944837374441396,0,0,0,0,0,0
31,6,0,0,0,5.033716733849891,0,0,0,0,0,0
31,7,0,0,0,3.6591880152658525,0,0,0,0,0,0
31,8,0,0,0,7.655887695442985,0,0,0,0,0,0
31,9,0,0,0,8.434082252702728,0,0,0,0,0,0
31,10,0,0,0,9.044809272617416,0,0,0,0,0,0
31,11,0,0,0,2.6025648190882427,0,0,0,0,0,0
31,12,0,0,0,5.095512749781579,0,0,0,0,0,0
31,13,0,0,0,3.5965409388976513,0,0,0,0,0,0
31,14,0,0,0,5.621914357128265,0,0,0,0,0,0
31,15,0,0,0,5.924637332675002,0,0,0,0,0,0
31,16,0,0,0,3.7594909130911884,0,0,0,0,0,0
31,17,0,0,0,2.0828014084429745,0,0,0,0,0,0
31,18,0,0,0,3.1520041935403973,0,0,0,0,0,0
31,19,0,0,0,8.224027744585019,0,0,0,0,0,0
31,20,0,1,0,6.678074416917315,0,0,0,0,0,0
31,21,0,1,0,0.19160106722601977,0,0,0,0,0,0
31,22,0,1,0,6.258565486095594,0,0,0,0,0,0
31,23,0,1,0,8.088548720551337,0,0,0,0,0,0
32,0,0,0,0,-0.9654775144779084,0,0,0,0,0,0
32,1,0,0,0,1.0240429895474432,0,0,0,0,0,0
32,2,0,0,0,0.3760285650249857,0,0,0,0,0,0
32,3,0,0,0,-1.8123494965729636,0,0,0,0,0,0
32,4,0,0,0,-2.872749155967959,0,0,0,0,0,0
32,5,0,0,0,0.9677103711033576,0,0,0,0,0,0
32,6,0,0,0,-0.3523247544805471,0,0,0,0,0,0
32,7,0,0,0,0.005159289150132862,0,0,0,0,0,0
32,8,0,0,0,1.8153882893363238,0,0,0,0,0,0
32,9,0,0,0,2.629933760488668,0,0,0,0,0,0
32,10,0,0,0,2.8945790847203066,0,0,0,0,0,0
32,11,0,0,0,-0.9653017723785378,0,0,0,0,0,0
32,12,0,0,0,0.6272524716598779,0,0,0,0,0,0
32,13,0,0,0,2.1348164257611986,0,0,0,0,0,0
32,14,0,0,0,4.208131781892289,0,0,0,0,0,0
32,15,0,0,0,-1.9726271372599007,0,0,0,0,0,0
32,16,0,0,0,0.309033533574685,0,0,0,0,0,0
32,17,0,0,0,-2.8086466751218033,0,0,0,0,0,0
32,18,0,0,0,-3.6832434032940435,0,0,0,0,0,0
32,19,0,0,0,0.550249488954045,0,0,0,0,0,0
32,20,0,1,0,3.414421659270132,0,0,0,0,0,0
32,21,0,1,0,0.4428669148045311,0,0,0,0,0,0
32,22,0,1,0,2.567192165427902,0,0,0,0,0,0
32,23,0,1,0,0.34420990452746686,0,0,0,0,0,0
33,0,0,0,0,-4.607699076889502,0,0,0,0,0,0
33,1,0,0,0,-2.8677812849732014,0,0,0,0,0,0
33,2,0,0,0,-3.292977923903829,0,0,0,0,0,0
33,3,0,0,0,-2.448933060087902,0,0,0,0,0,0
33,4,0,0,0,-6.564278875402985,0,0,0,0,0,0
33,5,0,0,0,-1.395008444461637,0,0,0,0,0,0
33,6,0,0,0,-5.968669965614572,0,0,0,0,0,0
33,7,0,0,0,-2.284276169203501,0,0,0,0,0,0
33,8,0,0,0,-1.6293345725432,0,0,0,0,0,0
33,9,0,0,0,-0.7112629218333946,0,0,0,0,0,0
33,10,0,0,0,-1.9126421846336437,0,0,0,0,0,0
33,11,0,0,0,-4.044534301117713,0,0,0,0,0,0
33,12,0,0,0,-3.719626463145472,0,0,0,0,0,0
33,13,0,0,0,-0.6971330079008742,0,0,0,0,0,0
33,14,0,0,0,-3.3842839047184055,0,0,0,0,0,0
33,15,0,0,0,-3.868162517722519,0,0,0,0,0,0
33,16,0,0,0,-2.931682217629196,0,0,0,0,0,0
33,17,0,0,0,-5.665361326424395,0,0,0,0,0,0
33,18,0,0,0,-6.172544769989612,0,0,0,0,0,0
33,19,0,0,0,-2.092517060532366,0,0,0,0,0,0
33,20,0,1,0,-0.1986938256743132,0,0,0,0,0,0
33,21,0,1,0,-6.032091381499428,0,0,0,0,0,0
33,22,0,1,0,0.2814554505111917,0,0,0,0,0,0
33,23,0,1,0,-3.1700585383162085,0,0,0,0,0,0
34,0,0,0,0,1.2196503655703237,0,0,0,0,0,0
34,1,0,0,0,2.097010594572093,0,0,0,0,0,0
34,2,0,0,0,3.7931711077779635,0,0,0,0,0,0
34,3,0,0,0,2.958313704947996,0,0,0,0,0,0
34,4,0,0,0,-4.111305935354157,0,0,0,0,0,0
34,5,0,0,0,4.213988086098765,0,0,0,0,0,0
34,6,0,0,0,3.317573675960181,0,0,0,0,0,0
34,7,0,0,0,-1.4376995922104807,0,0,0,0,0,0
34,8,0,0,0,3.0812479989469104,0,0,0,0,0,0
34,9,0,0,0,2.6848297139402466,0,0,0,0,0,0
34,10,0,0,0,4.063584492310855,0,0,0,0,0,0
34,11,0,0,0,1.7621541919457315,0,0,0,0,0,0
34,12,0,0,0,3.330173333492075,0,0,0,0,0,0
34,13,0,0,0,4.812941383256968,0,0,0,0,0,0
34,14,0,0,0,6.384540727592604,0,0,0,0,0,0
34,15,0,0,0,1.1756670929356388,0,0,0,0,0,0
34,16,0,0,0,0.37587883988177406,0,0,0,0,0,0
34,17,0,0,0,0.08307933783555738,0,0,0,0,0,0
34,18,0,0,0,1.0251227416035893,0,0,0,0,0,0
34,19,0,0,0,2.2517967097166762,0,0,0,0,0,0
34,20,0,1,0,7.670320223623576,0,0,0,0,0,0
34,21,0,1,0,3.670447301289412,0,0,0,0,0,0
34,22,0,1,0,4.164849779446622,0,0,0,0,0,0
34,23,0,1,0,2.124598890787974,0,0,0,0,0,0
35,0,1,0,0,-6.105900988371449,-20,0,0,0,0,0
35,1,1,0,0,-4.472499171132409,-19,0,0,0,0,0
35,2,1,0,0,-1.8923904015707635,-18,0,0,0,0,0
35,3,1,0,0,-1.5495402378522067,-17,0,0,0,0,0
35,4,1,0,0,-7.703075003092478,-16,0,0,0,0,0
35,5,1,0,0,-2.25611029520624,-15,0,0,0,0,0
35,6,1,0,0,-4.476082837008005,-14,0,0,0,0,0
35,7,1,0,0,-4.611870914429378,-13,0,0,0,0,0
35,8,1,0,0,-2.784263025625905,-12,0,0,0,0,0
35,9,1,0,0,-0.538958593046734,-11,0,0,0,0,0
35,10,1,0,0,-0.716160591245554,-10,0,0,0,0,0
35,11,1,0,0,-4.651072457625127,-9,0,0,0,0,0
35,12,1,0,0,-3.3696842108912395,-8,0,0,0,0,0
35,13,1,0,0,-4.4165572534205175,-7,0,0,0,0,0
35,14,1,0,0,-1.2265720513048792,-6,0,0,0,0,0
35,15,1,0,0,-2.7470767743723465,-5,1,0,0,0,0
35,16,1,0,0,-3.296742052711455,-4,0,1,0,0,0
35,17,1,0,0,-7.4212771521274075,-3,0,0,1,0,0
35,18,1,0,0,-6.129593962548036,-2,0,0,0,1,0
35,19,1,0,0,-1.4750123976151075,-1,0,0,0,0,1
35,20,1,1,1,0.26384983188111555,0,0,0,0,0,0
35,21,1,1,1,-3.4939579881587637,1,0,0,0,0,0
35,22,1,1,1,0.2203880432161912,2,0,0,0,0,0
35,23,1,1,1,-1.7005075117693522,3,0,0,0,0,0
36,0,0,0,0,-0.8345311788601043,0,0,0,0,0,0
36,1,0,0,0,-2.6817937281497413,0,0,0,0,0,0
36,2,0,0,0,3.5878868312563315,0,0,0,0,0,0
36,3,0,0,0,0.3619198112111539,0,0,0,0,0,0
36,4,0,0,0,-1.4058611706891677,0,0,0,0,0,0
36,5,0,0,0,0.859410464109289,0,0,0,0,0,0
36,6,0,0,0,-0.18165734539509756,0,0,0,0,0,0
36,7,0,0,0,-0.9868055336430279,0,0,0,0,0,0
36,8,0,0,0,0.8177038275455932,0,0,0,0,0,0
36,9,0,0,0,6.397009023415158,0,0,0,0,0,0
36,10,0,0,0,1.7453517562357364,0,0,0,0,0,0
36,11,0,0,0,0.48343802226747945,0,0,0,0,0,0
36,12,0,0,0,-1.6322773857832553,0,0,0,0,0,0
36,13,0,0,0,1.8473147344611356,0,0,0,0,0,0
36,14,0,0,0,3.2959892851567383,0,0,0,0,0,0
36,15,0,0,0,-0.3680231563235081,0,0,0,0,0,0
36,16,0,0,0,-0.6012342477727279,0,0,0,0,0,0
36,17,0,0,0,-1.981062016918736,0,0,0,0,0,0
