id,group,period,time,outcome,education,experience
T361,treat,pre,0,115.09338152295402,9.973400434694875,0.2521503995151808
T361,treat,post,1,155.55117609783443,9.973400434694875,0.2521503995151808
T362,treat,pre,0,136.60034062373796,13.316121734214951,17.805161060356042
T362,treat,post,1,143.2788464727335,13.316121734214951,17.805161060356042
T363,treat,pre,0,124.8109887261876,13.914381083169935,10.815875099710887
T363,treat,post,1,138.19668920691876,13.914381083169935,10.815875099710887
T364,treat,pre,0,108.06825503895759,11.827007393596887,16.432737954209433
T364,treat,post,1,130.21473454328537,11.827007393596887,16.432737954209433
T365,treat,pre,0,111.46971832283212,11.011248284225235,3.475231862714876
T365,treat,post,1,130.45891408435958,11.011248284225235,3.475231862714876
T366,treat,pre,0,105.84895939355745,9.6038248711412,4.7974822551188945
T366,treat,post,1,130.23548573475637,9.6038248711412,4.7974822551188945
T367,treat,pre,0,123.94629470059405,12.906885509290046,12.418571349568623
T367,treat,post,1,125.62671336970949,12.906885509290046,12.418571349568623
T368,treat,pre,0,124.0308074160349,11.827723004388988,19.58209876030309
T368,treat,post,1,116.8891280678801,11.827723004388988,19.58209876030309
T369,treat,pre,0,126.34308939080483,13.117963180116584,1.3928229632481148
T369,treat,post,1,128.32061539685634,13.117963180116584,1.3928229632481148
T370,treat,pre,0,134.70965333575572,10.36307734214109,16.7408225048588
T370,treat,post,1,137.28148977072635,10.36307734214109,16.7408225048588
T371,treat,pre,0,131.57241517394013,10.831864060180388,4.252887527421922
T371,treat,post,1,138.39604869265395,10.831864060180388,4.252887527421922
T372,treat,pre,0,140.30083655641076,14.227226893578312,15.321295530706053
T372,treat,post,1,150.61842280960835,14.227226893578312,15.321295530706053
T373,treat,pre,0,123.59898327593265,13.024393871435004,11.2088126196088
T373,treat,post,1,117.5884227364611,13.024393871435004,11.2088126196088
T374,treat,pre,0,108.42820523643262,11.762149627211558,17.291272190453398
T374,treat,post,1,116.61718840834466,11.762149627211558,17.291272190453398
T375,treat,pre,0,134.72706624124194,13.439424724601583,18.361531043983014
T375,treat,post,1,135.7911061698216,13.439424724601583,18.361531043983014
T376,treat,pre,0,136.12986214525745,10.753309382771386,18.215403232878305
T376,treat,post,1,132.0062100928376,10.753309382771386,18.215403232878305
T377,treat,pre,0,132.55724989659134,13.976367989153083,5.630423968298599
T377,treat,post,1,155.67366129134524,13.976367989153083,5.630423968298599
T378,treat,pre,0,109.55927287226643,9.579206821172646,4.83787656517678
T378,treat,post,1,127.6491525431841,9.579206821172646,4.83787656517678
T379,treat,pre,0,97.993519707431,10.783426846251704,5.998382230139693
T379,treat,post,1,141.90088380114457,10.783426846251704,5.998382230139693
T380,treat,pre,0,119.28796959540922,14.353814988837915,3.706603590574289
T380,treat,post,1,130.482026056971,14.353814988837915,3.706603590574289
T381,treat,pre,0,135.02636101063857,9.381845455719855,16.627470287714196
T381,treat,post,1,139.55534456960527,9.381845455719855,16.627470287714196
T382,treat,pre,0,135.49087923665286,9.563143708940137,18.19253638873185
T382,treat,post,1,142.38888374252,9.563143708940137,18.19253638873185
T383,treat,pre,0,130.6024140497008,12.104678110530248,8.608548206419805
T383,treat,post,1,114.98793371488136,12.104678110530248,8.608548206419805
T384,treat,pre,0,127.17987203403857,13.643277934380938,12.03846862030263
T384,treat,post,1,149.2084037083309,13.643277934380938,12.03846862030263
T385,treat,pre,0,141.38781252448774,12.550182973837952,14.052675461710326
T385,treat,post,1,129.51902168331924,12.550182973837952,14.052675461710326
T386,treat,pre,0,135.00107108057884,9.625348816850085,7.690226552896251
T386,treat,post,1,139.88134752355901,9.625348816850085,7.690226552896251
T387,treat,pre,0,131.31914793093793,13.461563497059359,10.125321189904055
T387,treat,post,1,136.01992375984148,13.461563497059359,10.125321189904055
T388,treat,pre,0,108.88265704049819,10.526349485051082,7.237061864102774
T388,treat,post,1,115.47852440418036,10.526349485051082,7.237061864102774
T389,treat,pre,0,118.10110873525042,14.829196145406303,6.626940142061015
T389,treat,post,1,124.05110061794797,14.829196145406303,6.626940142061015
T390,treat,pre,0,119.22249576786493,12.66468042645461,5.613664310319486
T390,treat,post,1,122.7577504989715,12.66468042645461,5.613664310319486
T391,treat,pre,0,120.74638857865457,13.815514077478877,11.440972867386016
T391,treat,post,1,127.27113196119151,13.815514077478877,11.440972867386016
T392,treat,pre,0,128.13663306356173,14.590522316596898,7.940300824743833
T392,treat,post,1,127.44215504341791,14.590522316596898,7.940300824743833
T393,treat,pre,0,123.13226110517645,12.044471632306854,17.484450493703516
T393,treat,post,1,130.32803433853624,12.044471632306854,17.484450493703516
T394,treat,pre,0,113.46392379343298,14.956901033994422,2.6297823979596324
T394,treat,post,1,101.89138385303505,14.956901033994422,2.6297823979596324
T395,treat,pre,0,117.40958907549796,14.445666015339329,14.280652889337128
T395,treat,post,1,132.61640011016272,14.445666015339329,14.280652889337128
T396,treat,pre,0,132.94769752212477,13.94274230532777,19.101210229699777
T396,treat,post,1,153.36348982865013,13.94274230532777,19.101210229699777
T397,treat,pre,0,122.3978409227234,9.686925828395431,7.67677766089959
T397,treat,post,1,119.75086152631128,9.686925828395431,7.67677766089959
T398,treat,pre,0,113.05755230085425,9.726150002911158,8.378955803749509
T398,treat,post,1,122.03954813164978,9.726150002911158,8.378955803749509
T399,treat,pre,0,126.17160338739922,14.65035426971355,13.371452934458281
T399,treat,post,1,142.10012902997622,14.65035426971355,13.371452934458281
T400,treat,pre,0,118.7302045173595,12.561964747251231,0.20262368055486757
T400,treat,post,1,139.96121925028245,12.561964747251231,0.20262368055486757
T401,treat,pre,0,119.12423947769823,13.343838332796562,2.411168328073805
T401,treat,post,1,127.77865791350146,13.343838332796562,2.411168328073805
T402,treat,pre,0,111.51904628963759,9.070239664385424,8.44068520255278
T402,treat,post,1,111.38625007573505,9.070239664385424,8.44068520255278
T403,treat,pre,0,118.68091595307753,9.738019770742474,11.172847929008507
T403,treat,post,1,124.81629099352662,9.738019770742474,11.172847929008507
T404,treat,pre,0,126.11660634219882,12.913749891551639,16.912087259798135
T404,treat,post,1,121.73085980985304,12.913749891551639,16.912087259798135
T405,treat,pre,0,135.22188805587226,10.837880992669277,15.779703198415866
T405,treat,post,1,139.5063535100114,10.837880992669277,15.779703198415866
T406,treat,pre,0,134.07474429418951,13.93453424200967,17.151246753225674
T406,treat,post,1,147.6312480460312,13.93453424200967,17.151246753225674
T407,treat,pre,0,105.00804662238819,11.227034540625766,12.021483336004659
T407,treat,post,1,130.372736603689,11.227034540625766,12.021483336004659
T408,treat,pre,0,101.06589146121253,11.247317322120729,3.3372040339750564
T408,treat,post,1,120.12586449820017,11.247317322120729,3.3372040339750564
T409,treat,pre,0,113.22424776878127,9.926758483339942,0.5089551981150175
T409,treat,post,1,142.11201211503965,9.926758483339942,0.5089551981150175
T410,treat,pre,0,92.49576590885349,11.04362499948775,1.4342377769530201
T410,treat,post,1,121.9208019738433,11.04362499948775,1.4342377769530201
T411,treat,pre,0,129.35415546056518,11.18756236918524,4.357851085099802
T411,treat,post,1,136.1029555348434,11.18756236918524,4.357851085099802
T412,treat,pre,0,111.45899128787505,13.129645414681423,2.8110593515672155
T412,treat,post,1,127.87847695527721,13.129645414681423,2.8110593515672155
T413,treat,pre,0,109.26322769469425,11.305240277914802,0.7799202514982317
T413,treat,post,1,116.29802851825697,11.305240277914802,0.7799202514982317
T414,treat,pre,0,102.87286373215336,9.960149618779164,0.46704192656371823
T414,treat,post,1,137.87664689358462,9.960149618779164,0.46704192656371823
T415,treat,pre,0,124.22933311764393,9.696833761203154,19.118376579106386
T415,treat,post,1,126.2850470291053,9.696833761203154,19.118376579106386
T416,treat,pre,0,130.31209834094534,12.617657258876768,16.53414719482975
T416,treat,post,1,119.49877067188092,12.617657258876768,16.53414719482975
T417,treat,pre,0,103.0529204573994,12.24844564408551,3.082900863569742
T417,treat,post,1,155.2959819172661,12.24844564408551,3.082900863569742
T418,treat,pre,0,115.92554893404771,13.571410875629219,16.67299923875171
T418,treat,post,1,117.41969001576325,13.571410875629219,16.67299923875171
T419,treat,pre,0,105.37498924250733,9.34588549319415,6.848959576694266
T419,treat,post,1,117.9161923725553,9.34588549319415,6.848959576694266
T420,treat,pre,0,135.28856154470188,12.482805605962175,2.78393402691391
T420,treat,post,1,112.14691713406575,12.482805605962175,2.78393402691391
T421,treat,pre,0,135.67523790626862,14.963090333398188,17.60629524297854
T421,treat,post,1,161.46063171847172,14.963090333398188,17.60629524297854
T422,treat,pre,0,111.98829321730662,12.723962878947503,4.0262421564486655
T422,treat,post,1,149.11388162456456,12.723962878947503,4.0262421564486655
T423,treat,pre,0,114.02323508956894,10.366498416619258,19.280576943310276
T423,treat,post,1,130.461385791707,10.366498416619258,19.280576943310276
T424,treat,pre,0,134.4605646580659,12.200319772592175,17.3993831929537
T424,treat,post,1,140.36853693567338,12.200319772592175,17.3993831929537
T425,treat,pre,0,124.25476471323279,10.654605409508141,17.541811620363777
T425,treat,post,1,128.71633736418738,10.654605409508141,17.541811620363777
T426,treat,pre,0,112.74592739787747,11.900444615838879,17.270950450290904
T426,treat,post,1,118.47436889139325,11.900444615838879,17.270950450290904
T427,treat,pre,0,116.66628164792994,13.570789148266183,7.7308101364605575
T427,treat,post,1,152.6367443425938,13.570789148266183,7.7308101364605575
T428,treat,pre,0,131.38409692732336,12.463674175398786,17.311542912491046
T428,treat,post,1,141.16642936083204,12.463674175398786,17.311542912491046
T429,treat,pre,0,140.50022157802056,12.441173708733439,19.12094287223866
T429,treat,post,1,142.59281190087077,12.441173708733439,19.12094287223866
T430,treat,pre,0,131.78459232634992,14.123771801732532,8.782996332674966
T430,treat,post,1,136.462822822319,14.123771801732532,8.782996332674966
T431,treat,pre,0,116.17834660326182,9.114696566578584,9.536869366356342
T431,treat,post,1,140.02594938444844,9.114696566578584,9.536869366356342
T432,treat,pre,0,106.3978622334387,13.155194589222647,2.688702588162437
T432,treat,post,1,106.99183549317226,13.155194589222647,2.688702588162437
T433,treat,pre,0,137.26326163874995,10.26422978320322,19.148960380761924
T433,treat,post,1,148.30036593047504,10.26422978320322,19.148960380761924
T434,treat,pre,0,114.51381547768231,10.767716378077159,0.28630555334119956
T434,treat,post,1,120.64753438679767,10.767716378077159,0.28630555334119956
T435,treat,pre,0,136.57479105117733,13.520567533541815,15.378455642152819
T435,treat,post,1,150.03565626613724,13.520567533541815,15.378455642152819
T436,treat,pre,0,129.6501077443744,14.075528638066393,12.272082284749168
T436,treat,post,1,130.25568880248133,14.075528638066393,12.272082284749168
T437,treat,pre,0,102.74180714818573,11.442638934753766,1.3201968828048316
T437,treat,post,1,119.49251216779548,11.442638934753766,1.3201968828048316
T438,treat,pre,0,118.43189410374777,13.849411260055334,18.953760519289414
T438,treat,post,1,130.08382997948883,13.849411260055334,18.953760519289414
T439,treat,pre,0,123.21692231108008,13.767093266944492,14.141729545333963
T439,treat,post,1,116.37455479668,13.767093266944492,14.141729545333963
T440,treat,pre,0,121.02462123896733,10.394305938336288,5.620089978174272
T440,treat,post,1,128.7979944095428,10.394305938336288,5.620089978174272
T441,treat,pre,0,101.22323633539273,10.356173986895998,12.809520843516879
T441,treat,post,1,127.23673623603996,10.356173986895998,12.809520843516879
T442,treat,pre,0,93.21970840726766,11.146884504681292,12.956348919810567
T442,treat,post,1,134.960218401391,11.146884504681292,12.956348919810567
T443,treat,pre,0,132.34891393215372,9.430654837359079,13.652344424468048
T443,treat,post,1,128.22769712838365,9.430654837359079,13.652344424468048
T444,treat,pre,0,144.73512517201223,13.93520876630518,16.079170151050405
T444,treat,post,1,158.17860492162205,13.93520876630518,16.079170151050405
T445,treat,pre,0,113.40219459725645,10.628456282680286,9.933908456358932
T445,treat,post,1,118.22523082285824,10.628456282680286,9.933908456358932
T446,treat,pre,0,105.02313496530374,12.77734618135042,1.0866406964580766
T446,treat,post,1,119.38829761645913,12.77734618135042,1.0866406964580766
T447,treat,pre,0,109.73784480422948,9.281111451165618,5.52339115641799
T447,treat,post,1,121.30606749328052,9.281111451165618,5.52339115641799
T448,treat,pre,0,123.43273817582238,14.036030954136013,0.07639845317166216
T448,treat,post,1,119.11731285364802,14.036030954136013,0.07639845317166216
T449,treat,pre,0,111.35568736746838,11.161403512802568,5.407865727690511
T449,treat,post,1,129.6709165539617,11.161403512802568,5.407865727690511
T450,treat,pre,0,144.24789817377746,13.733594830656044,17.837442896214696
T450,treat,post,1,151.87780309626757,13.733594830656044,17.837442896214696
T451,treat,pre,0,119.29558773463646,9.535737147153437,13.740385330064855
T451,treat,post,1,121.63634463794412,9.535737147153437,13.740385330064855
T452,treat,pre,0,138.53722322636466,12.796271272491605,14.077141832686625
T452,treat,post,1,145.89606057959148,12.796271272491605,14.077141832686625
T453,treat,pre,0,111.47269833766815,10.788313251836659,2.1072984450171295
T453,treat,post,1,136.35885615866974,10.788313251836659,2.1072984450171295
T454,treat,pre,0,111.86928095608889,9.289116074359777,7.201009318019567
T454,treat,post,1,110.23435304154081,9.289116074359777,7.201009318019567
T455,treat,pre,0,91.52040342946016,10.253296344030982,7.374143417295905
T455,treat,post,1,111.0100394506962,10.253296344030982,7.374143417295905
T456,treat,pre,0,127.27706843948506,13.60540577110751,8.33008863807758
T456,treat,post,1,138.10008859914072,13.60540577110751,8.33008863807758
T457,treat,pre,0,119.31965759475267,11.83369082497789,17.6031347584297
T457,treat,post,1,121.61252711607476,11.83369082497789,17.6031347584297
T458,treat,pre,0,122.46761255649,12.646512733516335,5.906029551436656
T458,treat,post,1,122.06482708067051,12.646512733516335,5.906029551436656
T459,treat,pre,0,132.90997868715849,12.868995624133882,7.902618152230065
T459,treat,post,1,141.49265647394657,12.868995624133882,7.902618152230065
T460,treat,pre,0,117.30991533357462,14.341290015817046,5.748191929311595
T460,treat,post,1,128.23072836931496,14.341290015817046,5.748191929311595
T461,treat,pre,0,116.54354101091751,10.605556060367828,16.70960451484389
T461,treat,post,1,116.91424751881233,10.605556060367828,16.70960451484389
T462,treat,pre,0,143.72207691695772,11.95718750668468,8.085794945097382
T462,treat,post,1,149.09868169540982,11.95718750668468,8.085794945097382
T463,treat,pre,0,126.78035504434031,14.78099544532553,10.380645602590974
T463,treat,post,1,139.56194636041133,14.78099544532553,10.380645602590974
T464,treat,pre,0,137.0447436254155,13.643948268916574,15.458429637522302
T464,treat,post,1,147.81258930047167,13.643948268916574,15.458429637522302
T465,treat,pre,0,116.59523776522897,9.721243374723457,5.3116566591721215
T465,treat,post,1,143.3910081659668,9.721243374723457,5.3116566591721215
T466,treat,pre,0,118.29078538764142,11.088573559009728,7.434785898126606
T466,treat,post,1,131.17686513691356,11.088573559009728,7.434785898126606
T467,treat,pre,0,127.63707204873542,13.682256741425881,9.15991518007143
T467,treat,post,1,120.15029384397995,13.682256741425881,9.15991518007143
T468,treat,pre,0,107.93052400667378,9.394169153726194,4.564707269873982
T468,treat,post,1,112.24241352889057,9.394169153726194,4.564707269873982
T469,treat,pre,0,142.96932362270448,9.347066696682964,19.15579601976408
T469,treat,post,1,149.31810565648323,9.347066696682964,19.15579601976408
T470,treat,pre,0,106.15439857687431,14.776610101519235,1.5121008123350155
T470,treat,post,1,111.55335054951652,14.776610101519235,1.5121008123350155
T471,treat,pre,0,127.41077819386294,12.73448184939598,15.626437114946102
T471,treat,post,1,131.6529100643089,12.73448184939598,15.626437114946102
T472,treat,pre,0,145.7351763866153,13.866742619600824,12.71909414327457
T472,treat,post,1,139.5964128908562,13.866742619600824,12.71909414327457
T473,treat,pre,0,110.65861719394776,14.50491505879194,5.810090113428408
T473,treat,post,1,123.86111050728984,14.50491505879194,5.810090113428408
T474,treat,pre,0,106.25726866566555,13.246328101605165,1.244064523294055
T474,treat,post,1,107.44927455956929,13.246328101605165,1.244064523294055
T475,treat,pre,0,128.16734734192045,12.003621426928245,13.592406654702156
T475,treat,post,1,128.2128150438132,12.003621426928245,13.592406654702156
T476,treat,pre,0,103.51782013962871,13.841792945303961,9.193297408053224
T476,treat,post,1,118.41198342031257,13.841792945303961,9.193297408053224
T477,treat,pre,0,120.8307540747948,9.299874171958072,16.872993281036475
T477,treat,post,1,136.428553511606,9.299874171958072,16.872993281036475
T478,treat,pre,0,105.65437802074281,14.763761853079199,3.9385140890685677
T478,treat,post,1,138.28399225185717,14.763761853079199,3.9385140890685677
T479,treat,pre,0,104.90072173529103,9.43848937216209,12.446865292344922
T479,treat,post,1,129.79574833422072,9.43848937216209,12.446865292344922
T480,treat,pre,0,135.7832486745711,13.543861242806633,3.233428724739238
T480,treat,post,1,146.59902051259832,13.543861242806633,3.233428724739238
T481,treat,pre,0,103.47107145839325,12.999602874279717,3.2539948761713178
T481,treat,post,1,135.96366906039373,12.999602874279717,3.2539948761713178
T482,treat,pre,0,97.76983243096852,11.993373987215652,0.2420623355221485
T482,treat,post,1,132.01122435962407,11.993373987215652,0.2420623355221485
T483,treat,pre,0,111.20160096123544,13.37316865361968,1.9079855462642126
T483,treat,post,1,120.23011560685543,13.37316865361968,1.9079855462642126
T484,treat,pre,0,122.02836695965854,11.885340879618054,13.24868023402136
T484,treat,post,1,138.5276612577524,11.885340879618054,13.24868023402136
T485,treat,pre,0,116.66445467505821,14.959530092537785,0.8982259799123171
T485,treat,post,1,138.92937588282405,14.959530092537785,0.8982259799123171
T486,treat,pre,0,107.82383264016457,11.35474911737688,15.085299466940453
T486,treat,post,1,115.0000754520753,11.35474911737688,15.085299466940453
T487,treat,pre,0,127.4732495007274,12.384444173001107,7.171569230497463
T487,treat,post,1,136.35854683283108,12.384444173001107,7.171569230497463
T488,treat,pre,0,127.55436294459722,10.149557674408955,18.364781733508742
T488,treat,post,1,125.57612097653612,10.149557674408955,18.364781733508742
T489,treat,pre,0,137.5790071599371,14.702755023451775,11.632445859783871
T489,treat,post,1,129.88947221185757,14.702755023451775,11.632445859783871
T490,treat,pre,0,119.47326538533855,12.100190311357608,15.175525075146503
T490,treat,post,1,124.59112060035125,12.100190311357608,15.175525075146503
T491,treat,pre,0,134.85404126357417,13.68219301804129,9.526714666021975
T491,treat,post,1,135.8308004050105,13.68219301804129,9.526714666021975
T492,treat,pre,0,124.7030899959311,12.546781819551098,3.7227179550669587
T492,treat,post,1,101.81942784229764,12.546781819551098,3.7227179550669587
T493,treat,pre,0,136.7124824529361,13.865271486047511,16.71651855821032
T493,treat,post,1,132.4735100400899,13.865271486047511,16.71651855821032
T494,treat,pre,0,111.99258288249604,13.62673689511132,13.09301373731909
T494,treat,post,1,118.90974005017625,13.62673689511132,13.09301373731909
T495,treat,pre,0,121.97589729970048,9.767200807334506,15.310935010317216
T495,treat,post,1,131.2902972370959,9.767200807334506,15.310935010317216
T496,treat,pre,0,111.6507210059491,14.838468977833998,4.522506624993438
T496,treat,post,1,126.18697844885857,14.838468977833998,4.522506624993438
T497,treat,pre,0,122.50271365096677,13.451377961752291,16.968507581810496
T497,treat,post,1,116.27545367002902,13.451377961752291,16.968507581810496
T498,treat,pre,0,119.83829638161589,10.951770804138187,14.252426661970256
T498,treat,post,1,140.0583841541975,10.951770804138187,14.252426661970256
T499,treat,pre,0,135.72161560127557,13.840161118168435,19.697168055249517
T499,treat,post,1,152.75029382887737,13.840161118168435,19.697168055249517
T500,treat,pre,0,128.0770910375055,12.543827003967827,13.220285084946406
T500,treat,post,1,122.15611552865802,12.543827003967827,13.220285084946406
T501,treat,pre,0,133.4451635463796,13.683790304553343,11.675455610282233
T501,treat,post,1,123.7152607138537,13.683790304553343,11.675455610282233
T502,treat,pre,0,120.25486590127524,10.779359473235584,14.288483281424844
T502,treat,post,1,151.96214141786996,10.779359473235584,14.288483281424844
T503,treat,pre,0,161.52859381495884,11.215684621293246,18.65849725139344
T503,treat,post,1,175.4741593706583,11.215684621293246,18.65849725139344
T504,treat,pre,0,126.59679457945384,13.285959814409985,9.234322876262382
T504,treat,post,1,138.25152327818125,13.285959814409985,9.234322876262382
T505,treat,pre,0,130.19664163907828,10.644429536053146,16.14141807733406
T505,treat,post,1,122.07849580146927,10.644429536053146,16.14141807733406
T506,treat,pre,0,135.41378036158926,11.013662725619056,19.57050936778281
T506,treat,post,1,145.54938203013234,11.013662725619056,19.57050936778281
T507,treat,pre,0,145.36149440927986,14.682544002651115,9.92517505764723
T507,treat,post,1,143.30709563225722,14.682544002651115,9.92517505764723
T508,treat,pre,0,128.98006967708824,13.717233913566348,14.68887864151183
T508,treat,post,1,117.65813370656403,13.717233913566348,14.68887864151183
T509,treat,pre,0,129.11384855095866,13.22922606026029,16.342562840311704
T509,treat,post,1,134.61291686553068,13.22922606026029,16.342562840311704
T510,treat,pre,0,122.37840938620343,9.310012329947767,10.095911966090563
T510,treat,post,1,139.56151669929957,9.310012329947767,10.095911966090563
T511,treat,pre,0,115.0475460768615,12.316242454311272,7.931073639799264
T511,treat,post,1,115.98327606840508,12.316242454311272,7.931073639799264
T512,treat,pre,0,138.36398364048327,10.740273191774621,17.428280683817086
T512,treat,post,1,150.43368877164144,10.740273191774621,17.428280683817086
T513,treat,pre,0,117.40456167806938,12.430475898862493,16.65660753576542
T513,treat,post,1,128.7306149337533,12.430475898862493,16.65660753576542
T514,treat,pre,0,107.3423503913879,12.293151990464136,5.752654580873564
T514,treat,post,1,99.06074767167839,12.293151990464136,5.752654580873564
T515,treat,pre,0,134.32602676252634,13.396194303541682,8.090547711477393
T515,treat,post,1,120.18084426049228,13.396194303541682,8.090547711477393
T516,treat,pre,0,119.20162424053093,13.112663299331409,6.64912314297424
T516,treat,post,1,130.156944609587,13.112663299331409,6.64912314297424
T517,treat,pre,0,132.7647862789869,13.028874892003241,12.645643072752797
T517,treat,post,1,122.78477212658834,13.028874892003241,12.645643072752797
T518,treat,pre,0,106.55945725461949,13.505638790179908,2.027457951063183
T518,treat,post,1,118.12588332543321,13.505638790179908,2.027457951063183
T519,treat,pre,0,115.4748385496871,9.405015280102932,10.374019887611901
T519,treat,post,1,116.54130496438677,9.405015280102932,10.374019887611901
T520,treat,pre,0,112.01570242279683,13.427309909007636,14.091088560548906
T520,treat,post,1,105.26187729131883,13.427309909007636,14.091088560548906
T521,treat,pre,0,110.67270747794636,10.231997632240798,9.6607939511778
T521,treat,post,1,108.86755431775543,10.231997632240798,9.6607939511778
T522,treat,pre,0,128.37886137954322,12.940536380847343,19.370746633997843
T522,treat,post,1,127.26570227794937,12.940536380847343,19.370746633997843
T523,treat,pre,0,123.73668838296157,12.594267522902289,12.472975565805323
T523,treat,post,1,133.43485008789813,12.594267522902289,12.472975565805323
T524,treat,pre,0,134.00099467504037,9.09066410528685,19.300307389089436
T524,treat,post,1,143.89224453508376,9.09066410528685,19.300307389089436
T525,treat,pre,0,129.07924018766784,10.877444365281889,5.421925075281315
T525,treat,post,1,137.82951622961133,10.877444365281889,5.421925075281315
T526,treat,pre,0,124.75750799193635,14.680402373540375,2.1181160880751526
T526,treat,post,1,133.34564563401878,14.680402373540375,2.1181160880751526
T527,treat,pre,0,116.07505788387861,13.206837566504841,13.602237708939453
T527,treat,post,1,125.95211615353591,13.206837566504841,13.602237708939453
T528,treat,pre,0,123.03890220951598,12.497556340825579,5.062030783592175
T528,treat,post,1,138.15805377422237,12.497556340825579,5.062030783592175
T529,treat,pre,0,118.12638872904006,10.131243634495506,13.449209960500577
T529,treat,post,1,127.312189697389,10.131243634495506,13.449209960500577
T530,treat,pre,0,120.53588068128339,9.555752898308203,14.967686993524627
T530,treat,post,1,129.64637982322574,9.555752898308203,14.967686993524627
T531,treat,pre,0,97.50324613829213,13.340686907100006,0.18108323160741957
T531,treat,post,1,141.3161225420187,13.340686907100006,0.18108323160741957
T532,treat,pre,0,112.84410591746666,12.826129481375613,4.840441599617544
T532,treat,post,1,127.57680885359477,12.826129481375613,4.840441599617544
T533,treat,pre,0,111.56666255400756,13.432338904359398,0.274911080226905
T533,treat,post,1,113.30995503408579,13.432338904359398,0.274911080226905
T534,treat,pre,0,111.8317465067783,10.624837968221836,4.951195405597728
T534,treat,post,1,127.50498719657224,10.624837968221836,4.951195405597728
T535,treat,pre,0,129.41311686720022,13.037230011588479,1.622983570724783
T535,treat,post,1,139.13250979699882,13.037230011588479,1.622983570724783
T536,treat,pre,0,134.37524233552676,14.596263048796569,10.885079322273954
T536,treat,post,1,144.59147813476488,14.596263048796569,10.885079322273954
T537,treat,pre,0,120.8376529991765,12.12869414500128,1.369174386671561
T537,treat,post,1,131.79450178181608,12.12869414500128,1.369174386671561
T538,treat,pre,0,116.3268399581487,12.506693458544557,10.766638865114269
T538,treat,post,1,126.22189210473614,12.506693458544557,10.766638865114269
T539,treat,pre,0,132.43072060617015,13.724322160513998,9.086908461353103
T539,treat,post,1,140.68269523703975,13.724322160513998,9.086908461353103
T540,treat,pre,0,143.26949799481358,13.232764981700917,8.552026674066745
T540,treat,post,1,140.2406134601611,13.232764981700917,8.552026674066745
T541,treat,pre,0,118.2805905779939,11.663516727038267,0.4382665755001791
T541,treat,post,1,110.16002427764458,11.663516727038267,0.4382665755001791
T542,treat,pre,0,110.19771044140982,9.337056464084634,9.821914587663302
T542,treat,post,1,112.96353750902371,9.337056464084634,9.821914587663302
T543,treat,pre,0,116.87553854810959,9.95695357524815,3.2092522854245287
T543,treat,post,1,133.64716718195365,9.95695357524815,3.2092522854245287
T544,treat,pre,0,127.84202488902183,13.884754113546972,13.702686197489681
T544,treat,post,1,119.76604615442837,13.884754113546972,13.702686197489681
T545,treat,pre,0,114.82427115296844,12.090033958258338,10.71107629759345
T545,treat,post,1,108.54646848690868,12.090033958258338,10.71107629759345
T546,treat,pre,0,139.3602006814373,13.971333587436488,15.785856966393712
T546,treat,post,1,141.59574649430093,13.971333587436488,15.785856966393712
T547,treat,pre,0,123.23038915561641,11.12654969275833,10.112683068439177
T547,treat,post,1,118.2567255518629,11.12654969275833,10.112683068439177
T548,treat,pre,0,126.55056384222658,12.32022713849863,10.0626494510308
T548,treat,post,1,139.14151948965429,12.32022713849863,10.0626494510308
T549,treat,pre,0,138.16888355031196,14.152585676096834,14.967117073314796
T549,treat,post,1,134.9730863267119,14.152585676096834,14.967117073314796
T550,treat,pre,0,126.62809757461642,9.962192436718459,13.472908349498153
T550,treat,post,1,124.61705641559337,9.962192436718459,13.472908349498153
T551,treat,pre,0,102.076179455023,9.991706940857744,0.03984270438140536
T551,treat,post,1,138.16399077182598,9.991706940857744,0.03984270438140536
T552,treat,pre,0,107.00090892653638,12.089600099479558,3.227256021107674
T552,treat,post,1,112.05522369026669,12.089600099479558,3.227256021107674
T553,treat,pre,0,121.78960507144055,12.11534742468123,12.155053661913051
T553,treat,post,1,123.0090125274684,12.11534742468123,12.155053661913051
T554,treat,pre,0,139.04384906786393,10.317323539378812,19.197256054269104
T554,treat,post,1,131.36090149122418,10.317323539378812,19.197256054269104
T555,treat,pre,0,108.52864657504733,12.245430023028485,13.928596140722146
T555,treat,post,1,122.27005924064258,12.245430023028485,13.928596140722146
T556,treat,pre,0,123.1668972903987,12.000676512459762,8.239161900682038
T556,treat,post,1,118.87647804654898,12.000676512459762,8.239161900682038
T557,treat,pre,0,115.25433369021037,12.633827335940468,2.3440781136046684
T557,treat,post,1,119.48728633151909,12.633827335940468,2.3440781136046684
T558,treat,pre,0,126.41566660399985,13.152441882146213,4.125042276723052
T558,treat,post,1,130.3288054136853,13.152441882146213,4.125042276723052
T559,treat,pre,0,94.73813775625239,11.515629966996132,0.36248082091459466
T559,treat,post,1,117.10163986263066,11.515629966996132,0.36248082091459466
T560,treat,pre,0,131.25991999750917,12.770558739687523,13.772632586157512
T560,treat,post,1,142.49821569196806,12.770558739687523,13.772632586157512
T561,treat,pre,0,130.6837563130065,14.059957006727299,9.701893199590803
T561,treat,post,1,130.61992190566616,14.059957006727299,9.701893199590803
T562,treat,pre,0,105.67163876514479,11.70776467817553,3.66884392806869
