region,period,policy,eligible,age,gender,parent_income,college,education,income
1,0,0,1,19,0,2146.0124481231132,0,11.814676643648719,5467.990693407573
1,0,0,1,29,1,4920.135533113258,0,13.141271441163765,5615.448702458432
1,0,0,1,29,0,2988.752558631476,1,15.334814566777466,5031.537452468232
1,0,0,0,22,1,7254.2083151349325,1,13.895235141796654,6478.757585407923
1,0,0,1,23,0,3945.3561470435898,1,14.75233606297079,4903.337410109077
1,0,0,1,21,0,2290.6042951342897,0,13.435078653954559,4041.935913874347
1,0,0,1,21,0,5595.2704435993,0,12.2499602343816,5827.914486578649
1,0,0,1,21,0,4421.745403041947,1,16.17014198809862,4248.237703196945
1,0,0,1,19,0,5302.107983404544,0,12.910742353647718,6971.75650922018
1,0,0,1,21,1,5370.826661047678,0,12.295558725523795,6516.040138108931
1,0,0,1,28,0,2849.447414889051,1,15.724812121340078,6270.556568302063
1,0,0,0,18,1,7805.664786053072,1,15.561380211487648,5081.825603904226
1,0,0,0,29,1,6097.750489412628,1,14.824574274265236,4725.679261909604
1,0,0,1,23,1,5427.883526988107,0,10.93305064588255,2356.0362307990113
1,0,0,1,18,0,3581.143472725784,0,12.174710732758548,6341.112352213829
1,0,0,1,27,0,1983.81843559716,1,15.844298668532497,4503.960851684151
1,0,0,1,23,0,1509.57022111332,1,16.488069922184174,5716.127185856076
1,0,0,1,18,1,1896.3459030753693,0,11.914229379128674,4456.072994937759
1,0,0,1,23,0,2766.6735832540535,0,10.936014678087849,3082.163833776482
1,0,0,1,27,0,3186.0669802495063,0,12.245608560615155,4550.359506479175
1,0,0,1,25,1,2911.7584447176323,1,16.1856061628576,4234.577520248407
1,0,0,1,28,1,5851.298169282257,1,16.017263257654662,6851.113919368316
1,0,0,1,19,1,4731.795642597049,0,12.157232765688992,5602.3912305649765
1,0,0,0,19,1,6593.537914473642,1,17.965692296554288,5667.035076417975
1,0,0,1,29,1,2783.988703634188,1,14.808152229781216,4513.2955412605925
1,0,0,1,21,1,4617.4154381948965,0,11.04280487794432,4881.336922716273
1,0,0,0,28,0,6633.423451694833,0,10.298118655483735,6595.560948646409
1,0,0,0,20,1,6577.14805155968,1,16.09256105401408,4115.131756889783
1,0,0,1,21,0,1198.5076610726933,0,10.064019596785174,6191.354563813031
1,0,0,1,29,0,2516.381280733661,1,16.224170766167912,5498.736648906091
1,0,0,1,24,0,1574.6176171634431,1,15.943817692623336,5205.03964878126
1,0,0,1,28,1,4022.3524619499603,1,15.426139461915263,7318.8572946777085
1,0,0,1,18,0,4746.829649718926,0,12.471891498670134,4927.113994979973
1,0,0,1,23,1,2960.3842699390957,1,16.296594543674097,5229.867810225778
1,0,0,1,20,1,5478.036220618812,0,13.60509722872081,4234.177198638575
1,0,0,1,28,0,3264.261123282034,1,16.613049770965564,5253.62698191995
1,0,0,1,27,1,2442.775262808391,1,15.936865270509408,4672.067869694474
1,0,0,1,24,0,3705.2885493907543,0,9.718691413910491,2998.482147887164
1,0,0,1,27,0,1649.4724432181774,0,12.92963718302185,2948.941486498902
1,0,0,1,19,1,4775.488546715498,1,16.93767603523968,5263.634893348267
1,0,0,0,19,0,6896.235644895469,0,13.323637277036939,4035.221033266675
1,0,0,1,21,0,5745.313683971203,1,13.712252541877318,6151.879567304352
1,0,0,1,18,0,4980.31319089479,0,12.20508375236758,4757.546407275208
1,0,0,1,20,1,5242.415760187128,0,12.658541066207457,3391.8256349679114
1,0,0,1,26,0,3430.744017960401,1,17.201562620153332,7556.046687877682
1,0,0,1,24,1,5044.940312659835,0,12.60189784562308,4714.353090245777
1,0,0,1,24,1,2879.7158297801902,1,16.0605657568892,5873.7086865105575
1,0,0,1,28,0,3238.6361097377608,0,10.981645712439915,6682.610153452467
1,0,0,1,21,0,4733.823214278496,0,11.882921189589723,5008.533884520703
1,0,0,1,19,1,3339.0487655614197,1,16.388823721517312,5223.457110678199
1,0,0,1,21,1,3759.4364161481267,1,16.782840029811656,6931.4930728780355
1,0,0,1,23,0,2946.129829952398,1,14.413761004983837,4952.603895691827
1,0,0,1,28,0,5685.558559961074,0,12.295449932616162,6734.4188478282595
1,0,0,1,28,1,4051.3129306044107,1,14.52721392985454,5409.103659765825
1,0,0,1,20,1,5809.719790466281,0,12.265878905488105,5181.845485197664
1,0,0,1,18,1,2109.1409829136564,0,10.852601884171653,4287.2267509806525
1,0,0,1,29,1,2751.2695829395852,0,10.556992172171316,4385.81215014303
1,0,0,1,25,1,3950.511737905775,1,17.810475865770133,5235.815336759161
1,0,0,1,29,0,5118.994191458993,1,14.617848060278348,5198.50533602256
1,0,0,1,22,1,3364.145830669214,1,15.363317516276672,3886.4076424715367
1,0,0,0,22,1,6969.529742797996,1,15.979628542097084,5358.160888239737
1,0,0,1,28,0,2205.1333115996445,1,13.917599294097819,5044.60644438402
1,0,0,1,21,0,3963.0972281885306,1,16.78539948143049,6096.793528056334
1,0,0,0,23,1,6391.792517375055,1,15.299277160524914,5604.877398087649
1,0,0,0,20,1,7100.955559514113,1,14.97983058369459,6755.463114646764
1,0,0,1,26,0,3283.237735047012,1,16.924390046215567,6949.365540449526
1,0,0,1,22,1,1759.824016865071,1,14.66412835545441,6190.481483159442
1,0,0,1,20,1,3726.835383694232,1,16.44763598058784,5117.230003135196
1,0,0,1,28,0,1968.851377687432,1,16.02355367751129,5057.249185611898
1,0,0,1,18,1,3577.725136893866,1,16.057289680656638,3757.911953308498
1,0,0,1,27,0,3930.3829967907864,0,11.943607943433586,6569.761301565283
1,0,0,1,29,0,2607.669788369501,1,16.128609036161883,4518.186351278147
1,0,0,1,23,0,4423.653943029418,0,9.722896979837548,3891.4275658065962
1,0,0,1,19,0,4576.367981149386,1,15.125762362662696,5640.207397610147
1,0,0,1,20,1,4273.085398351818,0,11.086742224815692,4307.34936082194
1,0,0,1,18,0,4587.616352133093,0,13.107514180828087,6509.429650293504
1,0,0,1,26,1,3587.872743307289,0,12.158622033712087,4197.348808074572
1,0,0,1,25,1,3518.404978061361,0,12.0113474769758,4908.187945848175
1,0,0,1,29,1,3269.835122647468,1,17.855635684112073,3895.852932683988
1,0,0,1,19,1,3839.718312640065,1,13.975530503833038,6144.875373920355
1,0,0,1,29,1,2281.927354079202,1,17.414484441258253,3910.61207017741
1,0,0,1,28,0,4772.3882952592485,1,16.011794419729437,8758.498069767593
1,0,0,1,25,0,4010.557645295306,1,15.244829158843666,5513.418258415178
1,0,0,1,29,0,2914.4787850145326,0,11.465727531655897,4816.568974252499
1,0,0,1,26,0,2400.938852727404,1,15.501839117224193,5452.240515563092
1,0,0,1,18,1,1727.9983643858632,1,17.500077642103385,4001.132842790299
1,0,0,1,22,0,3489.944177379872,1,16.239191269951686,6254.062517960508
1,0,0,1,25,1,3199.316214495043,0,12.686460459030021,4527.054169311148
1,0,0,0,28,1,6353.904274392012,0,11.257837152728756,5018.433076014394
1,0,0,1,19,0,2383.4163546623317,0,12.111171810704331,5861.003267820946
1,0,0,1,21,0,2828.852267377238,1,16.9092939001787,3703.1276810247555
1,0,0,1,24,0,1586.8785841632573,1,17.1261649550767,5301.274023600972
1,0,0,1,20,0,4250.716779766963,0,10.660246409247367,4630.125245758675
1,0,0,1,29,1,2889.4378189908484,1,16.808572013304715,5852.490836650616
1,0,0,1,22,1,4391.060436733489,0,11.854137445934638,4289.655825983871
1,0,0,1,25,0,3467.603523961787,1,16.3653737692412,5382.786872438806
1,0,0,1,29,1,4866.41364988104,1,15.471995022649665,7798.060611241245
1,0,0,1,27,1,5415.9475175038315,0,13.525812745509924,6015.251437741939
1,0,0,1,20,1,2677.6832034074996,0,12.260179075623109,3797.3987111157403
1,0,0,1,21,0,3919.5897167920957,0,11.411996028522656,5492.112444608553
1,0,0,1,26,1,2637.1152309291588,1,15.51107559002039,5369.3472657438215
1,0,0,0,24,0,6688.0613401702885,0,12.859409816869968,6420.96213026552
1,0,0,1,18,0,4340.2923916944765,1,16.72152643112898,5343.871955311128
1,0,0,1,29,1,2624.9713527869717,1,16.08057046750033,4703.131074714507
1,0,0,1,21,1,3588.0843566701296,1,15.613182977006964,3523.259509565866
1,0,0,1,21,0,2980.3606322730766,0,12.955126523899075,6085.798944404507
1,0,0,0,26,1,6319.963899345623,0,11.473832751408672,5971.593538264272
1,0,0,1,23,1,1895.9930245498351,1,15.423535100761201,5406.343635490172
1,0,0,1,26,0,4202.733959264958,0,14.526082952921033,6297.736656221667
1,0,0,1,29,0,4704.84504098254,1,16.378701959907758,7486.813165469982
1,0,0,1,23,0,5581.3216144840535,1,15.917780361738961,4044.5225838346805
1,0,0,1,23,0,1607.9606328947918,0,11.555667661001435,4704.751974902706
1,0,0,1,22,1,5436.273463192346,0,11.789731816311372,3176.052656332353
1,0,0,1,22,1,3571.1305153157673,0,13.247863997801574,4531.863627579227
1,0,0,1,19,0,1864.9502465955136,0,12.828578837253295,4972.528756427532
1,0,0,1,25,0,2844.470181070114,1,15.351069708648673,5110.506669535885
1,0,0,1,25,0,3881.0367279531733,0,11.669955855432994,6859.610460214015
1,0,0,1,28,1,4569.374898417849,0,10.684562897937884,4697.367104675046
1,0,0,1,18,0,3779.8903331369434,1,16.263187833234202,4604.928779589442
1,0,0,1,25,1,4794.187597443413,1,12.032288555405959,5106.197556156595
1,0,0,1,22,0,4224.560787393996,0,10.458927629874223,3787.0652931726936
1,0,0,0,19,0,6466.364937789087,1,16.09230029436115,4884.256152200148
1,0,0,1,19,0,3697.155692574666,0,9.375424502552049,5292.19303086308
1,0,0,0,23,1,6165.051635905445,1,18.0,7171.459833798495
1,0,0,1,28,1,2370.99157302787,0,11.113335188484509,4875.373934488403
1,0,0,1,26,1,2856.516841240005,1,16.48379266063201,6141.925556553285
1,0,0,1,18,0,2917.996217615542,0,13.267783927918089,6880.312003263889
1,0,0,0,29,1,6058.966061286069,0,12.26856061212434,5437.843367864482
1,0,0,1,23,1,1978.0841374232966,1,15.994883244817862,4266.410595381318
1,0,0,1,26,0,3629.6566236247377,1,15.432227301966822,6230.357510598348
1,0,0,1,25,0,1082.0320153511827,0,10.681927730387848,5309.290432159188
1,0,0,1,28,1,3604.1467967130684,0,11.524385852373383,5900.106784759979
1,0,0,1,23,1,2726.346222612511,0,12.103031298932516,5781.336694641016
1,0,0,1,20,1,1378.4425438896164,1,15.974055584620217,5888.133235061545
1,0,0,1,25,1,4599.701861480606,1,15.045074493377678,6042.585881837553
1,0,0,1,26,0,5114.120452111443,0,13.063442289187257,6196.018607776169
1,0,0,1,18,0,4164.831628580885,0,10.569439971444991,5004.878995676138
1,0,0,1,29,0,1853.6365146768185,1,16.594909958014295,4013.935009385633
1,0,0,1,26,1,4889.9907255583075,0,12.850704883598834,3497.741835772531
1,0,0,1,23,1,4287.61770266631,1,16.238019644828622,4419.877646212675
1,0,0,1,23,0,2909.9085982540882,1,17.6638880355028,6616.210483454415
1,0,0,1,29,0,5815.448413521028,0,12.405573998790832,5215.593025541331
1,0,0,1,21,1,2852.8893108020716,1,17.378766446540205,5526.192295769338
1,0,0,1,18,1,2971.5204438705514,1,13.33316023425354,6153.6086807334295
1,0,0,1,27,0,4201.296259190547,0,12.937939372482274,6550.179969042418
1,0,0,1,25,0,4484.252832095848,1,16.585677546760746,3539.6847478466375
1,0,0,1,19,0,3811.6721869701296,0,12.534855082639977,5625.00922182621
1,0,0,1,29,1,5640.9211847417,0,12.61718361360353,5547.6068436977175
1,0,0,1,18,1,1565.4067313762848,0,11.518883372570485,3561.735786301322
1,0,0,0,19,1,7703.15269585564,1,16.758877543180596,5561.694642533837
1,0,0,0,18,1,7817.790002015405,1,17.781383143429004,5693.712300345393
1,0,0,1,18,1,4628.828313203718,1,14.122175391386895,3699.3360187488374
1,0,0,1,26,1,4343.155202725179,1,17.189942929147282,6094.801978184887
1,0,0,1,18,0,3063.6454235742867,0,11.871183976699415,6738.499955350357
1,0,0,1,21,0,2227.645449212802,0,11.340430461119116,5559.012397275975
1,0,0,1,27,1,5444.949240284839,1,14.789441353694489,3520.092462097005
1,0,0,1,23,0,2538.601079151854,0,12.379831144087495,5175.828307204818
1,0,0,1,24,1,2368.255313987887,0,13.582551883716969,5180.719951545648
1,0,0,0,19,0,7618.862539087933,1,15.611071868060497,4846.628214230271
1,0,0,1,23,1,2013.994094129885,1,16.66668395839827,4010.692751021701
1,0,0,1,24,0,2520.381503799974,0,11.989507650131014,5763.073934399344
1,0,0,1,27,0,4111.14999451365,1,14.35652499763614,5731.584677511646
1,0,0,1,27,1,3279.3552561885544,1,15.82066088056663,5013.137279168805
1,0,0,1,19,1,5449.105276983858,1,15.335311426959423,5992.358205474957
1,0,0,1,19,0,3145.708715435684,0,10.986523686632458,6596.078675993784
1,0,0,1,27,0,2793.712582091415,0,11.569668557699721,5262.592390359957
1,0,0,1,24,1,1440.699407394443,1,15.681648862295145,5361.705413909132
1,0,0,1,29,0,4929.800990565912,0,13.006564637996487,5617.511534034803
1,0,0,0,18,1,6708.0657768430965,0,12.02357831208792,4617.143043362326
1,0,0,1,25,1,4586.664199857663,0,10.59515687940901,5632.242359422019
1,0,0,1,28,0,5492.067999678997,1,17.206578615941986,6087.078896946853
1,0,0,1,20,1,1418.9434093907007,1,16.385109426508503,5469.060193527253
1,0,0,1,28,0,4009.582698148015,0,12.280915175654444,6895.749587361717
1,0,0,1,23,0,2741.3950768930245,1,16.87352547435312,6381.100809964435
1,0,0,0,26,1,6396.35274432829,0,11.978395102606584,4037.164599483067
1,0,0,0,23,0,9062.537757564682,1,15.46359650897698,4819.682435922487
1,0,0,1,26,1,1970.4833359164554,0,12.346573067792319,5969.196247368247
1,0,0,1,24,1,3815.3170365302294,0,12.62292862637203,4853.943039420738
1,0,0,0,26,1,6122.007572294239,1,16.38142691296829,6261.796194827311
1,0,0,1,19,0,1337.7873506050046,1,16.81101946582535,4366.821411390483
1,0,0,1,29,1,2236.011025734697,1,16.100452309313237,6147.358833098063
1,0,0,0,25,0,6498.454901199975,1,15.00441249707523,8047.4539494937935
1,0,0,0,25,1,6713.908105233352,1,15.370825190631692,6027.397270701741
1,0,0,1,19,1,1769.6165727247705,0,13.372607303404878,5138.190552740679
1,0,0,1,29,1,4430.717247978925,1,16.032732251545994,7167.046282939591
1,0,0,1,21,0,3287.592918781224,1,14.872497242017484,7000.1844379904505
1,0,0,1,28,0,2569.46079366224,0,10.778145171395023,4229.519068614335
1,0,0,1,24,1,5281.2890373733835,1,14.661045542845752,5925.317971551829
1,0,0,1,28,1,2095.398430485017,1,16.823853706561042,6881.61018487004
1,0,0,1,21,0,1968.5515272092557,0,12.309762352404844,6197.929355283398
1,0,0,1,21,0,3571.683555402649,0,13.844733232375573,4731.904357469961
1,0,0,1,23,0,4342.127735630604,1,16.57614427746101,5064.788769932429
1,0,0,0,27,1,6197.548756701067,1,16.636292030564533,5903.435098008795
1,0,0,1,23,0,2511.1332860959583,0,13.989845009566583,4800.377012170773
1,0,0,1,27,1,2589.4294714436965,1,15.031208065794642,5006.271109318576
1,0,0,1,20,0,3085.241838761826,1,14.499776937468432,5555.387018557011
1,0,0,1,26,1,2973.9152418536573,0,12.552889898572198,4392.037301010021
1,0,0,1,29,1,4833.255461210194,1,15.755937789852283,7528.252220547342
1,0,0,1,27,1,4056.811827464516,1,16.297538938023973,5270.048693468789
1,0,0,1,28,0,1846.4783246678087,0,13.224763579062635,4549.855353419051
1,0,0,1,19,0,4111.5299826555765,1,16.761558732117614,4343.153811270962
1,0,0,1,23,0,2018.4439988808767,0,13.516521822367803,6235.012985316574
1,0,0,1,29,1,5282.04298459873,1,15.09192011158068,4408.422658193512
1,0,0,1,24,1,1395.0561846839469,0,12.897372701848969,5084.943418766661
1,0,0,0,29,0,6296.713190292213,1,15.227498603082863,6955.065910017389
1,0,0,1,26,1,1961.626230917343,1,17.668934256131756,2469.317091948973
1,0,0,1,20,1,4426.970133889984,0,12.448122251790224,3544.628254417884
1,0,0,1,27,1,4853.00332821773,0,12.50687657812504,4866.539431271653
1,0,0,1,20,0,2124.8182010510736,1,15.417994904114797,7050.851005315032
1,0,0,1,24,1,5022.9246472985615,0,11.46862519336905,4597.130656164505
1,0,0,1,21,0,4879.126137678218,1,16.405285240230917,5201.807840308242
1,0,0,1,25,0,2388.5806935403325,0,13.748264230011282,4407.899826247554
1,0,0,1,24,0,5881.323291072968,0,13.582384028391578,4806.666973521455
1,0,0,1,22,0,3441.7594378109484,1,16.35848010391116,4898.686781323401
1,0,0,1,24,0,1676.729704345148,1,15.578697823614924,4596.815408993663
1,0,0,1,20,1,2769.609640242097,1,16.57290914169326,4472.119762071345
1,0,0,1,29,0,3165.833361834095,0,13.254463683591672,4667.464109017453
1,0,0,1,19,0,2288.065550904562,1,16.211799200441494,4835.234347610098
1,0,0,1,23,0,1774.465211223299,0,11.612719011141769,5576.377401089118
1,0,0,1,19,1,2921.4575405424926,1,16.679127333670223,4047.632431490452
1,0,0,1,20,1,4550.951112810313,0,11.760318387668235,4116.104456766762
1,0,0,1,23,1,4746.345135502602,1,15.64489034594868,4962.560957264325
1,0,0,1,22,1,2346.36638522655,0,11.94385821071337,4543.485671418222
1,0,0,1,25,0,1983.6092685212307,0,12.666603095722882,4188.702019695298
1,0,0,1,26,0,2996.9921470368536,1,15.777467117332314,7819.444414851315
1,0,0,1,28,1,3661.8278435629204,1,15.962786143626385,6264.448611265848
1,0,0,1,20,1,1801.9442844582359,0,12.143457861082801,5306.957230444857
1,0,0,1,29,1,3117.7011637580918,1,15.618185966630945,5812.338762148318
1,0,0,1,27,1,3419.290551863573,0,13.549554397030649,6627.11042392773
1,0,0,1,20,0,3866.6542044301796,0,13.842910963016902,3995.4041856369104
1,0,0,1,20,1,3419.0546655152634,0,11.69719276217678,4034.0804121528754
1,0,0,0,23,1,7035.374118918198,1,15.202392953849579,4904.937160496658
1,0,0,1,18,1,5235.174539126517,1,15.536008276479107,5138.88402889391
1,0,0,0,24,1,8261.454232717038,1,16.445821577876487,7980.811012237595
1,0,0,1,29,1,2049.600615962852,1,15.913999069967426,7741.684801591999
1,0,0,1,18,1,1705.5554285211406,0,10.72119480294728,4929.293276653999
1,0,0,1,22,1,3673.7632221223103,1,15.844185360385126,5226.520439406595
1,0,0,1,27,0,2210.193785829724,1,16.407059542382665,6834.606475736209
1,0,0,1,25,0,4329.599251688463,1,16.98463830892775,7570.748872206942
1,0,0,1,21,0,2819.287674047536,0,13.75691091640938,6217.228260902154
1,0,0,1,22,0,1755.8408540794949,0,11.551910861073123,4467.924571418567
1,0,0,1,21,0,4616.605940865153,0,11.376570069704508,4842.495504367883
1,0,0,0,29,0,7196.091535016719,0,11.74945974030564,5081.451340508261
1,0,0,1,29,1,3351.1933696014307,0,11.054444065074234,4667.8167143910805
1,0,0,1,21,1,3321.086622014034,0,11.299753143578723,3780.3519346693934
1,0,0,1,29,0,4328.276978261987,1,15.305715049834529,5824.918843851045
1,0,0,1,25,1,4362.571060965089,0,12.326901738746324,5030.154739692651
1,0,0,0,19,0,6518.635023722461,1,15.167146746958721,4778.592685060902
1,0,0,1,18,1,3435.2592119138067,0,12.824697787594719,7227.44253013964
1,0,0,0,20,1,7226.240361423448,0,13.149128652594351,5662.949612491777
1,0,0,1,26,1,5278.252817489891,1,14.874157329042486,6995.811328915148
1,0,0,1,21,1,1985.7965790031328,1,14.695043218465855,6034.987926348005
1,0,0,1,27,1,2614.083329957492,0,11.464041430364208,6658.411074735188
1,0,0,1,22,1,2664.4895121854056,1,15.598672787515994,4219.807816152894
1,0,0,0,19,0,8063.007955320934,0,13.266062541919235,5068.680836842938
1,0,0,1,21,0,2841.2836219642386,1,15.949664364938544,3487.717708833835
1,0,0,1,19,1,5651.850611492898,0,12.419709366180154,3349.475389128106
1,0,0,1,19,0,2037.4920674766097,1,16.417868156138745,4186.516221830518
1,0,0,1,21,1,3920.7504639724602,1,15.119412515980834,5051.070182510758
1,0,0,1,23,0,3048.8551337697218,1,15.749302812043416,5371.141974551014
1,0,0,0,24,1,6795.44182647768,1,15.987201330128915,9383.703185011695
1,0,0,1,27,0,1958.7677165549371,1,16.377586921375205,6133.939984733695
1,0,0,1,20,1,2117.7232664616567,1,14.565744270029224,5753.614660444049
1,0,0,1,20,0,2116.400972359018,1,15.405413747652306,5272.165043170474
1,0,0,1,27,1,2525.954628411428,0,12.01150970956038,3540.0825977697473
1,0,0,1,23,0,3088.0973301413655,1,15.56038093227581,5757.256188921949
1,0,0,1,29,1,4186.820139713669,0,10.597827481381627,3358.719184192574
1,0,0,1,20,1,4815.22417693561,1,15.277519786690998,5127.778584795225
1,0,0,1,19,1,2486.7493083953814,1,14.607531391921276,5450.08812178532
1,0,0,1,25,0,3474.7497193585928,1,17.380944992578808,5239.534742101361
1,0,0,0,22,0,6813.491492464615,0,11.680360449491236,5574.19019279729
1,0,0,0,18,0,6614.194741448901,1,15.934491678080509,5133.183395592784
1,0,0,1,20,1,1651.4173990636134,1,15.021090553343944,3717.4153183285225
1,0,0,1,27,0,1869.1849478416011,1,16.230711007276646,6080.400128580266
1,0,0,1,25,1,2240.710291718962,1,16.695067828713125,6475.707208342501
1,0,0,1,21,0,4210.711560707881,1,15.083792225094642,6532.513408394919
1,0,0,1,24,0,3274.764735467098,1,15.106267575050559,5204.940974238357
1,0,0,1,27,0,2329.747926566436,1,15.504405923412536,3235.064015631232
1,0,0,1,29,0,3937.4436422699346,0,10.599912015632531,5220.076483679537
1,0,0,0,19,1,6707.077429560131,1,16.38022562992876,7072.960054167126
1,0,0,1,24,0,1701.3736801504501,1,16.758999133910386,4092.611334789264
1,0,0,1,22,0,3566.986002271674,1,14.567427676293446,7158.096186906589
1,0,0,1,22,1,2788.5991474939233,0,12.880983040240997,2742.878017071902
1,0,0,1,23,1,5525.800734433901,1,16.88172594072782,6240.3383434973775
1,0,0,1,26,0,1759.8627756142248,0,9.159157463137634,5220.96938780837
1,0,0,1,23,0,2982.7674389616313,0,10.89627436610894,6160.702660655021
1,0,0,1,29,1,5712.585020636077,1,15.393433273760738,6416.954604808884
1,0,0,1,25,1,2946.596997252659,1,16.56839001669357,5136.467224629215
1,0,0,1,24,1,3866.070690355028,1,16.437985422355553,5722.866153825899
1,0,0,1,26,0,1717.1695698703784,1,15.07507697962135,4614.708279051272
1,0,0,1,21,0,3369.6598905320484,0,13.624584979380854,3089.728432057954
1,0,0,1,19,0,4023.0885236922313,0,11.299929748388749,4512.5460087383035
1,0,0,1,24,1,4823.564101966043,1,15.164752937812302,6013.858509328187
1,0,0,1,23,1,2036.8788009160805,0,10.839141598003568,5343.683276099462
1,0,0,1,18,1,3543.4740940377983,1,15.821427663210018,4613.853021573678
1,0,0,1,28,0,4227.561473997059,1,16.904167914614625,7704.948746117488
1,0,0,1,26,1,3523.140846804605,1,15.09870510757971,5218.700145601929
1,0,0,1,26,0,2852.2227975256883,0,12.208421527022207,5540.4903594001025
1,0,0,1,29,1,2149.829985212872,0,12.20335983595301,5641.666778234891
1,0,0,1,19,0,3810.75147441983,0,11.968543035318648,4869.317028210137
1,0,0,1,20,0,4237.347998160263,0,12.322108679394814,4893.447001119061
1,0,0,1,22,1,5053.679043361544,1,16.906092623776562,7359.150930703339
1,0,0,1,22,0,2331.2641009526606,0,12.272985367142562,3127.1947648764694
1,0,0,1,18,1,5054.218018933671,0,13.04677426127872,4957.202510581165
1,0,0,1,25,0,1742.3908250093764,1,14.8999374117588,3366.715453854994
1,0,0,1,29,1,2084.29244010132,1,15.557785713974825,3527.5512418707553
1,0,0,1,25,1,5188.464712993721,0,10.901160198456097,4910.5375407796755
1,0,0,1,21,0,3360.8492224276015,0,12.547896231803318,4413.768268876154
1,0,0,1,24,1,4726.917669237728,0,13.221833206094965,7311.239413014853
1,0,0,0,28,0,6407.180254232531,1,15.690337227446655,5930.47007939537
1,0,0,1,27,1,5051.729727568574,1,16.281543008711857,7081.624872132067
1,0,0,1,20,1,2424.9562703463116,0,10.50545844133863,4287.273201518145
1,0,0,1,23,1,3626.11699438754,0,12.021551212050941,3619.947413794592
1,0,0,0,27,1,8162.938009430371,1,14.326840228361698,4080.4355551365625
1,0,0,1,27,0,2246.0366457951104,0,12.060631375820472,3632.79453767533
1,0,0,1,29,1,5638.286198383643,0,10.07663046888101,5438.678095759321
1,0,0,1,26,1,3597.603084753408,0,13.694478783777686,6821.887421066191
1,0,0,0,18,0,7743.56398611635,0,11.9493548346112,4407.925095148527
1,0,0,1,22,0,3609.9385978521595,1,15.910166034677102,6410.104199104471
1,0,0,1,21,0,3398.32108257449,0,13.908336817046163,4961.624130959924
1,0,0,1,25,0,4097.31236181086,1,16.066061344324783,4627.182955405353
1,0,0,1,28,0,5937.252602845247,0,10.390494872342014,5716.154723532095
1,0,0,1,29,0,3478.383941461628,1,15.569192074447756,7527.022489808813
1,0,0,1,18,1,3074.5800221873546,0,13.945174424077782,4679.362453069033
1,0,0,0,26,0,6007.288203835227,0,11.104748140531164,6226.779133281691
1,0,0,1,23,1,3241.1356549600973,0,11.559450692107697,4968.554551237969
1,0,0,1,21,0,4629.839798464587,0,13.54670795024452,5595.431230184201
1,0,0,1,29,1,2275.115259764494,1,15.228990546336325,4542.346877157658
1,0,0,1,26,1,2629.0094046956947,0,11.904580548087665,5260.05745430771
1,0,0,1,28,1,4766.722561978231,1,17.350454021628494,4407.074348691555
1,0,0,1,22,0,2423.846894921776,1,15.426238721622932,5648.884265335876
1,0,0,1,22,0,2017.7181499883868,0,11.201446659592655,5898.153841586385
1,0,0,1,29,0,4129.538604986934,0,10.156990320711186,6913.686795880056
1,0,0,0,22,0,7980.770588090702,0,10.897075570456652,4344.414997613338
1,0,0,1,18,1,2715.443886953886,1,15.11658919179694,5311.008569469579
1,0,0,1,18,0,4325.81225183308,0,11.636872192270928,4103.617609215374
1,0,0,1,25,1,4827.752570521467,0,12.357285580059022,5270.068967100261
1,0,0,1,29,1,2649.666465947216,0,11.955370777950185,6851.528692500993
1,0,0,1,25,0,2163.3387282666927,0,10.768452139631071,5540.289466661363
1,0,0,1,29,0,2603.517505571972,0,13.360457694787337,4669.658643877066
1,0,0,1,23,0,3053.541657546863,0,10.89797331824004,4052.1439720419867
1,0,0,1,29,1,4929.143103824384,0,13.803654811853507,5577.833858947759
1,0,0,1,28,0,2164.0881946432437,1,16.151274313823095,5737.798770649721
1,0,0,0,21,1,6430.9342910388095,1,17.045367288309862,6015.924827262945
1,0,0,1,19,0,3343.275304118965,0,12.529877606390253,3366.9390820030962
1,0,0,1,19,1,3469.96160654244,1,17.505748882446692,7474.69518336472
1,0,0,1,26,0,3628.008563621904,1,15.956633900451664,7990.3426889804105
1,0,0,1,22,0,3709.3038288582347,0,11.733430988628655,5391.734876006776
1,0,0,1,21,1,4725.766427514138,1,16.304714751750282,4590.5258495003145
1,0,0,1,27,0,3701.4411477748386,0,11.724710300456687,4526.671313777114
1,0,0,1,18,0,5669.457510394684,1,16.453572447334572,4708.854968744251
1,0,0,1,24,0,4195.245305184697,1,17.549805893420096,4830.330706741675
1,0,0,1,20,0,3151.906597141506,0,10.309501051161776,3915.639513673859
1,0,0,1,23,0,3775.972055313659,1,15.923977795443399,6052.8574145696375
1,0,0,1,22,0,2781.1165743098722,0,14.200594460953429,5277.610683276469
1,0,0,1,22,0,3924.322299344274,0,11.609700856191953,6443.665267771382
1,0,0,1,28,1,2201.8893470716102,0,13.01372789928046,3461.805568898583
1,0,0,1,22,1,3990.4191652146023,0,12.87062406085268,4054.5455621467163
1,0,0,1,18,0,2943.798497277293,1,14.562161921840945,3020.599124734312
1,0,0,1,18,0,4454.230848397738,1,16.29680844763554,5664.7605423141285
1,0,0,1,20,0,2732.5085742627125,1,16.219677130576418,6998.343441599883
1,0,0,1,29,1,4979.9595355684105,1,18.0,5667.995370665221
1,0,0,0,27,1,7000.9964558333095,1,13.37400549264463,7168.110155740421
