age,income,health,family_size,region,treatment,satisfaction,CATE_true
76,83.02454008696365,69.91897800485178,4,0,1,111.48547416662295,26.04877299565182
74,60.147073001317686,84.2346855950579,4,1,0,86.20829065516459,26.792646349934117
84,71.78891713305049,56.78290611178126,2,0,1,114.69553172181378,28.210554143347476
75,79.54357051973517,92.18823634004445,4,0,1,116.19663301490293,26.02282147401324
77,151.40692228352935,27.711691961523172,1,0,0,78.87452578319797,22.829653885823532
76,44.59977087482658,38.85182565476048,5,1,0,80.34865513467591,27.970011456258675
74,165.32202450962203,37.33868416626672,1,1,0,91.51478316419674,21.5338987745189
74,99.21466358243063,29.712947651227246,3,1,1,102.39738730251896,24.839266820878468
80,81.0948670930222,43.860565356836005,5,0,1,118.49653534889518,26.94525664534889
71,68.38780060266632,55.44222961271811,2,2,1,110.70026937743434,25.78060996986669
75,148.38620131084633,46.58407490905311,3,0,0,88.40426932602709,22.580689934457684
86,186.20463439801787,9.2938168386352,4,0,0,88.48659222323549,22.88976828009911
81,167.58564165393562,90.29923428093953,6,1,1,126.26248409370532,22.82071791730322
64,230.20008434631757,68.08848050256465,2,2,0,92.57923686286948,16.289995782684123
81,135.00570804633765,18.94859880084171,3,0,1,113.39802093526413,24.449714597683116
60,95.93647585625894,54.39085597564441,3,2,1,107.92770464250701,22.203176207187052
67,241.5468946561649,78.56828867534648,5,0,0,94.42008226505962,16.322655267191752
61,42.71454921340961,51.32406298851172,2,2,1,108.01690519376145,25.064272539329522
62,238.49301453630147,66.81542006727548,2,2,0,98.32502985375102,15.475349273184925
70,78.53176818731471,42.01709368787333,1,0,0,82.42190319977601,25.073411590634265
78,49.72820430752151,30.478230939516042,9,0,0,81.95782662147342,28.113589784623926
67,60.53517219259873,29.662774011376808,3,1,0,78.51622910375536,25.37324139037006
86,242.66517921605697,12.727239997489473,8,2,0,91.40409870078467,20.066741039197154
67,217.6906599200445,60.518249016656476,3,2,0,92.91764535056902,17.51546700399777
63,132.68915664834248,44.43085382866512,3,1,0,87.44743426654497,20.96554216758288
86,37.03558725682037,55.87305882034709,3,2,1,124.45301651946762,30.348220637158985
66,15.906622604274306,71.85458536266245,2,1,1,110.67313033132243,27.40466886978629
61,147.3406476291616,70.30948816374824,3,2,1,109.62552246283059,19.83296761854192
68,128.41080913122548,46.35932300743097,2,2,0,93.25480643924809,22.17945954343873
80,13.877255741135855,30.09288153279067,2,0,1,114.55690193360287,30.306137212943206
77,35.26275375012868,50.526139082037105,2,0,1,121.55540929379377,28.636862312493566
73,54.234279168539764,60.78091445981367,2,1,1,117.08066949835607,26.888286041573014
82,171.54297981325192,58.72229691615385,6,1,1,109.40142040824304,22.822851009337406
81,17.393299740583547,76.66135760329328,1,1,1,115.33014931142684,30.33033501297082
85,35.11644894829563,73.71195661159534,2,0,1,126.16015672728022,30.244177552585217
70,138.63018072382297,63.87053198051302,6,0,0,90.76375089263101,22.068490963808852
75,59.536049584499686,38.23166774501396,2,0,0,90.95768468362317,27.023197520775014
60,26.5795822264711,49.990984455755,2,0,0,79.8982022256016,25.671020888676445
63,26.11590987823825,25.300783826570832,4,2,0,82.97771313365438,26.29420450608809
77,27.22474492320872,6.886072122223617,4,0,1,112.9003019221791,29.038762753839563
79,170.6716650871061,51.47122603595737,2,0,0,92.16597721278185,22.266416745644698
67,34.264127600301975,77.4425913816753,3,1,1,114.02796355710203,26.6867936199849
67,140.97726518353,68.66051431995002,3,1,0,88.28210085509667,21.3511367408235
83,171.3498715179565,31.81671904270658,3,0,0,84.20394594075736,23.032506424102174
81,160.92593982924484,35.862049757068135,4,0,1,115.91601754207906,23.153703008537757
79,35.27953582237787,82.75299824678383,2,0,1,122.34256531490617,29.036023208881108
82,58.19395982704435,76.2438265886848,3,1,1,124.6714095549251,28.490302008647785
74,76.98952388194617,67.5303456520438,2,2,0,90.3153703239353,25.95052380590269
89,134.88619949382382,66.36509717968629,2,1,1,121.70005367556791,26.055690025308806
79,179.88149485956347,32.5969063229429,7,0,0,98.41661505259599,21.805925257021826
65,178.95239790608798,47.10507406717809,5,0,0,93.05114521437551,19.0523801046956
61,22.33379376033756,28.060951671132813,3,1,1,107.31061494826217,26.083310311983126
65,290.0013646034453,68.36117650179177,7,0,0,98.75872967561699,13.499931769827732
69,109.21498692989545,63.5871014715372,3,0,0,95.39076513754839,23.33925065350523
77,66.23431614270827,79.32602729449113,2,2,1,126.63286011101881,27.088284192864585
63,67.47671110474319,60.83334609778702,1,0,0,76.96106658817477,24.22616444476284
73,38.21753883591727,60.548015201679796,3,0,1,115.2182532742227,27.68912305820414
85,153.56168076458118,25.558719045908017,3,0,0,89.44654201404818,24.32191596177094
61,272.8832536009274,44.50320257332084,1,0,0,90.12148183809067,13.555837319953632
81,260.0179104924969,63.310790923277395,4,2,0,99.008584777534,18.19910447537515
89,58.50831549584443,7.330791279290058,1,0,0,82.05211137402587,29.874584225207776
66,129.06784671993913,70.21689680298243,3,2,1,117.09885495429113,21.746607664003047
86,20.52044236054974,44.59630635858759,2,0,1,114.73544558966482,31.173977881972515
89,213.0647880982579,92.03655898644601,1,1,1,124.7428365198797,22.146760595087102
77,425.0000276851506,25.362341367380115,6,1,0,103.15714709671416,9.149998615742469
81,55.1049539379164,31.307275037093746,3,0,1,111.21213787393317,28.44475230310418
76,103.03181772204124,71.74024862160448,4,1,1,113.96434736157023,25.04840911389794
83,103.97393892002376,68.94021315059553,2,0,0,95.13070078365759,26.401303053998813
76,93.60120220361836,18.2728268100871,4,2,0,79.81066903938888,25.519939889819085
72,127.42765483691088,17.906198710891598,5,1,0,88.6333651527377,23.028617258154455
86,30.000267663453307,51.85659111378123,5,0,0,84.06860426778807,30.69998661682734
79,52.68329552842995,70.71266713802193,3,2,1,109.20304772821677,28.165835223578505
76,99.83495790069662,45.582232726675876,1,2,1,111.7718849409109,25.208252104965172
88,44.874241793556685,49.539615439298615,4,0,1,119.73934435283083,30.356287910322166
66,40.223810207052594,58.62148320367804,2,1,1,107.65518992833675,26.188809489647372
62,27.99302492830978,38.70757213324548,2,2,0,89.77095462799646,26.00034875358451
67,130.52733222578365,61.73169610489314,4,0,1,106.48648901428166,21.873633388710815
70,172.05618483933952,22.889255656452328,3,2,0,77.42059546872551,20.397190758033023
65,53.05300856317717,15.36633830226268,3,1,0,75.7460858393539,25.347349571841143
74,102.82322574757954,7.291089719232151,2,1,1,101.06932093756387,24.658838712621023
77,90.37421948237375,57.458430282905546,3,0,0,92.99613024816611,25.881289025881312
60,111.07681793376459,78.8788811793225,4,0,1,117.41847495660159,21.44615910331177
60,168.5709508105184,60.47592302799869,3,1,1,101.6416681356108,18.57145245947408
62,77.24181939952666,40.14716553792762,2,0,1,96.43419991620623,23.537909030023666
66,49.006293887234776,79.90250425539801,4,0,1,105.22083842293853,25.749685305638263
65,61.769874810727146,91.2745407555245,3,1,1,120.13419966489423,24.911506259463643
75,137.13628560279466,57.900547478247944,2,0,0,96.08483705480968,23.143185719860266
89,199.7318800985364,21.824064422501568,3,2,0,83.46527395291842,22.813405995073175
74,91.11031222400783,62.262134704370894,3,1,0,85.49824255925904,25.24448438879961
89,109.35458989942532,53.18115817306531,2,0,1,107.58714611050753,27.33227050502873
88,162.43153060743666,45.38979546535959,3,0,0,89.43193177549128,24.47842346962817
69,117.85256199798297,24.78842175165201,1,2,1,108.28921292168697,22.907371900100852
77,54.36492740158716,68.35979683152931,3,0,0,97.50094617872065,27.681753629920642
65,33.02133316309965,34.11720447947653,3,0,1,103.83004182231545,26.34893334184502
79,43.87708803917295,44.00360593603468,2,0,1,117.90332696562798,28.60614559804135
86,158.57286486847073,76.8439258420736,2,0,0,110.96217572846827,24.271356756576466
66,89.06506210106673,34.96949692102274,3,0,0,84.77755773544855,23.746746894946668
64,125.48082661372715,20.82847942751205,4,0,0,78.1426144767445,21.525958669313642
86,157.76097445265844,19.40737364814872,1,0,0,85.76949096151306,24.31195127736708
67,83.07767210733589,91.68315891596822,4,0,1,116.65547977015022,24.246116394633205
73,131.921685098936,49.030514795220554,2,2,1,107.8644463191469,23.003915745053202
77,53.80490236120631,27.84001116096329,3,1,0,74.77278812892696,27.709754881939684
74,62.94717637680901,42.056449599764115,2,0,1,118.36768927914083,26.65264118115955
66,62.24934993055412,61.880156098177295,5,0,1,109.21142245542076,25.087532503472296
60,72.22934467369302,32.850677607805096,3,1,1,92.25925731250506,23.38853276631535
79,171.35511253555157,76.9086602798527,6,0,0,91.10042516416708,22.23224437322242
61,159.44960707270718,15.946958082754387,5,2,0,82.6033219333549,19.227519646364645
63,37.08858886092658,45.93443000463434,6,0,1,99.95058376999097,25.745570556953673
60,94.0415254261924,89.17715188383599,1,0,0,96.94638247623338,22.297923728690378
68,161.4552844693937,70.21095312527872,3,0,0,84.65044469353141,20.52723577653032
73,101.44578375968555,31.962152106466295,3,1,0,88.2453011757445,24.527710812015723
65,143.07458681266127,29.593941061335972,4,1,0,82.40283661240704,20.846270659366937
77,15.647390050767465,43.04636467400122,5,2,1,108.18538427772272,29.617630497461626
80,4.420353782311254,61.34942173537659,4,2,1,116.08531972125822,30.778982310884437
79,248.47119131628537,77.1276201087879,3,0,1,122.1310924038317,18.37644043418573
62,56.34850441359174,47.36346062205016,5,0,0,75.25842493260036,24.58257477932041
62,60.62838218839175,92.8170534676089,3,0,1,110.48512554373715,24.36858089058041
73,210.95957257791875,88.67078766413347,3,0,1,120.40682911142129,19.05202137110406
60,81.95952793690857,53.685980612920524,3,0,1,101.9100278414125,22.90202360315457
74,91.01450464229366,7.600576714630841,2,0,1,99.7877551392588,25.249274767885318
62,11.984111842284802,68.74522077920122,3,2,0,80.85735304570835,26.800794407885757
87,43.31764865953891,43.33479333168515,4,2,1,116.5442301506608,30.23411756702306
86,144.88036455281164,52.50823629411906,2,1,1,113.91654221565665,24.955981772359422
74,47.443142311447,46.42765488004403,1,0,1,109.56916627041201,27.42784288442765
74,107.3246264000791,68.92332383483699,2,0,1,110.16814302308245,24.433768679996046
60,24.875990293581115,68.20352358568094,3,0,1,116.87661317557118,25.756200485320946
78,31.389189936174123,31.667185466395736,2,0,1,109.16560536072419,29.030540503191297
83,19.287464129436298,63.994408143983286,5,2,0,85.83521134394952,30.635626793528186
85,84.18099544319846,21.762053311789924,2,2,0,88.02284581841349,27.790950227840078
60,81.28693381793755,28.157734934303974,5,0,0,75.2561566127112,22.935653309103124
63,58.222511543537735,57.74401648500395,2,1,0,89.98120643146066,24.688874422823115
69,155.92756257332354,85.04688791967074,3,2,1,111.76830334524705,21.003621871333824
87,60.69579509892752,32.765711765434105,3,1,1,104.30019712751664,29.36521024505363
83,291.28769520438453,26.33423583179424,3,2,0,90.3161624408271,17.035615239780775
75,73.93359024862399,26.93085800861068,3,1,1,117.23621037445594,26.3033204875688
76,40.16781833203113,44.364651221572565,3,1,1,115.63287360451953,28.191609083398447
70,53.15828587655638,64.59159250158339,2,1,1,116.90568595926638,26.34208570617218
87,71.89832130883022,40.29368620719409,4,1,1,113.6693485893947,28.805083934558496
74,69.89845698652785,62.5988883626614,5,0,0,88.49937504285228,26.305077150673608
75,33.07600241230379,51.92864680422403,3,1,1,115.93899344545098,28.346199879384812
81,202.55428162591457,36.34105893021647,2,0,0,83.53636342621631,21.07228591870427
87,42.4874292196655,43.11336809887474,3,0,1,114.41485026631247,30.27562853901673
80,82.56678606653385,9.146410577020568,3,0,1,109.4952729677635,26.871660696673306
66,12.830428392977792,21.694970487829817,4,1,0,77.79136488037814,27.558478580351114
60,41.44584057987613,29.96511162807557,6,0,1,107.47960899557589,24.927707971006193
67,7.402516606476088,74.6751123607974,5,1,1,110.02490254134129,28.029874169676194
73,40.892146322435316,67.00087674916834,4,0,0,86.98361185284588,27.555392683878235
89,52.86921821050665,71.60710511208237,3,1,1,141.18219958294202,30.156539089474663
84,52.000523197709306,93.25456074180055,3,1,0,95.47323196064933,29.199973840114534
84,74.3390933094275,62.88138900828697,2,0,0,97.79478473156556,28.083045334528627
87,44.26547477452338,12.62933494831582,8,0,0,83.29210725533964,30.186726261273837
61,30.291269470084654,25.297448837919756,1,0,0,69.05018142294256,25.68543652649577
76,90.45284016658053,39.936121103737406,2,0,1,116.64228495813381,25.677357991670977
86,34.53466296680196,58.19745522136374,4,2,0,80.95808150682468,30.473266851659904
61,88.55109449461351,79.58323684087961,1,0,1,105.6079180587054,22.772445275269327
67,8.231786851073904,38.75444176848323,3,0,1,114.23255250252244,27.988410657446302
65,126.0728403355219,41.68186837803295,4,1,0,88.34225811897512,21.696357983223905
79,23.694746634853825,68.9340370840316,2,1,1,117.09731227047442,29.61526266825731
76,255.1069057000203,48.939247446733134,2,2,1,117.1878066920045,17.44465471499899
64,45.97281951916036,39.47376118558037,3,0,1,109.93286843182419,25.50135902404198
84,43.64040413273542,88.57496672694724,2,2,0,90.57501155499675,29.61797979336323
80,133.1208795681032,32.99865884780821,1,1,1,100.28923899007924,24.343956021594842
85,20.773464033665377,14.191571767987949,4,0,1,113.85243477093904,30.96132679831673
79,82.60253855855161,29.499734382377348,3,0,0,83.73074721652449,26.66987307207242
65,118.04088684778218,27.11800679900655,2,0,1,100.01726242738528,22.09795565761089
77,36.8085519014466,29.19923890150323,5,2,0,75.59364211481339,28.559572404927668
74,30.320912104739566,25.537387626847423,2,0,1,104.9546254354412,28.283954394763022
84,72.17062227662898,58.59357758943501,3,0,1,118.76075824822928,28.19146888616855
60,73.62160441663403,17.83364141810628,5,0,1,97.99094785771291,23.318919779168297
85,35.25707411790727,33.774611520448836,4,0,0,75.37074649472541,30.237146294104637
88,196.4188886682982,75.86830266089338,2,0,0,104.08211867636321,22.779055566585093
61,175.78212526995097,84.38928398840936,1,1,0,94.32166402111896,18.41089373650245
81,54.15628086733004,40.20416395856127,1,2,1,108.37748777936724,28.4921859566335
88,124.03196692242713,38.67248051383332,1,0,0,85.65943902465423,26.398401653878643
87,144.795690818772,48.76147387990094,5,1,0,98.06342189151611,25.160215459061405
88,147.7338202823561,60.98077339208554,1,0,1,121.91099338305534,25.213308985882197
68,21.525500221682943,21.575981830887795,4,0,1,98.37591117080174,27.523724988915856
68,97.81565072684243,68.6776450338693,3,1,1,108.75972724437175,23.70921746365788
80,98.81216394056563,37.913510248748,1,2,0,81.17709507793545,26.059391802971717
82,114.03611392748357,59.67821884010419,3,1,0,94.25109849611617,25.698194303625822
84,108.72417401033405,15.482050707489266,2,1,0,82.8513297628501,26.363791299483296
74,4.469153118195409,52.45438135600369,3,1,1,116.65043413805574,29.57654234409023
71,208.53007736644807,70.65844964351548,4,1,0,95.0024587734161,18.773496131677597
67,52.4418711057959,19.89449984112193,4,0,0,66.79957669974421,25.777906444710204
85,20.826379125018562,85.35393172681165,5,0,1,129.4706830781384,30.95868104374907
75,96.68989009982687,57.177999908959656,3,1,0,90.28598212451934,25.165505495008656
89,45.43905109445737,42.17807246696575,3,0,1,120.23442349015073,30.528047445277128
72,126.9678913174709,72.23326244824241,3,1,0,92.77267681746997,23.051605434126454
62,83.17918191431025,66.75551631410507,4,2,0,90.77968553260027,23.241040904284485
60,29.63511495959007,43.28935194437202,2,2,1,101.68031965851013,25.518244252020498
60,74.26065534871618,67.90875717956244,4,1,0,83.97633436102424,23.28696723256419
69,59.01047606622056,67.5569732739075,4,0,1,119.12636683153688,25.849476196688972
69,148.87590154881863,74.27503910357795,3,0,1,106.37529713202463,21.35620492255907
72,57.857057025152095,64.04031718856416,1,0,1,116.67312248634775,26.507147148742394
70,24.80188837076421,75.35497673307464,3,0,1,119.32557588583137,27.75990558146179
65,98.10813718655574,61.979668341628205,1,1,1,114.43428955640185,23.094593140672213
63,161.27003093013758,86.44767832426207,4,0,0,94.55669408142103,19.536498453493124
65,108.38619780399246,37.42014801805219,3,2,0,89.16464019910178,22.580690109800376
65,139.41635195121705,39.29046057035966,4,0,1,104.94268716671147,21.029182402439147
78,55.20542224697515,11.571234916103581,2,1,0,77.42799991993837,27.839728887651244
62,90.35314246419411,21.96381417055469,2,0,1,101.56137056639747,22.882342876790293
86,141.50601177581615,72.53855923777651,5,2,0,94.8154126577097,25.124699411209196
67,156.45501641086042,60.76955069081552,2,1,0,85.15689014016688,20.577249179456977
79,138.9639622847692,80.05099029702616,3,0,1,122.98166132943176,23.85180188576154
77,68.45415409326047,51.17903327415754,2,2,1,112.85702485027231,26.977292295336973
79,57.44228373590822,42.54678000503366,3,2,1,117.99774256924177,27.92788581320459
89,569.898526531837,67.89480699077339,3,1,0,118.128016358317,4.305073673408145
69,55.71184472142134,63.47426601925738,4,0,0,92.74686679277985,26.014407763928933
79,24.64810346377607,83.83859909445577,5,0,1,115.71875932770203,29.567594826811195
82,110.32939796683348,55.02775891941181,3,2,0,86.40071670301941,25.883530101658327
74,207.74755322447584,51.65896897810494,4,1,1,115.91350478018423,19.41262233877621
62,34.60087129875445,52.01195575895934,2,1,1,101.72447943540934,25.669956435062275
79,178.37162958156642,70.1092494799948,3,0,0,90.15583919300016,21.881418520921677
77,221.2413158850918,21.374372655996396,4,2,0,86.37258242004553,19.337934205745405
85,366.44189089068874,42.16935831573759,3,0,0,102.90606914430111,13.677905455465563
89,93.42902886431361,38.61253194859861,1,0,1,108.41526076907076,28.128548556784317
68,64.87501959607988,75.0798789843282,4,2,0,92.60314180424132,25.356249020196007
76,77.81789786078075,67.71699369516597,1,2,1,111.87926553061193,26.309105106960963
78,260.62547971415734,21.50668632121467,4,1,0,88.51884973981633,17.56872601429213
63,68.81864231570944,6.014796823922831,1,0,0,75.82152049064804,24.15906788421453
67,188.99543307229615,44.62588368929115,2,0,0,85.94875685388897,18.950228346385188
86,199.3846451087371,43.70975585964004,2,1,0,87.75076700280009,22.230767744563146
69,73.61248640847575,1.443385080134246,1,2,0,71.33183565278696,25.119375679576212
87,72.44699792939024,50.108880799354196,1,0,1,115.5124508408691,28.777650103530494
70,65.64808646865636,36.38364201461981,4,1,0,88.1193725652246,25.717595676567182
78,74.90534582866579,64.67259628385274,3,1,0,97.16890203626812,26.85473270856671
67,51.70594274601819,50.860453644017724,2,2,1,102.31177055083091,25.81470286269909
69,20.678634794514945,78.08231351614462,7,0,1,110.54817281601618,27.766068260274253
75,33.85193513910498,77.12653829407785,3,0,0,93.80388359293258,28.30740324304475
67,159.3711037669957,49.9724223882871,3,2,0,89.45273542403305,20.431444811650213
77,116.68211575954092,28.811170135208357,1,1,0,87.96522054961791,24.565894212022954
86,151.50852772092946,38.91078835844833,2,0,0,96.65708487102864,24.62457361395353
80,124.44118785841336,73.10698776659854,3,1,0,88.71019931435285,24.77794060707933
73,57.848069310831406,20.62154240760557,2,0,1,106.31475784332376,26.707596534458432
72,128.1275234811594,36.24016811366178,1,0,0,84.49635167479389,22.99362382594203
86,93.63396434967862,53.372116960289716,2,0,1,112.99294261625678,27.518301782516073
74,97.32084148356407,41.959409255885376,3,0,1,119.6792762631234,24.933957925821797
87,38.49313004341378,68.2065720816515,5,1,1,123.38484572879928,30.475343497829318
89,33.38680835933576,45.354281185892056,3,2,1,122.06592718676218,31.13065958203321
67,124.94543588255998,13.638696540321229,2,2,1,94.72677826270237,22.152728205872
80,148.5532861773902,21.608039951139055,5,2,0,91.71419995757475,23.57233569113049
75,33.807046076696345,45.504232312473555,3,1,0,90.6665354688293,28.309647696165182
67,76.17891223158921,89.69284385787083,3,2,1,112.6490060484785,24.591054388420538
68,297.8629281600688,22.447129920525562,2,1,0,88.04454926204242,13.70685359199656
86,51.2341171918642,56.250941590574556,2,2,1,119.34653949637958,29.638294140406792
76,57.287658396567295,32.54077124948205,3,0,0,83.34488800290919,27.335617080171637
62,92.23304591725675,85.04290992237323,2,0,0,93.01514339381777,22.78834770413716
83,223.7866594532799,94.52571102910765,5,1,0,100.40928784463946,20.410667027336004
80,141.0622556966152,73.85224675309786,2,0,0,94.07012620561487,23.94688721516924
63,277.56650248592194,56.85093448845091,3,0,1,103.19567711772817,13.721674875703904
67,7.476382113232745,66.16266904413453,2,0,1,111.67045406056862,28.02618089433836
79,47.434063950207616,79.57349569213201,2,1,1,115.51630061512606,28.42829680248962
83,66.26117741526501,67.19356019510779,4,0,1,116.24881877530284,28.28694112923675
60,106.2705141166953,40.51427143574777,3,0,0,83.16111992544631,21.686474294165237
73,170.87164855213697,92.42347417005695,7,1,0,96.29586187744502,21.05641757239315
67,303.65019895175635,67.16332786354498,5,0,0,102.64990438967602,13.217490052412181
66,133.87093176820878,48.20765953948604,7,0,0,82.52648615287941,21.506453411589565
89,25.18093353001074,51.217159104314305,3,0,1,111.68754141414144,31.54095332349946
84,63.413385266906964,80.91202299375378,3,1,1,127.3168927617101,28.62933073665465
66,50.01500776485176,30.84691219772101,3,0,1,102.0346567439817,25.699249611757416
75,92.27165028999204,16.662065864049392,5,0,1,96.5409612440823,25.3864174855004
70,128.99912510460473,57.457462979086884,3,0,1,109.29479993931758,22.550043744769763
84,116.72815512362895,29.050470351669084,3,0,0,84.25116759421378,25.963592243818553
60,112.13584708957833,50.3699052943284,1,1,0,86.26658153424384,21.393207645521084
88,148.41390075322033,17.866349562751328,1,1,0,89.48181438938659,25.179304962338986
81,157.94311752522788,56.71771682053029,2,0,1,124.16379324331217,23.302844123738605
79,161.17688458369932,64.04915979597135,4,2,1,129.5221721516443,22.741155770815034
78,50.30942676969289,93.34760923533084,5,2,1,126.77309610537543,28.084528661515357
75,15.231191368949831,41.603891651428576,2,0,1,106.10190511196328,29.238440431552508
80,28.160263266926965,81.48031190213527,3,1,1,130.99666102688764,29.591986836653653
79,254.51121103567056,76.17573349887175,5,0,0,102.27351342811096,18.074439448216474
79,97.61090305060253,51.389411499127824,1,1,0,86.85838708530243,25.919454847469872
69,110.34082277698214,68.83438701553433,1,0,0,95.79161779928799,23.282958861150895
83,138.97291542550755,39.14040985067771,2,1,1,112.07382649787448,24.651354228724625
77,32.4447083385792,22.34641905081246,5,0,0,73.83573885066967,28.77776458307104
68,82.05503581934244,91.09548313881227,7,1,0,87.79288437106422,24.49724820903288
60,18.462555216467965,53.859834634930884,5,0,1,104.70874082671646,26.076872239176602
61,13.953110201054633,38.376835991482594,2,2,1,107.4757383235549,26.50234448994727
80,182.2762504974144,42.83098554502293,5,0,0,87.15304052275904,21.88618747512928
83,72.10321837030511,38.999738940967816,5,1,1,114.33554483505118,27.994839081484745
78,75.43696591558493,15.103107658155162,6,1,0,88.43890279594605,26.828151704220755
88,137.58173680530354,40.4746805228142,1,0,0,93.14133248936322,25.720913159734824
75,64.61257007728895,65.88600942891844,2,1,0,88.0352626887186,26.769371496135552
87,115.77205479823647,72.40109313965533,5,1,1,127.33045928295672,26.611397260088182
87,54.152073177287775,52.96475061693052,2,2,0,86.1226460818835,29.692396341135616
80,265.2840683676948,73.32366372755914,5,0,0,109.31790036889014,17.73579658161526
84,197.97425191320715,81.96014486239392,4,1,1,129.33707719634984,21.90128740433964
79,222.42820694667554,79.76548753280237,1,1,1,115.66886699277468,19.678589652666222
80,127.25547258948795,80.00851628710167,1,2,1,119.06980108099799,24.637226370525603
85,73.37007428162798,47.9145596742212,4,2,1,120.60874074007177,28.3314962859186
66,87.9206992594191,79.0458691405697,3,0,1,108.88370500393935,23.803965037029048
62,59.476176316330545,30.417604868884002,3,0,0,71.27461868598706,24.426191184183473
67,47.87770379063305,21.438409436747026,4,0,0,70.90735864302493,26.006114810468347
83,186.60904143724338,68.62315769691078,2,0,0,92.06160572695134,22.269547928137833
75,328.33221850837305,69.66830549406589,3,2,0,106.95465436784056,13.583389074581348
67,128.48923897319483,48.39986966448219,8,1,1,109.1495295378912,21.97553805134026
80,53.695118791866456,24.86928925127458,2,0,0,74.57459835904356,28.315244060406677
89,86.842929012864,27.236288387490283,2,2,0,87.1543159289358,28.4578535493568
70,56.9418111067061,14.74580119974691,4,1,0,76.97850206602847,26.152909444664694
67,58.13146374522095,89.76699900477118,3,0,0,102.77548485919249,25.493426812738953
84,65.38158708682651,44.006218649284946,1,0,1,112.20120322320426,28.530920645658675
64,140.477774331498,54.214046024833564,2,2,0,87.52629314354648,20.7761112834251
76,104.39340135177193,59.73750987035877,4,1,1,110.10144183941192,24.980329932411408
67,83.86539607690345,55.42260360613408,5,1,0,87.26426218673255,24.206730196154826
74,25.69059971951162,45.75849958296887,4,1,0,82.343701112305,28.51547001402442
71,215.80238834744097,30.727365806848113,4,0,0,87.11740614711317,18.409880582627956
89,34.03166984711472,40.74541176179199,3,0,1,111.2142269666757,31.09841650764426
70,141.84597325145313,58.160537864839355,2,2,0,98.78338302700904,21.907701337427344
70,47.90214483093717,63.36883921244378,3,1,1,106.56572501953599,26.60489275845314
75,145.54072386541316,31.60683176463247,4,1,1,114.924319013716,22.722963806729343
82,45.916091488078756,61.10765493925625,2,2,1,106.9131699830558,29.104195425596064
63,90.28199960891507,5.8718413061244705,3,0,0,80.31563261902676,23.08590001955425
80,79.8004481337191,28.91900169312734,3,1,0,90.27470401753673,27.009977593314044
77,122.64736173891875,59.818719754537184,3,1,1,117.38397567437956,24.26763191305406
61,26.122333341547368,35.21449143463094,1,1,0,72.38745492823789,25.893883332922634
89,144.2872395945668,39.40277789221747,6,0,0,97.17612857464367,25.585638020271656
67,126.30019955235161,61.432024600499034,1,0,1,106.3958755329362,22.084990022382417
62,48.115368168214545,46.25591613564118,5,1,0,80.70773363141096,24.99423159158927
72,116.16445542339973,52.16136970474735,4,2,1,106.16262059443267,23.59177722883001
70,27.48554944113627,77.14611673329085,3,1,0,89.3565275980152,27.625722527943186
86,109.06762885413166,38.73782584045838,2,1,1,113.49535203636871,26.74661855729342
67,106.84712734987592,40.5973224558936,4,2,1,96.3672943412905,23.057643632506203
68,60.06655294215245,71.54827615069415,2,2,0,91.09112698142096,25.59667235289238
69,141.6988920169471,57.12973927879288,2,0,0,72.37906002538342,21.715055399152646
88,161.9935083302256,26.83038592039996,4,0,0,79.53891820848234,24.50032458348872
89,86.25518676312288,47.83544216723822,3,0,1,114.30196460836898,28.487240661843853
75,60.265102474026534,60.104534034625615,2,1,1,113.38688051016797,26.986744876298673
70,78.5956819109808,38.32744920857179,2,2,0,87.06995181970281,25.07021590445096
80,236.18147056092994,73.07321582190445,2,0,0,106.23816791618515,19.190926471953503
73,143.9657363594041,15.757303436924609,2,0,0,85.19059894391552,22.401713182029795
64,34.32889337053269,37.24220603850739,4,0,0,82.81149292595032,26.083555331473367
64,339.8674940606177,81.99074296692366,7,0,0,107.01452154371485,10.806625296969116
67,26.384280929735983,56.413278400165325,1,0,0,84.56540282626437,27.0807859535132
67,170.31815885347584,36.27211572300528,1,2,0,86.8686846785933,19.884092057326207
69,58.324625556415825,71.91769659250131,4,0,1,115.85352785714525,25.88376872217921
87,245.75025630998533,54.554282609064956,2,0,0,91.77543821906552,20.112487184500736
69,17.419870748544625,20.085302892797525,1,0,0,71.42615775520589,27.92900646257277
74,40.656889280739804,49.2990400325345,4,2,0,88.5316910317466,27.76715553596301
80,105.80637087515865,44.09814723165499,3,1,1,112.00293040300757,25.709681456242066
61,33.74977131023838,61.94591675718535,1,1,0,86.34661482207406,25.512511434488083
81,116.36740261699279,51.6050241243318,5,0,1,113.35172485836249,25.38162986915036
81,183.2399952693204,92.35961357440712,7,1,1,119.23875353887576,22.038000236533982
68,140.37585480127032,71.72132459765605,2,1,1,116.42783813598264,21.581207259936484
85,182.00253299237056,22.13162190475683,4,1,0,92.71289295197788,22.89987335038147
72,89.47280738790766,77.31615133045301,1,1,1,131.72951846451275,24.926359630604615
81,108.23253856100759,24.47752648060754,5,0,1,106.39327344070395,25.78837307194962
77,71.53008137231905,36.38054605134261,6,0,0,78.17817730222549,26.823495931384045
60,44.75685623667442,72.27196005526275,3,0,1,109.90918070966225,24.762157188166277
82,137.49188360749233,63.38341713307999,4,0,1,122.27249921833852,24.525405819625384
