score,treat,outcome
55.865626248861204,1,64.69312278620063
59.24553862234186,1,69.32072711306958
55.8787578885318,1,61.09673163583341
52.321506691495976,1,60.95187482162056
41.515195802653054,0,53.679274051140936
49.97631805933134,0,54.45376976072302
45.46873158286542,0,46.64316502464765
47.07545636801407,0,61.67650096161138
46.816459718622866,0,51.042661566058385
41.67063261435092,0,49.30778942780452
33.362621992361085,0,43.186932028722154
44.32078408921398,0,48.58310516184568
51.64372534135535,1,55.67645659264079
38.540495113866335,0,46.417009935819834
50.133299010008805,1,51.66740846923481
66.1522816066432,1,65.49333609514744
58.695980719644034,1,64.15223726069176
63.9701028275245,1,64.49802650262984
53.324586953928176,1,54.43352835109012
59.92383349538479,1,70.10243667680544
43.84629979102381,0,51.03739785592084
44.523107730313136,0,56.90638448943145
26.717308247831483,0,25.54839966400835
60.08223652935954,1,60.27695878952525
63.09275382846903,1,66.2432541942364
45.29799341454821,0,50.93203653787257
47.8414104956235,0,48.918878852450604
43.59217203362683,0,56.286982827873004
53.25255518755868,1,58.08097007032751
59.56192663507755,1,56.20175941165115
35.18643822201115,0,46.50754701869401
53.480227510459144,1,58.67034091929084
47.648289940387265,0,51.068217177185616
50.96385233171686,1,52.26327359601209
53.901449014231474,1,67.86600836031124
48.40027927043102,0,48.841811689441954
49.11951174605087,0,54.693534773502456
48.18206107578557,0,57.50714035171889
58.24768771520039,1,64.6556368802531
53.55945966108372,1,60.48956098999832
51.874960070767564,1,53.028876168183956
39.1969103707156,0,42.89824898008849
46.78207218268819,0,53.64845785331475
57.63868786288298,1,59.54213016213506
50.320420871553345,1,59.7641667686341
55.60601749150768,1,64.467264015514
65.01535030278488,1,69.92999658485503
58.82815158827494,1,58.32714617553744
50.79184587044781,1,68.01253469549866
45.65659205333632,0,55.13992510764334
28.294828433524863,0,29.79051312545848
48.568728158980754,0,58.46718913329931
47.228893785556785,0,62.67314221116368
53.318112652360696,1,54.84910511066747
48.691805570715154,0,53.28724277839823
47.276726994787246,0,43.73096812923779
34.875109090688625,0,41.534234104693574
42.01027345222443,0,50.45519006984162
54.05153384680474,1,60.82130076381243
64.5852148646279,1,63.25341263161816
49.1710342381622,0,46.293969888528366
52.78639412538005,1,61.82032809670419
58.09606433409885,1,68.72151603019947
43.10740154229788,0,47.624021914301906
53.117919367926255,1,62.26032532277305
43.70583409617665,0,44.231998849021565
57.3510077271736,1,64.38751153060814
51.286925907589726,1,57.934849368576366
52.53684041884224,1,57.14406205272219
43.34791192194199,0,47.15636008528292
56.00977505669167,1,60.35818647589642
67.72005983046364,1,68.9938153592201
41.432750588860245,0,43.19562264278246
47.11204843499605,0,51.54162063151424
51.96866353042878,1,59.720991376539814
56.68445280196444,1,57.85362320090659
45.243856575039516,0,58.93986712447801
25.91924253378671,0,21.457310900018264
61.553110700394214,1,61.78302533084279
56.46430201646521,1,58.233603944609456
35.18494599086335,0,48.38675338568336
44.83566526987377,0,53.64409746259026
63.32955065098227,1,61.53038531329648
62.30626955689186,1,69.22888092070869
57.97844019277103,1,63.648962105572465
48.50304431134117,0,55.095549879955854
50.705393059906335,1,57.79803880491634
48.88713065642793,0,51.31534814119362
59.590038157785116,1,64.92654711634229
42.555339544791565,0,47.31520767358821
43.15070293348426,0,57.293091131328026
58.58733398810613,1,58.045726297685874
49.62292762815173,0,60.916224107957966
61.71697252135737,1,64.08989305231383
44.29214624066536,0,52.18995698183386
49.53438393711998,0,58.04995898162991
42.1594896288264,0,46.61160034360197
50.06258279210032,1,62.254484587522796
37.43235103551021,0,33.2675445043458
45.85511592188281,0,49.339805773015584
37.791842148111,0,40.83352074729354
55.89834748212569,1,56.865730132434535
56.091009387957044,1,61.11126977822578
35.292766790883064,0,42.88351212717913
61.338028836754866,1,67.17395072121182
71.22802857456875,1,70.48387095305475
50.391054287258896,1,56.32959476163386
44.55052878809052,0,52.68001622152012
74.00681002352589,1,71.93421041096941
38.788767764428655,0,49.42752982910855
50.17090496838733,1,61.969854161074764
51.526789317371346,1,59.7647925001217
61.43375477384552,1,60.817651274558386
53.0577812885777,1,57.85691292158688
45.76161188579816,0,49.950281624062534
41.914932851702375,0,47.643116122405175
47.09451452790785,0,54.190018909469416
41.441117431966276,0,51.31306275085349
50.40651521816981,1,58.7969891287608
45.204332471185865,0,51.78697582370822
37.30067875703712,0,44.510513780050154
60.66873920118668,1,61.997460922142324
45.76978355085316,0,48.45403083868891
39.220837157709845,0,39.14167807147877
48.569797356855894,0,51.329136062633665
50.5811583107251,1,60.99630876642597
35.155032832578215,0,38.34006284694581
52.819005170568985,1,59.392174121625736
41.099160666132754,0,49.984263201760584
64.5437448781217,1,67.93434739027074
54.45366435265225,1,56.86070980760404
46.600850084070814,0,56.755796910765255
43.666073952302526,0,54.980211257634295
49.1077744857092,0,49.932969131663555
55.20872130345796,1,58.25358196893048
49.7832999070258,0,59.633633204843534
48.15415013933672,0,53.25082401847708
50.49614747195211,1,50.17494532505987
44.86719908448588,0,45.85879527718676
47.08274962183418,0,52.11210261533612
32.27076426930746,0,32.20902286790474
58.27667296224513,1,61.3282487338249
52.53978113273497,1,60.324887625458786
43.42562532571584,0,56.113977442488746
66.13924734151954,1,65.47654085360436
50.73964008333529,1,63.48594755300728
41.19277963821082,0,53.92562606797937
57.282268082498895,1,68.26422263982265
53.38340984032873,1,61.77671807356355
53.353929876615865,1,52.76933257005135
46.38107736046148,0,54.451799068769525
53.829213652113296,1,65.05925822938354
47.775054533120695,0,53.26100139780906
54.725502338989656,1,68.29144241175675
33.80797214090957,0,42.668763806428714
46.312075564676896,0,54.83124771111164
64.63831833136966,1,70.24266047714084
43.47992662909745,0,51.64517644848042
44.86737447130792,0,41.486418467718785
46.192328623175214,0,50.47376345062242
39.67414784494653,0,51.44332465794655
31.229613402059858,0,31.915830609430603
48.04001561254929,0,52.86873158656109
51.154805104694084,1,55.25430419426724
49.55370691742146,0,61.86488242275289
48.76853222344296,0,60.96340770209224
50.3658474022283,1,55.442049679247
58.694152508181496,1,63.76044724006961
48.38120741960166,0,51.26531990501579
45.120298094758205,0,54.1166885644914
47.61043337845127,0,55.512519659536075
54.924447457932594,1,64.6574473951616
62.00222846761762,1,65.99268998696893
44.66077821706198,0,63.03437904721894
50.84093718974551,1,55.14255696847662
52.87603825645566,1,53.531030308683
41.56308694280501,0,46.99749276230548
50.1735459213098,1,52.591725331187
37.54177221259219,0,38.26029783505036
34.96307241821511,0,36.88095320156741
53.11734446708419,1,56.81103043259099
46.73706469868834,0,49.04669538674739
51.719383464780364,1,61.822703177209355
49.847892695429024,0,52.88363056380914
41.700599586357725,0,47.98326919771579
49.61533843330314,0,58.34388623204
39.518638907373735,0,43.422273730843166
61.82326504301191,1,63.52531621034977
38.474252068690305,0,46.78939151454565
48.33582519676706,0,46.191377301377386
41.14069150159839,0,38.61981084865248
54.848579973566764,1,62.75797835624061
47.18283334410722,0,55.14753158910795
45.591332883219714,0,60.277290893961116
57.25221313293821,1,63.14550206081755
50.25016002925919,1,62.188124013496655
54.391477790455724,1,60.36606493623907
41.65872953960155,0,49.85031529305256
38.05905597661619,0,51.51436220740449
50.91126767734114,1,50.79871156454563
47.28980597829479,0,54.90821794970906
55.32469471585853,1,70.14736201009116
49.32077815236833,0,55.71352695659295
51.74314038349436,1,66.36524630657239
36.20124849549943,0,40.03413796589694
66.05171398672118,1,66.46589801083073
48.60394312722773,0,54.26586962418414
55.92948924788319,1,53.02418358018308
42.893220803133175,0,45.12615791360946
52.618084168847396,1,55.84950736491909
38.925819510039666,0,49.125139156970675
53.8425766252072,1,64.36104605212786
46.974220282720424,0,54.32949677157388
50.248119283452326,1,62.20436734731781
55.93277925610583,1,61.23951245286383
39.523407354627615,0,51.30043605727078
44.181820289791226,0,50.938001490751184
53.88725638923751,1,61.126518293237936
67.83488253364735,1,66.46380024479119
48.8263001553774,0,57.01211000626794
55.02465700235343,1,59.77472046993274
49.09074250620292,0,58.34739391071537
66.50908755542855,1,62.29838206647007
