score,treat,outcome,age,female,education
59.5042383818605,1,54.583441259385616,42.59679920809132,0,13.86686336371767
44.23096344337597,0,39.434628068219894,42.993542849958814,0,14.352071950583113
41.01585328651642,0,43.15496413670866,19.781289766421068,1,18.053836312018888
54.919191715065054,1,48.79071884981975,27.809872704213973,0,12.941186680407391
36.797667929793576,0,48.19539867592329,22.36764935576905,0,14.131824945207544
68.31458765854353,1,61.85767636462746,30.71553790767199,1,12.793258346673033
61.79440120721287,1,54.62699339672504,34.922216302037754,1,11.819988724426825
45.30824347895295,0,43.61296875546399,23.168250416359406,1,12.143895736034635
32.86865470909122,0,33.98065211119025,26.768554230452057,1,12.160476665377603
63.53872374165413,1,53.515876122312754,27.645277210430724,0,14.869463968700895
48.85460154747382,0,49.2420757816651,36.60086871256524,0,19.549781497701368
62.378163119734616,1,53.8936936661693,36.173662852276735,1,12.157454671705091
34.05572341205633,0,35.38241733442889,28.428885743904786,1,12.33955120420247
44.00624977046227,0,44.50898631348112,36.114879465638296,0,13.422317462631124
50.05243699718183,1,53.56906261362963,30.629181173160966,1,14.690545861718002
50.46980593764742,1,51.91292338767446,32.85024941427395,1,14.36827314863991
45.49934528520756,0,46.93642231444488,48.16258398664867,0,16.820226390574444
56.228499323474985,1,49.27501134568492,46.035113380496526,0,7.758589810131477
39.32379570617405,0,35.114468567354734,24.06953988988792,1,7.519151238634298
48.576205149787064,0,50.313709100470405,41.56666960052275,1,12.431828672970367
51.20295631711899,1,48.125229842199914,41.55132025178869,1,16.46730959520165
55.14438834058749,1,50.63350941846127,26.07111310700843,0,9.888767687797758
57.11614878088889,1,58.17724669255814,41.906028589083334,0,6.323242126383385
38.75357908162131,0,42.86652941314675,46.741134301381486,1,14.903020097180448
34.65885829264378,0,41.506486523500165,25.25258446467688,0,14.00232022510966
62.77676821898509,1,65.48085155031356,28.298815842835147,0,11.230014347381125
53.323140119795916,1,47.99792974093535,43.30744874073781,1,11.302613800593592
42.51513463443446,0,45.52915992494861,36.797719218326904,1,11.125943393602004
65.51151975522522,1,59.18988482836837,40.18738618967744,0,14.286568688789353
51.156746342928585,1,50.46612290793611,37.782551048350406,1,12.157346736401053
61.792971840638266,1,62.201101474310136,38.71521595945707,1,15.171019234251563
50.67518481410109,1,51.17349417754096,24.42198221421639,0,6.576937039021044
70.60747924881987,1,65.50360595051387,44.408915615412575,0,11.970019922156897
67.55340842443205,1,64.94795503460445,45.234390360643786,0,11.235933266211013
47.51035851520926,0,42.357351486661,33.04039197321624,0,13.009355474372954
59.71570950954355,1,51.2449661981541,35.13796987696628,0,12.549194793965524
56.45375949585148,1,48.26415308814453,23.07382795434679,1,15.823684639656445
63.68631557532348,1,49.65088377043115,39.79835382690886,0,9.325384382356326
40.35076539419896,0,49.33128850163865,39.0939978034231,1,13.620743998710859
56.86051459998439,1,48.28809044287145,34.84549759400473,1,15.233051350028951
60.58424486849588,1,54.32737033426766,44.524039122388814,0,18.5533034887748
32.41260513576886,0,38.192213949432585,31.44801240894892,0,12.143837174981687
38.16741487334225,0,41.71343493570355,38.925218150815915,1,14.274494808348136
29.607678222398995,0,42.225255836168884,25.823069201583024,0,8.782496583042066
47.305931655554424,0,47.167439823661624,34.67687937578382,1,7.666228122328529
57.17542255795962,1,50.57026841355681,33.96393706467529,1,15.955444390613442
65.02357052096028,1,57.900375117317154,37.553641902375546,1,13.98657067629903
50.74094780419775,1,50.30628374053753,32.08083195954302,0,16.661100680580013
66.28615545571292,1,58.60070181839875,34.7625270074123,0,10.592215886689885
36.198985417851084,0,46.43355504797238,40.9183266424246,1,14.723735057178901
32.96617560644845,0,41.34849934448074,30.654194882416682,0,18.0313681134886
49.44452301103381,0,47.664858196568886,22.119609344642257,1,14.73815448111384
53.840654489393074,1,53.51935858843513,49.188703958113024,0,14.468266853765483
49.67305251905907,0,49.53149063602377,46.03528525547685,1,13.714851252442056
29.325578999601234,0,39.66119257163274,23.628177389135118,1,9.359307937177242
49.10879960487212,0,39.375014392055434,40.47310242220516,0,17.07110833137331
36.95530499495147,0,41.77804498223367,30.32396708533683,1,11.911962000386364
56.69672548830039,1,49.99139649163939,37.44273399706349,1,15.095142650723549
53.665982460968486,1,48.652918777526494,37.53709215515637,0,9.865733882791234
40.60120213672645,0,43.52943115613035,32.65479770430575,0,10.563374881465078
44.861330826633065,0,47.64785690778419,28.47294121664048,1,17.18494511458825
39.40786478111048,0,40.910951982451884,28.94606482052545,1,12.619901573227601
49.37320902726828,0,45.92586523326497,27.639125127513474,1,17.320652870651728
59.551423205012384,1,61.29686823345963,28.82299349440706,0,13.695451816453952
40.14273953664456,0,42.00603832470086,33.969710656437385,1,8.898110358338247
55.040465155178445,1,61.98102792411648,29.525943344872907,0,16.03097830243287
44.697423816275595,0,44.891923632505986,40.191287716514736,0,12.119217681936492
42.07127167737656,0,34.621232130204724,46.50153282655624,1,15.288147467340139
48.929696400454425,0,47.48967018259734,30.306058889062374,1,13.741621096859292
39.64757677580626,0,42.420148593562494,36.39761484307333,1,9.63515596565895
44.46350694652818,0,47.6972920429065,38.720656229749885,1,14.000007052356985
38.021221074111516,0,43.138247387688686,38.17707922105977,0,18.950982276864227
69.6472513291639,1,61.92994657656018,36.59000470978689,1,15.325411172869424
50.35263551971729,1,44.08036833279884,40.95909112286364,1,13.563258327880687
43.00274492007414,0,41.154895217428454,38.50812886744897,0,16.248413403293725
52.13979910734222,1,46.51360513903173,25.20569057674873,1,14.26946714515462
48.87671950309171,0,42.12888354307431,41.89708449026877,0,14.201369965718818
47.790304004667775,0,46.2982931839342,41.98784189836733,1,10.926743149695598
56.14166700043425,1,58.92765225306498,29.20079451659306,0,14.407453404482679
57.57507710047305,1,54.74004260030956,35.68225653860447,0,16.44011008305182
44.69498852389472,0,37.84539348142271,40.20138136868329,0,11.503744390227832
44.2418175935532,0,44.2308861159163,33.03758032304277,0,17.146075904988432
47.24948302848356,0,48.486920896930386,43.44629853355227,1,13.415724600206856
26.98078835264415,0,36.350103607702174,52.76001937458709,1,11.02019198820653
34.84808937801448,0,39.183779977281944,27.954516207820866,0,15.8910419798609
63.66874267444524,1,57.561469379141414,24.635080308492064,0,13.25638926414323
66.44967713501283,1,56.5911640936391,38.25303262158965,1,15.927780761415526
47.50963960443622,0,46.409960486591466,40.64798202123096,1,12.920796211442381
55.765569630557664,1,51.53141015249579,33.44134749076973,1,13.665746033786393
53.112501545435364,1,52.13125720704916,46.78171038384004,1,14.996150541744436
80.78880808455237,1,70.12394236374175,25.83059400644163,1,15.04301880566606
61.195749114345766,1,53.90148933819298,41.10313643997018,0,8.935085531157569
48.72082408519233,0,47.26630038411749,30.089154638188468,1,10.871307131467866
40.44459559399574,0,39.64402272225366,48.27725302935816,1,15.832416873856953
33.93553679742428,0,46.45629358351486,50.13689966521616,0,13.048369263694616
52.03463635867223,1,48.260170887998015,28.968479115666828,0,12.43136447024489
42.436492547156966,0,42.68905162647815,30.225367540089206,0,10.152294812799452
35.77746290402326,0,43.641900393968335,41.16557624103958,0,10.716208454890843
43.534271157574736,0,36.51172914169294,31.579668359562618,1,8.516188823246626
39.18451996385605,0,33.7187708181272,34.095936254734895,0,13.23048860252329
66.87141635072565,1,53.979529813877775,36.04667818187556,0,12.541334375561895
58.816397569494505,1,59.03582385948987,20.083434628893478,1,11.459858223926602
49.92027358683383,0,42.752767772856686,34.88531171058779,0,13.528096908816792
64.79944138890026,1,68.62275249135809,30.222149876931624,0,14.90591540490985
50.77368307647618,1,46.93583699863679,31.093701574625634,1,18.948468492054385
41.38715798671736,0,42.17359468160449,46.11841392708638,1,9.748034610826313
65.23124077269657,1,64.90396715137832,25.709506884400778,1,16.903077423705234
55.38910043684659,1,59.80934580624398,41.77509651582615,1,16.240535911274613
39.62753845673544,0,49.13566311957833,32.2496734801823,1,11.544818920692956
48.09661321916392,0,48.918000344329144,32.66674931299152,0,14.170022150848355
41.24381746615243,0,45.48486616198264,40.88516604172131,1,12.38079322597901
36.172002690356635,0,42.36824423793809,37.02901049106895,0,13.88766150485398
59.26177547531641,1,57.40213689187648,40.02799275152206,0,17.6580630430177
69.0941664047013,1,59.788212243940755,43.70018560449795,0,15.595898909672309
36.01432426180859,0,36.690357855753426,31.65024914762385,0,14.691807418319776
55.62969236690571,1,51.91828271526901,30.383590742283285,1,12.736820547451508
43.49357430878173,0,41.489384417044604,25.993474502976703,1,9.859729823864797
45.12874616235304,0,40.98875202337532,28.153153068286013,0,13.08140439689604
44.07606075761131,0,45.17451073010764,58.29655844035037,0,16.598041602312012
41.36009230320184,0,45.24774703597488,44.52544126105438,0,9.709282204589918
50.48521627944827,1,49.39859003326994,24.21566588430824,1,11.071980905147226
41.69049883588962,0,47.44584783812938,24.004861287845923,0,13.849479317302961
52.704568257798385,1,45.658674566976075,38.99015690663785,1,11.29245440303781
49.49761890550863,0,43.976695483276465,39.35299932429916,0,11.708643760322142
47.6105195313359,0,40.995066652358005,39.27159665910571,0,12.593213936306274
40.92436337958402,0,33.81970702215813,32.50657182054962,1,10.104443757116305
44.23228669431667,0,42.1180857715531,33.70798025469263,0,11.149341118345411
57.55391225825756,1,52.660581999650184,38.00073180618774,1,15.609648037133422
55.009171876243805,1,57.609302939947945,35.93760264415884,1,10.531758981947466
40.22444755201449,0,43.5910847708595,16.756819395620443,0,9.509808614803195
50.99332305429226,1,45.209781136731195,33.211269108113065,0,12.14480401225111
57.51387123371789,1,60.537888491364626,28.564442087603382,0,15.680166180948971
33.305947188786284,0,44.32402236913048,35.56698871070741,0,12.8738144237835
55.43360192379935,1,54.1404320744373,59.15375211701725,1,12.64721934318694
43.37376241054153,0,41.22001505579096,37.60854144432152,0,13.678372241999847
55.70598668593159,1,48.14081923667216,32.7770618449174,0,9.4498511515695
42.367408434574834,0,40.277441653049195,41.99278243754676,1,14.784112303129078
31.95117899335481,0,43.58818337279331,37.95906204734145,0,14.297611158376206
33.72457562116837,0,47.04952742143328,37.54698470467315,1,12.351220327184064
50.48084946661382,1,55.21571100849109,39.878847219056055,0,16.224428268823317
52.59722501721482,1,48.21067059936277,51.58220976949708,1,10.9332042529617
40.956833748955916,0,36.81773569976214,25.500734204840466,1,16.33890915811304
56.38592458777374,1,52.96430760993901,39.10835284388032,1,14.213952655743602
33.3847993773104,0,32.37929114372604,26.75819092901321,0,12.526314512850774
49.33920201352684,0,45.96663840329181,39.411061271414326,1,13.637099951849757
37.889838002375434,0,39.82106889208014,27.044999808230017,1,13.189634845520153
43.48163892197841,0,40.3015637649509,31.335147437258247,0,16.620340019483862
50.47398671316414,1,42.66042772155745,32.662980021754954,0,11.017781915585747
41.39586634716048,0,43.49264475901836,42.3763270721157,1,11.621619229076714
46.154444557701744,0,41.09430188680112,42.1553577794244,1,16.213846121335234
60.0629280921444,1,50.16442192110774,25.537407393036148,1,12.41242122388324
44.231081304768516,0,30.95929602837957,35.15102695323721,1,15.83595431942435
58.35692112065142,1,53.566782246291055,29.741207218039193,0,18.1157283799348
38.702931453423815,0,47.71670969085129,24.367107287268517,0,12.46957106171439
55.298041779152825,1,58.37475021470438,33.528765685562675,0,15.509366652021319
64.41568620657901,1,56.25757816500994,33.252922002682396,1,11.104083020781934
25.283554998727105,0,36.34195579292591,53.177909640700534,0,15.092504345144064
42.03104744529523,0,43.52566279513907,38.065230975150335,0,14.039180913872821
55.7707212718054,1,48.024831119118204,24.267596057556375,0,14.998010130836644
47.96954613957007,0,45.23316809785625,30.38028527361097,0,12.045460742702913
53.71145873371309,1,53.85779973971585,43.35663930012084,0,9.62152063575633
43.960148132841795,0,47.25260506773027,51.40554958960149,0,14.837333124530597
50.865897874729,1,48.83983042273929,22.355428395832785,1,8.558810076295943
48.44322764607921,0,43.43115422395106,19.8827663011916,0,12.875488322315245
61.677820616598076,1,52.49069490480722,50.55161243380416,0,16.286511078381885
52.54420843301213,1,46.82931276585273,38.24412384061784,0,14.230628508342832
53.37602662075202,1,49.69607330021016,28.222459476026668,1,18.638377144389572
45.881230338775325,0,44.57971983187462,39.07109420591825,0,16.18039748822994
45.123937759275066,0,46.454067214324766,13.670214975828731,0,11.96773278437156
45.67441812180379,0,39.81159984403032,34.810724958867475,1,13.681771812064671
53.944521423782966,1,56.8986074803564,37.81979545393383,1,13.660463672114568
45.79015519179737,0,41.98781112481992,42.18366887589251,0,9.66036119547063
52.897748568964126,1,50.247374574777645,27.033719810107904,0,11.4069576801684
70.75400798645438,1,60.49544575165402,36.72319769054959,0,12.713177892279436
58.711247034316926,1,44.217520724995644,28.032165343239146,1,8.783673683546496
46.73976467832159,0,47.01235526813219,36.88005827931062,0,13.753528964195537
62.01213922163945,1,59.19636008598994,28.437836382177778,1,13.317563172800186
45.91924626978449,0,42.00083841648606,31.531155600207462,1,9.436150172116754
29.61875464822146,0,39.23129181390416,26.014414574089237,1,14.30290725615776
39.91913689082596,0,43.03956332648844,39.705046779130555,1,15.288064599543917
31.292080789741444,0,32.895719379100164,40.932212972740395,1,13.893427812957052
46.48486515958691,0,41.24978359987114,32.947278698320034,1,12.819526865169312
50.184183791895514,1,52.06948985112704,35.31511314927501,1,15.182289055217547
66.76437312275283,1,54.97547093068819,24.24948733906929,1,15.735838363646783
53.269273737641626,1,51.71575010520366,32.76605050282779,0,14.533894399052052
47.80899471191136,0,38.52617517918639,34.48881279926161,1,11.594649268151324
58.294055811834895,1,55.50066145374987,56.38104751883155,1,14.557383030014648
27.88864690992115,0,38.690876880512036,24.998696139302748,0,16.24647456526212
52.35614558108566,1,43.57305974691348,46.831225189073784,1,12.255550265092387
57.70865193886967,1,57.907516534409915,43.36030278466995,0,19.09902138660847
35.214137542201584,0,36.85491975011792,36.505798113031176,1,12.09020541588057
61.43754043206929,1,52.58593377932932,49.64084089516453,1,14.009768341991727
53.38496407494414,1,51.409338644282464,38.14609198460211,0,12.08648529148304
45.847120860991986,0,47.69057387964294,37.90562960839303,0,14.175119507020492
56.32781866106285,1,48.301034944690784,34.89142570891278,0,9.471002141633068
72.70692857804396,1,65.55622974289777,45.923897488251214,0,12.789034074519076
51.81866255058495,1,51.45767261134376,43.862686998016315,0,11.006070250140281
52.48220586300336,1,52.87513882001753,30.11869199318047,1,14.087989986990793
45.40639100459756,0,43.61997415943411,24.21634199343974,1,16.09424625886422
41.50155630535208,0,40.004902248653764,32.951232716102346,1,15.145046593893419
58.303358165442454,1,50.33077576836255,29.01485939309095,1,7.936918761161618
41.43916174091133,0,41.79703591962393,34.06376149012272,0,18.633957367137928
50.715662372193925,1,44.87439686446427,44.93528819608281,0,14.452513098996048
45.223425532348834,0,31.154467468646164,31.10275803592312,1,11.663220659414476
54.78979825746392,1,53.17056001883468,34.8969028623806,0,14.188615762626629
53.33662105286948,1,54.19538029128404,35.63101293111063,0,14.207206977314119
60.375399442578995,1,45.61245911505283,42.306217029771226,1,12.24038619647267
44.89983601145253,0,38.671111913987275,16.769877128695786,1,14.092788388584239
47.30125064706629,0,46.20007484825354,30.01146017423094,1,12.127344293890555
40.21236284217693,0,49.294141711267244,36.20088768034463,1,12.493342275118481
45.55706739923889,0,43.059105031270136,44.37848502137683,1,11.895443508597065
53.77300493044852,1,47.916846362359614,31.253430666472788,0,10.19378187425984
57.56988616645352,1,52.426389084538044,20.366072659987687,1,14.21598889886753
40.77834675822375,0,46.73906794082024,39.49660890564028,1,14.97881552645532
58.6960592010566,1,51.32038734031297,30.351903849447794,0,15.161130174212062
63.55637858804951,1,54.219175271649014,26.160485656679587,0,16.020940703349076
54.13434903223701,1,49.107128846593966,30.211954333906057,0,14.593537505681908
68.76795812558066,1,57.893027151790974,34.46219504503224,1,12.743545416969353
42.26210800896427,0,42.220484993110674,29.77514808414251,1,15.644401821257258
37.55345296688583,0,46.82460564779639,16.73314419155174,0,10.057275209732879
32.212797510957216,0,40.56256157180482,41.28716945064492,1,11.092577493937942
64.96044311489183,1,57.5089561308799,45.94702248597437,1,11.588708683739725
56.54365656354058,1,51.33277761832379,40.53935875889307,0,16.531013279119087
49.44415329089545,0,38.472403066301325,25.870722301146245,0,16.045854351168096
52.799686263198204,1,53.810664671911134,33.52805204157976,1,14.97425681787645
38.74510952701623,0,40.327931571045525,34.38508495451515,1,16.154726853569816
74.45751979616827,1,66.28854298952126,41.0132311063037,1,11.990943439893394
51.292211819752275,1,62.23523429512665,40.41133450073226,1,14.597332036047495
51.09394794604893,1,50.55395282757386,29.18130700707448,1,13.408942887963068
57.25766623898692,1,49.94840611147803,36.01884776325783,1,15.962358584492023
54.81009231736713,1,49.73098565487733,38.89874785279028,1,13.508141264966849
52.23884024279131,1,54.563327014510094,46.7585205893137,0,12.782419583830624
42.09525544554688,0,42.12555922963606,40.24081509087513,0,14.894176405313413
54.714683571359956,1,45.62651228419102,41.548187677572145,0,15.98471658940528
68.82024496475033,1,65.42905442600808,36.6116252716724,1,12.405541912178002
63.454200461549775,1,54.66467898921457,46.956383184705516,1,13.816394830850054
65.93186626639397,1,66.79736786536978,39.074695680995674,1,11.372535741223746
44.887843235688145,0,47.02545534853165,27.85568888039584,1,7.352604320981413
40.10395179741419,0,39.24200601635111,45.732157350872235,1,14.003228114482605
48.74213079900352,0,49.510953195710364,40.5203327202624,0,15.19710600661665
50.557249122886944,1,49.353151869402666,31.483510287116488,0,14.366312005174551
60.94191518470949,1,58.87930737193738,31.711152020041528,0,9.044934009308271
33.07535370285181,0,41.34104464343952,36.52637204626868,1,12.48438349886585
65.29550319460614,1,55.40184915710164,39.47025352187098,0,8.460040663764419
48.419921014210104,0,41.660727673848555,36.49933417576016,1,17.092651189419666
45.7311893005258,0,47.167665368467,37.277028852569366,1,10.8994873307153
39.87895624739832,0,39.62473206169378,48.093606808980965,1,16.636088148597707
33.451433281342304,0,37.849673392121815,42.744916881946196,0,15.73370277483721
58.231705839619146,1,49.77297241271235,36.936670022101154,0,11.613158235452229
50.73317967188404,1,50.8663616226285,42.56714362973407,1,10.882701215268316
37.10039100258946,0,48.464294301128064,26.094828321909155,0,14.317933361017635
37.049212279363836,0,35.93170350851464,37.53587701354266,0,11.330174152629597
46.64215300709872,0,43.53070569451776,49.30655844821982,1,13.889054665537493
66.69021525289394,1,65.57962269998802,34.09014359950571,1,12.826735328040582
47.40408648636395,0,43.450865347901896,28.089132895365516,1,9.195185693563197
34.96857046881894,0,41.55321115691702,29.031717414696466,0,7.823201361565231
47.54256935914056,0,39.582100220529114,26.16006416921792,1,14.217562008419304
47.2727643025233,0,45.42398868558816,28.58554295010454,0,12.241560920223902
23.031133570584284,0,38.04018729015061,30.687491889808978,1,11.777898129126354
49.45705133482188,0,48.67439358266057,23.72831641331196,0,15.428800624430899
47.69065469791322,0,48.64820231245832,35.00947940649248,1,16.587418785539374
56.96206364813418,1,63.12398969454826,42.56632057269989,0,13.15787946955816
68.48956094945345,1,63.78195180861657,28.66242860629731,0,13.218294451714415
61.26565029547757,1,57.00515917986739,47.71755390390803,0,15.175670588694262
47.31111309445169,0,44.50539488144348,38.95189236294334,0,10.253883337640094
38.9347409125833,0,39.279104871765476,42.69138173062162,1,14.036577455120907
75.7335980324986,1,69.64291506707823,31.024003470807834,0,15.594386890205357
50.59218434014488,1,47.917993352443446,41.86581103354017,1,15.41241920784697
50.13929291912946,1,49.54368438981638,26.271493442793968,1,8.860904102126426
49.758749128899964,0,50.150346726709884,42.109917463137066,0,11.791786808055647
51.980847607678555,1,45.803491115169166,36.47375709873218,1,11.543958820094904
48.556395880760576,0,48.858552113427315,39.3538295539163,0,13.920845303638243
44.26337993119764,0,47.72923833309614,25.308412151561065,0,14.787129048043912
44.53141058759608,0,42.092485887448284,27.566011791166968,1,17.332404230366876
49.672467297840015,0,36.34988682959547,39.761449110919074,0,12.456035645036618
44.56575228866235,0,40.14689867783523,27.141503580639508,1,12.34738380000021
42.871542173228356,0,47.13189838273924,38.3492274454544,1,16.43161089066143
51.064302276918966,1,49.252006282630504,24.116112662163985,1,14.462728391864141
47.45022782579145,0,39.79291836511976,41.65790509262292,0,16.818133334485765
65.03992988582688,1,56.562860167706454,25.891809976143275,0,14.722618605241127
23.490301916069882,0,42.135271989064435,38.092914597239684,0,10.27701449153822
60.91506851922462,1,57.635855740211504,40.55080089512924,0,10.585480483439976
62.46085192497629,1,55.62742587277121,30.048868048812217,1,10.070436415852202
29.266097675918505,0,37.464698246546014,38.61951742047374,1,14.940451540414553
46.57312405919651,0,41.83696422055955,36.912194309628276,0,16.60295453890145
46.28559134004209,0,39.59112324895874,30.503544717460198,1,18.249117180266794
35.92488305282179,0,46.4050334550561,26.22780668003142,1,15.526260991864536
42.22183312409125,0,40.42663348469511,18.910086122823934,1,16.45153310631929
38.894241545341714,0,45.549133564504984,37.24191245566463,0,12.027843999272623
67.52270443423623,1,66.71706813170394,23.35771305081537,0,11.159414546825083
59.35678393147461,1,58.34712961373216,36.23059279210419,1,16.012334009673374
62.71555094994159,1,55.0481465837042,33.52819181883908,1,14.998512899597333
57.21672064043235,1,54.54409124958303,40.79397823552718,0,14.112945348660878
38.70948228782771,0,40.53271662043895,32.01911011847247,0,14.442618347339028
44.75479733720226,0,39.03771273541882,32.10215757608338,1,14.403059652889558
54.89374561227918,1,52.78379739420303,41.09965291492032,0,17.007417061879487
37.778721911080545,0,35.666798172168086,37.06940032822697,1,16.693038400264
57.12998430172388,1,57.624076466136486,37.885746872548424,1,15.203150566885345
47.59674601841865,0,41.99766011701563,38.63397801938914,0,15.766442101775693
46.251791924504026,0,44.071025223515505,22.528012610568354,0,14.91019221955202
57.10959968203492,1,53.99341540358993,41.4097894239976,1,12.689267663554151
54.4426331148604,1,50.183066552546435,40.12188200785184,0,15.680264349580058
46.3903383418092,0,45.672240949671824,26.68605188847848,0,10.14156909468803
61.59329803364248,1,54.041079983299724,33.62702111228851,0,16.566594841412556
39.189366724001026,0,44.24857047011085,34.145010035179006,0,10.497479985064933
56.15935606944264,1,46.87513598563612,34.23199352825827,0,14.537695338375684
55.93101257968384,1,52.62279371023125,37.96743036153247,1,11.70573535552828
46.904535606860094,0,51.303802797755154,46.29616103499247,1,15.021563169823267
53.26133022242118,1,46.535702560985065,43.81720033250369,1,13.68041353962865
37.488864236146966,0,37.5987374169897,23.876689664356096,1,9.462887389314606
59.24027019206901,1,56.32959242689455,40.43857343205184,0,14.936554481387578
48.15097863557011,0,44.82800524560463,45.539015488061786,0,12.218217630629626
44.772769794809605,0,44.062144650679585,37.8331066552541,1,15.798322197929615
60.49009225836889,1,57.102215005666004,44.25234801440618,1,13.913116067003395
42.95656309457241,0,44.51326745594067,50.74599172033474,1,14.547683725361544
35.9153870363644,0,44.380256109361206,42.48544572067407,1,11.024385353189258
34.433708264760966,0,41.279223143960245,36.21615417837188,0,11.915343586726815
56.06009951345639,1,51.23226719938397,43.66371276835085,1,12.674605400016416
37.19570647503717,0,42.927647369063564,35.518887988526984,0,15.585670330107131
67.54794181984364,1,68.25280127062885,36.06862143727183,0,18.244401555910596
29.18070592116278,0,38.394248034462166,31.14772141034828,1,11.270684739066064
66.96456368290038,1,56.262128832279444,48.35553505480189,1,16.73141163530221
52.11017467202618,1,54.32793838462558,28.5580794060653,1,8.318009949126267
49.032868881296075,0,44.04426321084131,47.21058524148974,0,10.695183874895196
44.550809131910505,0,33.88166319306781,38.7264534465185,0,11.194070042171273
53.991361143520706,1,54.344676918142106,24.00511865876051,1,10.398555499268607
49.62365297575152,0,42.67193011488668,37.922376992718945,0,9.73350208504608
61.03301882016522,1,55.171651323727154,18.75143887979527,0,14.953157656747797
51.142276486620396,1,50.71210752130512,40.06117795897931,1,13.187676285412753
51.50301761461878,1,50.3360981459242,42.15700274464287,1,14.678573846305149
46.36387787786144,0,46.15196004835793,30.079346248676647,0,15.353459272861011
49.43054376278933,0,42.97656920317627,35.95990875578413,0,14.352653358187121
53.07801768892059,1,52.48617396609771,50.78716035444832,0,15.405968294154345
32.89831607343375,0,38.33564725762295,30.098942169576194,0,13.184135605863002
36.518145778942866,0,43.03191874539981,25.85464659249434,0,10.462879444814494
57.43264094022715,1,55.53023191962919,47.22493926671215,1,16.493188270856532
51.708654381279416,1,45.94176738040798,50.78613024331033,0,12.26139275567277
48.16016663647321,0,48.45786165099219,34.937573706606436,0,11.324212585823398
50.184339330653934,1,46.74865569475903,43.10092124979955,0,13.258892097102082
53.47581705361671,1,53.89095276183506,45.90559817692789,1,11.48748904283105
44.60240319690639,0,44.06169136454622,28.790246299538246,1,12.548472108964548
42.216952745976876,0,49.06696932575249,30.728400954355898,1,14.404473858828203
51.958452550976816,1,48.92371770994527,44.94491873278672,1,14.610023399134853
40.21627222384968,0,39.668082219430204,47.99092784086056,1,11.25975027841292
54.082527557144715,1,50.93025566756989,39.70717325925207,0,12.562387118771031
32.9741639576216,0,38.17315377689321,27.110193369864643,0,16.045315791078043
60.291556373256434,1,58.20470712023557,51.411066712258354,1,15.14683142179998
54.72597482413043,1,44.921093358702,30.98853155871081,0,18.98218209485396
52.56029734313876,1,45.930970219836794,32.44691261778532,1,16.701526381216592
59.82690983945514,1,50.407924803338595,38.23004816788973,1,16.75727086818895
66.65474444462576,1,63.70240771536511,48.266020587949484,1,10.56342351275301
60.1437006501813,1,61.743250444223236,42.33899284492685,0,15.812524892087183
31.591257686683548,0,38.76664990477276,37.39848688722947,1,13.199058149491393
37.204230332642986,0,39.56414548736199,38.066519757577,1,12.066630097807236
43.75181422304321,0,42.54651401900799,35.03570806029989,1,13.995074635792184
50.26091050210834,1,53.578649204388036,39.47816164125347,0,16.068247046570875
55.17659020469123,1,47.94685342705637,15.022348888680138,1,15.055610781604353
42.742561868465344,0,42.851460947502346,32.26426842086488,0,11.358666734014157
51.86766764477078,1,53.66950616582835,37.023958861572794,0,15.593500636876966
42.44617067646678,0,43.79806539248347,25.41419586486728,0,11.954954558339427
43.884821970080516,0,43.07469147481133,37.784827640996504,0,14.119404236812326
35.93338903151778,0,43.9495743274137,32.660899683686914,1,12.66029261193752
40.767667538890954,0,30.423264224173003,48.58218896346847,1,12.968187721438754
36.48315394383666,0,42.78012952310215,46.90831549891069,0,15.345270516478006
40.241267470226674,0,38.4566596084802,30.78561882056603,1,10.904341049864787
60.536417966078396,1,47.855838431172366,34.320119205770354,0,18.7737160450139
40.50601111168057,0,43.19917420405554,33.93372003071689,0,8.95740504899737
76.32382064837391,1,74.38597984011635,32.70291522314171,0,12.732307204830335
54.93317900880889,1,50.9601579972232,36.80685882266546,0,14.724193305030528
51.84836123694874,1,53.56984319990867,29.026161510746718,0,15.197752640827249
41.41642219818787,0,47.89410220984613,25.525898430409185,0,13.277139142534491
57.00309879408991,1,58.05164113857897,40.331844730906646,1,13.69658521837794
44.24362173762226,0,49.013027893292445,39.748417760655606,0,14.611247648071487
51.220098146453616,1,52.39344543238417,28.626478830042743,1,13.146728269284871
75.60084538268795,1,68.45619009003329,43.44288571523519,1,17.694970052491023
49.0394010027535,0,38.12106475812318,29.899348216815024,0,15.779160805634074
61.49273326285676,1,54.882945857420324,37.59995856744669,1,16.11191554277122
42.96823574874112,0,38.60558857795862,41.211163888336706,1,11.143972906548779
49.65011509503038,0,53.5100526119737,34.71360523712182,1,13.494531240886351
67.7080063563551,1,60.08619481961532,39.52332761494683,0,13.302995255325342
43.730329422122324,0,42.75107162975016,30.555079320005543,0,11.060603149218782
68.12448557996929,1,63.353154069531655,34.33449161157369,0,14.962900171463803
57.07751935455475,1,53.01408226490816,33.707000520685014,1,12.497435992641554
44.37533224105732,0,49.284239156236566,28.746139839730958,0,15.226016219446738
56.32407739055521,1,49.87138079675711,33.902010564601504,0,11.151002640575275
59.7255444962673,1,55.387064226571376,23.097330833903392,1,18.192112422029897
56.21809962217196,1,49.325815097406334,31.38167500397176,1,11.583530345963284
34.297752801095434,0,34.33439202661996,31.935883693097402,1,13.934210899022998
