score,above_cutoff,treatment,outcome,education,income
48.12925730077279,0,0,42.45993596339684,10.427284948521374,39.18137491407861
58.32400538590559,1,0,52.59540762497436,12.814489316141833,29.763186245493916
47.716392073423606,0,0,47.36082148962475,11.323885402008536,26.166504452468512
52.31541068813806,1,1,46.343678508138524,14.241445858601706,32.586979452705194
61.464718774879024,1,0,54.72417667600971,15.956502514702777,67.48493031166524
57.9068621002584,1,0,47.34017198084236,10.783374510417271,50.98516540383446
57.86017290814208,1,1,57.42664495666771,16.660420643978107,56.80100633250064
38.508203977832196,0,0,35.12353119642787,12.398144050564705,55.288673123239164
55.24792575501322,1,1,50.78071648124197,11.207395002773369,51.19899959620917
41.21501209030495,0,0,38.646836783646236,14.251959923125517,48.2241256492148
37.18585020221974,0,1,46.46704658737272,11.722666549556497,61.25290217803966
49.28293653715031,0,0,42.55034340231047,12.81501474405152,51.68024462546671
40.9570481334841,0,1,43.95872995069503,11.920154955580365,65.88487456450939
57.906177188399774,1,1,54.63033418485208,11.603709451922194,58.24057706231837
58.14535459695324,1,1,54.903711230581095,14.692354702712406,43.40098017792299
30.97373763568558,0,0,39.034679247735475,11.856609323282193,42.13176547712932
41.7169746042311,0,1,45.352986409494214,9.878205653768442,40.44211978297176
35.40213328082001,0,0,36.02807097929068,13.664184246856465,63.15078959149059
45.37370723407109,0,0,41.28805863560054,10.450046514974622,44.676759288060474
54.551756698688244,1,1,51.02856761017457,10.83003235561013,40.87350210827323
47.577119018216116,0,0,44.78692941340559,15.312525980501114,53.59504839534345
44.10240759332864,0,0,41.46251720527058,10.430392429379435,48.24423548286283
63.00176526813139,1,1,55.22769631792789,8.757163244188963,54.834998677715106
26.951428274037113,0,0,27.406698694730135,13.554265818144104,70.37290967412983
62.36871893518225,1,0,53.85378060540984,12.763334709093206,62.19372156466454
44.557117068445145,0,1,46.65300768978029,12.401403269777122,49.77983835846739
49.218909898872106,0,1,52.266936603600406,12.347566510265763,33.0208103794151
44.72636662279891,0,0,42.36382534102779,13.305130876721421,43.47308669577626
65.42888105539119,1,0,45.76085021360845,11.9574279478556,60.07544133608276
37.6902150319474,0,0,37.411322758747005,15.582936200089952,34.716529027252946
50.11736369721936,1,1,47.90896215613601,10.051059950297784,75.70337992568619
55.27438651859997,1,1,54.25880648103438,14.047981428912244,50.70043740348658
33.88997232114833,0,0,28.663891982520582,13.800941177387617,48.97517795062865
40.80101829553846,0,0,40.56522721556497,11.204727027199397,41.08035951405812
48.51821466501771,0,0,46.31380819568208,10.908077549394894,55.81267454781039
41.13334965315625,0,0,37.92072328545204,14.768348917935,35.21731328704884
41.8440822878085,0,0,41.22055318317164,10.773600960600824,75.16311929799835
46.50137336923562,0,0,40.742540648018434,11.681713319575936,65.4583529927477
56.495813316461735,1,1,48.9796149253493,14.969492324413345,62.461138674010726
46.57282223121855,0,0,41.65273171508401,12.966667134014605,32.97213415364414
60.784261944729465,1,1,51.19936300249669,9.729240523083675,53.54338543996596
40.022422173406454,0,0,42.745684334448555,16.19479095430922,63.5112789935087
37.48077739526548,0,1,39.450581190291224,11.564401804298033,55.86534253181942
69.26345405721133,1,1,54.67008700041396,12.772389041903505,39.901036150115836
43.42041872334489,0,0,48.78192402903058,13.314181066353077,41.54091680863063
36.890879929278405,0,0,42.288400011935344,13.856879991886498,43.26585433685595
32.5794605822817,0,0,28.843676848504046,16.399592400051386,41.01669204436488
60.75103453808939,1,1,50.96644410963456,10.002394737331288,69.42044948233263
46.586954853399405,0,0,44.263329313590546,14.549513063453874,26.60653781946087
47.462902649336016,0,1,48.67647159359398,14.409906467580234,57.617319940839636
48.4079828841336,0,0,38.24201997911923,12.677909664775774,34.33315778927195
60.12942884669781,1,0,54.698976394638194,14.87843025503338,39.47792503525697
48.204701660240794,0,1,51.053248506846906,14.814689085080317,25.70366976359947
73.44053778832627,1,0,58.64787542232449,10.93929056367578,45.75540060492624
51.337605740542294,1,1,54.74571683311963,16.53966118397793,68.26254039252478
60.61784766958321,1,0,52.11808380507528,10.201010923811214,54.239675676535654
58.052398579044066,1,1,54.470522806529424,10.970939394893776,36.42490129391524
49.63552679741962,0,0,51.04848048599878,12.465490456674397,62.16932477229371
44.13029013979537,0,0,46.470023392808514,16.673789730567975,64.18868017680377
53.31963928566554,1,0,43.29378980718665,12.483075919063193,51.58052170103558
55.10098731207273,1,1,53.733274370724025,13.08916183926056,74.92708862903835
44.27413951873473,0,0,39.47999829953304,15.692381393371168,59.28618344736885
51.66338865950656,1,1,51.49831253355438,12.449265374654251,58.358168953461714
62.36204978259596,1,0,53.08747891937724,11.013988067616527,41.595660492264116
70.69947739069679,1,1,53.46586944552445,12.786514651244275,59.59872956652576
58.543693203494215,1,0,48.78446415650296,15.997894463716381,53.45586465160334
68.62759686380282,1,1,59.024826526223016,13.700557900024357,58.1007077184326
43.70625788793544,0,0,40.10796817999109,16.67250425475058,41.15559835909758
57.01882252059294,1,0,49.76825102985951,14.6864345281421,52.239068864367134
63.385195085812725,1,0,54.91618865091064,12.111937979787415,41.536181506001775
41.03666667028004,0,0,40.395961078217,12.833252609038558,23.338081467435618
45.14409887954991,0,1,47.120447346607996,11.147886730102739,61.49406471089559
67.3790476183525,1,1,62.87322012340015,12.184505367253035,33.70923698156105
40.2490114421306,0,0,42.01729205396621,21.66563884531543,50.311138721602056
36.58869967344289,0,0,39.09764699541934,14.634910010270907,52.654895520732765
65.27981573639511,1,1,52.457590349632106,15.1805904501052,55.44673776399617
61.96763224980438,1,1,57.31792017045758,12.112668336878004,47.79981434180144
54.32120243983769,1,0,48.4812010174866,16.268804205757288,53.68665794734345
49.542892453541725,0,0,49.906403961576494,15.185117977192126,55.60589408277612
45.61475494395018,0,1,46.64489164518833,16.631685227034048,58.38105328341884
52.81948873809051,1,1,42.794678368509274,16.750812958939612,71.08324494642021
65.7980695740155,1,1,49.7485513116947,10.51576351102542,54.390136775380014
52.38566126142076,1,0,49.13555368574931,10.851890859302808,51.007152266354495
71.66959267246966,1,1,57.204021945442214,11.642512149246818,41.286211683045835
41.0205801435977,0,0,42.25736107624084,10.842736117643058,54.333413901151815
49.803192456717305,0,0,45.35852680636808,13.6410005022223,57.98891648335855
46.269413323360844,0,0,42.46734799090474,11.75447549550919,47.31930312095656
39.14858456837667,0,0,39.18884714183544,16.819654618576337,55.450208507046106
48.46916266990345,0,0,40.77302331477082,16.76343464426038,46.33672194439825
54.1732930166044,1,1,50.67353575270351,13.112275602340052,58.469241126727525
55.2423017995203,1,1,48.93317716858256,17.06792148628519,61.47545794830895
71.70452178944556,1,0,54.363234814219965,16.627404908163772,62.95398657971038
54.644674697235594,1,1,49.67774116978115,12.237927122562551,51.878599383419164
61.50136803679616,1,0,49.8439109388032,9.32661035305276,38.670518984275
50.66094246298976,1,0,49.019165057523225,12.583891503968236,42.72313761459712
66.78055600452595,1,0,52.8711146854442,12.214172417978833,58.81994348706934
73.98449285588069,1,1,64.73705577430074,14.132546035968081,81.7841969544708
55.3108513097595,1,1,57.456845460185676,13.337782113042284,46.44243587259097
40.073409845484186,0,0,43.456483526966686,12.828237613162983,54.4773931252061
44.51194977222832,0,0,44.3938490263882,13.882727975925178,42.77856428747
52.81934303205162,1,1,51.36700035395989,10.659536396794191,38.59432977221596
54.56498035250646,1,1,54.393925012453515,13.959669965714609,42.340707672322296
56.984251343843724,1,1,52.49956862630682,12.3302952342813,25.708761413952313
54.601976812300414,1,0,51.239267789979,13.538023704096386,66.70141843612305
50.069849162559386,1,1,51.14134780243843,14.916915165341162,23.245421881280574
43.638015587978714,0,0,40.379645950867804,10.360340921197302,46.19786279399028
54.011382612642294,1,0,50.58909482673237,12.557754173040129,36.26360351706357
68.54987357480657,1,1,58.29085681131356,13.31942773918647,41.2424247731342
60.19928605427755,1,1,53.32511499668951,12.277440638487045,67.53820052229177
55.34703949636198,1,0,45.76872310658504,14.960070177156775,52.9475078300129
60.29566923822751,1,1,54.46191001061204,11.868093359545881,39.444813013642346
46.28935971099148,0,0,47.130530317147674,11.777879992445067,42.55473038114101
44.917348539166795,0,0,46.014434291955546,11.427682190270875,40.30596020861165
42.52214895634018,0,1,46.32464966800591,14.959775291567809,48.72966683068745
48.747133772305624,0,0,46.77214144905296,11.977525788344735,51.94941359468287
45.77994103290919,0,1,51.62675768254483,13.793489012754389,72.32489138203364
62.08274740652139,1,1,54.09150853857725,17.31389262465579,28.212665548679652
45.24676582317811,0,0,38.16170289746823,12.707766133994173,49.10692880522238
41.972782837750835,0,0,46.190910827589704,14.98330484519884,45.410465973360814
69.42577178830632,1,1,56.243772886030285,16.925481321835445,63.301159511432026
45.48624768918656,0,0,39.98177135121767,14.918970550756423,53.806442187059375
51.53528457250351,1,1,42.23285126491355,13.012455905219625,57.237874954629696
54.513228247434114,1,1,53.191746336374244,14.419612365420251,54.592357056924406
38.63306881079185,0,0,32.83072390718704,10.084234878053064,37.67941337767671
62.35483769503069,1,1,51.826383616748394,11.810558814551017,65.77066972741923
56.371190404112276,1,1,54.18854238011637,11.98178534885953,60.219177895799255
65.58384011880781,1,0,55.67960506903739,17.9487394439128,62.5447415125777
43.207780627819,0,0,38.99707372103657,11.171064390324036,64.48938010886788
50.9912579247616,1,1,48.609015654411174,11.374784235219188,55.11122700029968
50.39355754994195,1,0,41.706400669346365,10.923964766000292,67.81126460440412
52.638884943500216,1,0,44.12585532050538,14.198790072166528,54.79556335578971
35.45385251422839,0,0,38.79178729772582,12.848858360764616,45.916682195127535
51.108363786922226,1,1,47.19759517827528,15.206768867660797,50.03158945289184
35.735360885762546,0,1,40.54082028217859,13.914580158727585,48.28741087094286
53.583340711969214,1,1,44.582843629514336,10.346720527910941,44.12563820611041
28.713508754814804,0,0,38.888579036631945,10.746849722623702,67.45401705592414
31.484131657094135,0,0,37.782332201231334,15.175181446264467,51.703957551753426
58.18548716439999,1,1,55.9143650695488,12.83896812577839,51.95541042643488
44.53161544805217,0,0,47.42750902249354,15.21113209947759,54.11245260392242
40.121419263677595,0,0,36.75985812965593,12.404280682079694,84.77039612721353
62.70845621075548,1,1,53.57065017326565,11.44594082974562,37.69015535787964
53.27626217328415,1,1,42.70879361631323,12.491766309865113,40.18716407673311
58.72090195533784,1,1,65.57214261807786,11.325527467560743,34.30523798616983
48.33757927679169,0,0,43.57044837712635,11.819021853498905,47.04256706645334
76.79628693900003,1,1,66.20305506915966,14.205740021300493,55.62585001382833
43.95486139440205,0,0,37.02478611985919,13.841856022570102,43.81161591934728
67.44495549359888,1,1,61.35803144937148,10.342966018299371,45.267773971538645
49.38633959900087,0,1,55.7735333060991,12.946854172951829,51.64749235943768
33.45489605087254,0,0,36.48632502932435,11.33041541040667,42.32019570713088
54.82848745748109,1,0,43.37071774238214,11.848025005806807,54.204958671942165
53.147625614551636,1,1,49.66862720349367,13.359798006702702,63.68557472236641
39.4867818576077,0,1,34.48634482897494,11.583699710349807,57.07304382337045
40.777807228652854,0,0,40.237356810239056,15.487610206552933,59.64994088884771
49.75302356915008,0,0,48.16038034182703,15.368714459576623,63.00632329499564
53.497478152479815,1,1,50.25570849874585,15.468580932458472,53.74368573667242
25.293367171205993,0,0,31.51012536684713,11.268980624155576,45.625644404603385
60.53121452523803,1,0,52.375879727067144,11.390938765918497,41.78608460192545
45.055020261850224,0,0,44.94360951872332,13.015710466631738,44.811364062556365
36.68252515601824,0,0,31.701640327988393,12.299779022108012,42.38402612347909
59.41066551451931,1,1,53.71062460637481,12.06467364058885,59.72113447090287
49.763820205815435,0,1,58.27585059982469,10.64144571284054,54.1377726757119
62.16165776782254,1,1,49.39076390131917,13.281813794498532,59.57726012935387
54.379522629797556,1,0,46.848085983566506,12.32324677838898,36.51390998977794
49.98485497051954,0,0,52.759411973466584,14.376239723191626,67.1794793079449
48.47270055019844,0,1,52.30305090127392,14.284393119548911,44.72350559693869
54.82712760556138,1,1,49.00997707967644,15.346413439012274,37.28251305566019
45.8646874119067,0,0,43.756885224443764,10.357349518597124,44.31585556332892
41.47427411253501,0,0,40.72869033632821,13.546344838763314,78.9526193223036
56.09909122654644,1,1,48.70725839598656,11.72804132432905,45.95730672475583
48.5551215855557,0,0,43.98055236280552,10.515825225944502,45.954354500904465
50.33567648069006,1,1,47.69797370911892,12.152865820523282,47.7283114805129
60.893798361546075,1,1,54.54789493308004,15.464223911115617,49.30593523497714
48.86123392264259,0,1,45.08708423855715,12.22120031053831,40.50841060264921
50.150339255417904,1,0,39.96869682673031,16.135419497580763,51.73359092401536
44.00350488549068,0,0,41.83662934917586,13.917862177605388,62.30748938692903
54.30739933981851,1,0,54.01417254262438,12.341041022233401,54.20221171972634
53.49827912680088,1,0,47.07795126845163,15.425045231616844,37.015844325880266
59.00775131790558,1,0,48.177500543226614,14.161026083765739,46.76862427258606
44.20871162993124,0,0,45.12069903511961,10.961142572004526,42.80254236177357
45.421830304098144,0,0,42.07763670166755,16.580260180283975,50.17745664922743
57.92137399145469,1,0,56.43281869556378,13.756598865916594,66.75755745789327
52.522130033628635,1,0,46.245414979634,13.113256284979842,48.46561945111227
40.937818738073055,0,0,43.27089762166918,11.01706922233096,48.03592344736261
63.065540677345005,1,1,52.16435280909941,15.751042755535828,72.63829189356765
33.01549431599749,0,0,38.5201041713454,13.525015684202536,58.81602133165968
57.84284753263752,1,0,50.021797674093776,14.493761786569607,57.673260138542176
37.347879640018036,0,1,42.097915321372184,11.605373702149006,72.23236734762311
68.85788516485528,1,1,56.071911537748754,15.233937698765795,57.76352357401368
34.554002730943765,0,0,34.724880702862386,14.360247269069916,24.61707456936411
61.52250651872748,1,1,55.54066391528235,12.00811871799958,61.14423974643707
49.18365639988756,0,0,47.10758463872967,10.141529412634643,30.814264154564956
46.33397430161256,0,0,42.65833596562975,14.052765347726226,55.05746185315063
51.85396656467761,1,1,50.72605499882198,9.908925097728849,29.62047376691688
56.31900339157813,1,1,51.65784298325798,13.493601657422904,45.02963541435878
40.95599497669131,0,0,40.8721015879672,11.834189639726125,44.73018514235067
41.84212274831428,0,0,40.11928144344824,15.19259410402727,39.942782988050396
56.49604865112886,1,0,48.31991464303766,12.40919367799945,46.463380898818485
32.926570463504,0,0,47.255447059021705,14.702343057912728,60.683397690677026
44.15770906807914,0,0,43.32539172926927,11.796312383316321,40.84833596089327
80.4068695415944,1,0,62.784622604521374,15.912188096367053,59.58237750828593
40.31987035410719,0,0,41.91202959836599,16.83027919829688,37.44419136012312
61.47802791759753,1,1,53.337746665610524,11.208246560795445,48.873807875054204
44.14049231286188,0,0,47.246203009597615,13.408286212847672,53.30012042721559
55.09045144797144,1,1,50.03057064228036,18.650278375259273,38.550704145374425
56.54355690596218,1,1,56.141996648751295,13.329484360984708,34.91371049566794
61.289567351829476,1,0,49.30795568364894,13.462263561014181,57.0314945421296
47.99746173187224,0,0,40.158840789359964,14.516921746658207,63.27671096527489
69.88884638754853,1,0,56.406008026719036,13.678827119815963,51.04010440490639
44.1066343541482,0,0,37.634643752665674,9.408747041483341,43.92290855673437
52.3422041359956,1,1,51.963662968064234,15.334840873757745,52.1023250658602
52.452769322176074,1,0,41.44975003672277,9.067686251934896,50.91103595740217
38.780318800505846,0,0,38.114127278361515,11.829826261738493,51.7928623685856
47.1412774502088,0,0,37.84371993900544,15.329089821819561,19.375186541256312
51.61513499238407,1,0,57.10423553380296,12.33536919248595,37.332262005246854
45.6787895687058,0,0,36.22355654588765,11.482970702132365,39.42511769162833
74.40923965456534,1,1,60.89387478886829,15.490804999970083,54.251335507595286
41.613763264004696,0,0,45.3800987293224,11.046183324251366,51.39191092986767
61.79424468140428,1,1,58.69266597505024,10.90937590125822,58.81359033234886
58.56459813148786,1,1,56.33766755443648,13.805965918931202,53.94744080367403
49.861378654957285,0,0,43.66177577459274,12.629994762823536,34.3773170208477
41.347909461477535,0,0,46.07831051608678,10.253091055466642,66.49884635716847
42.3174467960823,0,1,48.462287761249875,14.043428483872209,64.49476432067662
44.820327007834905,0,0,43.25936197455936,13.773585021389515,34.38366522046039
32.14258718053737,0,0,37.03361662117505,11.744767582204856,52.20672225054393
39.965345742007095,0,0,38.76698228054205,12.11629636001032,41.85144195128452
35.17523484636357,0,0,33.94900931984963,13.496042529409221,50.18389135504294
63.458750031777164,1,0,56.67797891780344,15.784485340457447,63.98559835888017
56.184623923882185,1,1,56.99114393634722,12.619952297497816,76.17971358823972
57.85974098865461,1,1,49.04343393020762,14.545169215675928,59.801306560576776
55.888319515419475,1,1,50.979019097124976,14.307050019631783,54.12804877286358
51.66967623334163,1,1,48.9111452508351,14.8087048724182,46.0891136036346
64.60680332129137,1,0,52.172778045684446,13.516822497125672,53.64629878426325
43.892373442682626,0,0,42.20336623569164,10.992120175147763,65.70650006420803
51.06669655367045,1,1,52.97079412341994,12.107002590210175,49.57016457425202
57.47058827824123,1,1,49.39642490517364,13.909824579910532,40.113707011652316
36.78790768143871,0,0,35.00856587466872,16.240565987206345,29.24251238194435
80.96588896142549,1,1,69.07942344928465,12.960937422450208,59.253163305065556
50.28565762777586,1,1,46.942249846362735,14.618144615888074,52.99602327031046
51.41989450575593,1,1,44.3078058385697,12.386483933819157,42.39109137142803
62.56878031674922,1,1,52.99387038997512,13.598000921274748,63.569047540162494
59.149553330102236,1,1,51.90456572407511,16.305280098430252,45.85363296035866
50.38078019396459,1,1,55.06024100788535,14.540008568659804,48.422348917498915
51.30129438098042,1,1,52.99995203999716,10.556440285947499,49.93015983852272
34.95851469052021,0,0,42.06933981178908,11.403805393092425,44.284418563394965
44.435342221500235,0,0,45.497565680137264,15.345502955527724,52.27391501114487
55.1721021615896,1,0,51.37102576725606,13.43891915010468,64.33539196735497
54.43892839042886,1,0,44.46713568889316,10.835487612481138,36.73411006162181
62.21165750004087,1,1,53.9614201286065,11.728444835053786,57.08340741169219
48.79498941776676,0,0,40.437833456789186,14.370836727955346,51.945402977053966
36.12713486569134,0,0,37.22161531069754,14.572634608406,50.45787944110561
60.56730430775678,1,0,53.02007211761736,13.352729732197052,61.518865269264765
64.36089346182015,1,1,56.36877987015906,18.381454405726807,52.02765844878792
58.9824457285623,1,1,58.387146140122326,14.917778098768146,56.66099571572467
48.363663291425084,0,0,39.616168476803665,12.463947759476952,58.42674188399627
60.44386051876579,1,1,55.87288366217585,11.681903719364284,44.9920036473093
84.28910478008214,1,0,57.1513411825638,12.078904534124382,57.01911200777379
51.151523144404756,1,0,45.952467448896954,13.705388335292882,47.10570102791289
36.882633077548746,0,0,41.40265022900029,11.628924902499648,47.096081951116126
44.13714950447848,0,0,41.21056448494237,16.171601993101202,45.548978192707864
56.25476000304051,1,1,53.981886417868076,16.120266405926934,56.27844084946668
33.95195689101937,0,1,36.787049106177946,13.784691801725035,49.37493219732099
51.69403074912069,1,0,39.19225546177481,10.69282857655983,54.90393148671216
53.80336650315883,1,1,52.779801741530626,11.769663249989954,50.170128295566904
65.35121739812652,1,0,59.65164963536619,15.971891573425998,32.28566959016875
63.10194856054301,1,1,51.216794519591936,12.266926057226085,51.686615849250806
58.64584791751771,1,1,57.861700679186036,15.50365890536458,51.62704025363358
28.373209894854703,0,0,34.360298582693,13.300404142915163,50.74847223532699
59.21053128047925,1,1,47.91249955346731,13.379751708040752,43.79630280381902
57.05513386060247,1,1,47.651545724892586,11.805988389947192,36.3598767860741
52.55944377078347,1,1,49.99286097883434,12.888295626074001,57.751224115809684
32.697778738545146,0,0,34.73104021757616,12.860229271906151,44.98649919544449
42.2322609081294,0,1,39.51447854703174,14.832045623846124,51.27815466303289
38.33177230465934,0,1,36.039729027428045,10.87848196787227,45.45565627180639
29.849915604929095,0,0,31.538080490758524,11.869863783095642,47.91224965120977
49.97084848585205,0,0,45.760660276250505,13.088771718440132,44.6056606733555
42.0217787855722,0,0,40.985286382373545,14.086010078939495,37.58517480871129
76.25305580268912,1,1,59.77157607134424,11.970662999035119,58.3100855094928
48.312280605620906,0,0,44.96368907997639,10.316228832394197,42.593787001848646
62.9375315586596,1,0,55.62887265878055,14.736056250179887,53.26117092660368
34.309009753067755,0,0,38.73101091827047,9.493372062698626,53.35642363813171
44.6991041399513,0,0,41.864317384417326,15.410932553722876,42.42815782675815
50.96897876034315,1,1,52.846777406814326,12.717217167844478,35.6502702635585
40.91846051392329,0,0,36.61982904809646,9.632491650868806,78.20487341762896
45.77799315195256,0,0,41.98931841775487,11.912499355751589,43.244536803850146
47.820490937564614,0,0,43.105893726380835,13.692861994265414,57.26305499697037
47.66092014555105,0,0,38.88264703900414,11.864425429256576,73.03965460939659
68.55118573035347,1,1,56.2460962160393,13.5965950695593,61.334011535282066
53.7822628543151,1,0,38.591292703576336,14.593624617040025,46.77291257950089
54.79510562941303,1,1,58.69626500535833,12.739472498107151,49.674113912519964
55.396547743450704,1,1,47.598618717980095,11.287781079371253,40.54836813747889
56.12626377337113,1,1,58.05758841237081,12.585819918457451,61.192983500830024
49.17113016125135,0,0,44.73790310350364,15.80481417775606,56.712361512829396
46.79253628521154,0,0,45.655724671229606,16.273904779222715,43.506143809380234
51.668160595182776,1,1,47.528881104187654,9.010192469970931,37.66071837433694
61.568039489134726,1,0,51.615738512414055,15.529097003056997,35.301999096949174
61.26238188436383,1,0,53.23314950213566,13.838166888601627,62.964406234086795
47.596015243115886,0,0,46.45621727913467,14.775845815533776,51.20407907177832
57.67843694668112,1,0,51.938312033637985,12.129376587865174,53.347658130661124
48.05415336960332,0,0,42.55374584464495,9.405097582085126,39.930031826612044
50.33870549435244,1,1,46.8979140572108,14.179138742125495,32.47183330978237
45.264766184458026,0,1,39.905677791158595,10.975988462968306,61.0778395149854
48.18354861093766,0,0,46.184650350176575,10.168921595358425,50.32282330506054
63.4133006954968,1,1,59.68616519304217,10.76559625591797,62.22814599024112
50.92421147339236,1,0,51.9260324563679,14.22955390903244,45.46122362915247
51.35282508552318,1,1,50.54710308108362,13.31948968462409,47.293468392110015
35.527822207420414,0,0,34.69799201207593,14.13076670997196,57.112360340189625
46.907560923672705,0,1,40.31539588867853,14.24537733670291,58.478933048173566
47.58685096255271,0,0,47.96009241360976,12.085738399709049,59.32947256848672
41.70856514556595,0,0,33.669176305672835,12.610309806612067,45.628441477324245
50.21665411703564,1,1,47.39591074754275,11.98362456594599,57.39623226351398
45.70817709772346,0,0,41.95686123708714,12.450589767200722,62.88001129549296
50.79995855243582,1,0,45.12215872481383,11.089489280610943,48.82273171506517
51.215030098189345,1,1,49.40072544923803,13.817419490694352,43.95964264453029
40.44245642177356,0,0,40.77381843635708,14.86351519061672,65.15721688197854
46.012982175168105,0,0,33.34503803926994,11.247163405613069,41.74794941490113
50.77374282760834,1,1,49.09549505328468,15.585751575630937,57.63109224813456
61.84299431156725,1,1,45.65319485933612,13.5823328223029,50.48323170491839
52.56719172795741,1,1,52.86246815634268,13.559173704650348,28.157931774981023
43.380648200825725,0,0,39.46982347719842,9.402560406809735,62.88119362982553
53.99004759243852,1,0,38.36687689532586,9.50517680864169,17.304761204675437
67.07548889321761,1,1,53.9309257370673,13.800497392355894,27.89801208823046
59.167064725890185,1,1,50.95323100620648,14.854476191040721,57.24466742635708
55.4752653043562,1,1,56.15043112239812,11.821497071840781,56.872380914573
57.25590175482321,1,0,49.414501844412584,16.557864853810873,43.0746318809519
64.3995404142863,1,1,57.227549984545476,14.90185816093722,53.213819125067566
60.7562679401766,1,0,55.1030205069707,11.506005534789328,20.698466244681605
55.667603811176576,1,1,51.099224753890326,13.231725448442312,59.05046595476485
60.686422195900846,1,0,53.35996294208004,18.27445093332385,54.06534806423325
39.183489037359394,0,0,42.32718897440766,10.19037666552137,48.37063466373039
34.97734747659719,0,0,32.34279576402095,13.605860302128127,48.74783253331299
51.5709865064383,1,1,55.32742756373847,12.401640489746464,56.076148764960216
50.68680709650538,1,0,39.66219642796992,14.434396794732185,49.72186242767621
44.560899464867425,0,0,45.949916330345104,15.371374276582788,26.967423913712103
58.258526698277095,1,1,46.71097120151602,12.475281623525579,77.18183948409798
31.37136413548764,0,0,38.090629220350515,14.678965467478978,62.54674624669018
44.652277439421965,0,0,49.77379823231168,17.28197511172658,34.045891800484256
45.15044455122385,0,0,41.723307649411076,12.987062811225185,45.3733976894033
33.636982149005405,0,0,35.79306850309012,14.078886839458534,45.53128793302805
64.94731007269304,1,1,58.56541503361392,12.267537761774243,64.44092580537686
36.40798731336677,0,1,40.536407832833206,12.630758237463427,22.729571507499458
44.11659942692314,0,0,49.33141452843285,12.47014779739121,43.42356076953484
59.07979757805134,1,0,50.308667786860454,14.86626577865873,29.780342437755092
56.46045343428732,1,1,50.59954868426075,15.60316547454247,47.22489915348867
38.91825303515253,0,0,37.29798440599353,12.448237892819659,43.2218145864964
56.82489209260636,1,0,44.6806521656111,16.27199245424404,51.63881801785318
52.89784478658222,1,0,43.937902446261155,16.147030226720727,43.03129169054802
73.33035562111468,1,1,58.91248423592295,15.393618154993243,43.32075486542518
54.03940416068304,1,1,48.7191457863472,12.089129061377035,57.839820717226075
48.58758178931468,0,0,41.661089798108925,11.733969820199636,55.314831070242434
41.43498042880577,0,0,49.112855135812644,11.118286703484097,55.760278156219485
42.55756633044429,0,0,37.158402859264186,14.67505913038965,47.13295554715432
41.74230904531842,0,0,41.45768487324391,10.328732856380823,42.31336791782957
63.71098813911922,1,1,57.8755781086031,14.765004952395591,49.94486902966267
50.17969915016471,1,1,51.26028155741729,10.843172278856715,56.0319147558379
55.6524712397473,1,1,51.24180731674376,14.816666376876364,24.443890712312548
65.14247599980887,1,1,55.25842771251519,13.488713445455387,56.24359076443118
26.41535857792535,0,0,35.013869253920696,14.959737881057414,51.35119410581011
62.78873764700375,1,1,56.11045542341468,15.666571286052655,52.0246846377291
50.55396911783334,1,1,47.89114921984661,15.886749897539223,48.26363584932323
54.35048371640444,1,1,44.57772757130449,16.05215194807036,19.641615740451478
41.71596778251749,0,0,38.98628900192575,13.03874070145192,43.893357621046874
42.44875601551482,0,0,36.63817735292758,10.455876547616235,70.71814013447997
54.888458898129876,1,1,48.42559124879963,11.04160765694914,50.643661436632655
73.8459780033147,1,0,57.055881955725184,9.541682281467565,48.69711973623485
60.03313312814902,1,1,55.10151114006097,11.133662326988283,51.20618765989625
62.655229214185404,1,0,58.449425612262324,13.51730419183486,55.52279734495464
48.0799872973858,0,0,41.890368133077644,11.82309125727125,57.71384166601215
43.99795775414372,0,1,48.74748141817246,12.45966752380461,46.65323381751907
42.19195048421007,0,0,42.31981533985638,13.751189353449105,54.31823027714521
45.11726275303312,0,0,47.742622059075714,12.245387366459479,69.63153590843962
29.472175668294746,0,0,37.041002712529874,10.140507669223675,60.022227160022055
42.750806571083984,0,0,37.34147757639673,12.676056862005655,77.35868324739215
44.396468439401566,0,0,35.306050102535856,11.034913079636357,41.55840254371956
48.24641825605159,0,0,45.36825592669581,12.40581955372342,69.93891591562934
51.31750109747292,1,1,47.1949465571349,15.725078961770194,40.643666430676156
53.62450868625611,1,1,46.54099935932566,12.567724652395333,54.60524462951117
49.8507462755704,0,1,43.505062319652886,16.537437494962603,58.77479297841423
44.18556913657243,0,0,42.736686558634844,15.688839047973111,43.28923061080357
30.366413567344793,0,1,44.86403758092585,11.252381789862257,49.09221268642579
44.24691391598207,0,0,40.488767575166875,10.605159884647911,60.3502246210203
40.27549362312995,0,0,42.49882805586626,12.603156484853512,40.5042985825701
54.66066748278604,1,1,50.57126834052265,15.44647555127736,70.49866826285037
59.092873966936935,1,1,48.038908627054894,12.29240440655073,34.2941278999655
59.385710670599394,1,1,56.282100709341364,15.09775191664226,74.21486837980055
57.569527361278205,1,1,48.05599550452962,15.643965799110521,62.772866353722925
48.664742645475116,0,0,44.418877845111815,11.411890978639043,48.78976734861417
44.78044434524103,0,0,41.02414051259929,11.491311153780057,44.64602589968332
42.52897246332934,0,1,48.486795969927435,14.201193238153893,43.168558092840655
